Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33597,410.12,410.25,0.13,11.2,11.2,0.0,-0.0,-0.0,-0.0,2519,3545,0,7,-8
1,0.19,33595,410.10,410.25,0.16,13.3,13.3,0.0,0.0,-0.0,-0.0,2494,3516,0,8,-10
2,0.35,33594,410.08,410.25,0.17,14.3,14.3,0.0,0.0,-0.0,-0.0,2482,3503,0,8,-11
3,0.51,33593,410.07,410.25,0.18,15.3,15.3,0.0,0.0,-0.1,-0.0,2469,3488,0,9,-12
4,0.67,33591,410.05,410.25,0.21,17.3,17.4,0.0,0.0,-0.1,-0.0,2444,3459,0,9,-14
5,0.76,33591,410.05,410.25,0.21,17.3,17.4,0.0,0.0,-0.1,-0.0,2444,3462,0,9,-14
6,0.91,33591,410.05,410.25,0.21,17.3,17.4,0.0,0.0,-0.1,-0.0,2444,3462,0,9,-14
7,1.07,33592,410.06,410.25,0.20,16.2,16.4,0.0,0.0,-0.1,-0.0,2457,3480,0,9,-13
8,1.24,33591,410.05,410.25,0.21,17.2,17.4,0.0,0.0,-0.1,-0.0,2444,3467,0,10,-14
9,1.32,33591,410.05,410.25,0.20,16.2,16.4,0.0,-0.0,-0.2,-0.0,2444,3468,0,9,-13
10,1.49,33591,410.05,410.25,0.20,16.2,16.4,0.0,-0.0,-0.2,-0.0,2444,3468,0,9,-13
11,1.65,33592,410.06,410.25,0.18,15.2,15.3,0.0,-0.0,-0.2,-0.0,2457,3482,0,9,-12
12,1.81,33591,410.05,410.25,0.20,16.2,16.4,0.0,-0.0,-0.2,-0.0,2444,3468,0,9,-13
13,1.90,33591,410.05,410.25,0.20,16.1,16.4,0.0,-0.0,-0.2,-0.0,2444,3468,0,9,-13
14,2.05,33593,410.07,410.24,0.17,14.1,14.3,0.0,-0.0,-0.2,-0.0,2469,3494,0,8,-11
15,2.22,33593,410.07,410.24,0.17,14.1,14.3,0.0,-0.0,-0.3,-0.0,2469,3495,0,8,-11
16,2.38,33591,410.05,410.24,0.20,16.1,16.4,0.0,0.0,-0.3,-0.0,2444,3467,0,9,-13
17,2.47,33591,410.05,410.24,0.20,16.1,16.4,0.0,0.0,-0.3,-0.0,2444,3468,0,9,-13
18,2.63,33593,410.07,410.24,0.17,14.0,14.3,0.0,-0.0,-0.3,-0.0,2469,3496,0,8,-11
19,2.79,33594,410.08,410.24,0.16,13.0,13.3,0.0,-0.0,-0.3,-0.0,2482,3507,0,8,-10
20,2.95,33595,410.10,410.24,0.15,11.9,12.3,0.0,-0.0,-0.3,-0.0,2494,3521,0,7,-9
21,3.03,33597,410.12,410.24,0.12,9.9,10.2,0.0,-0.0,-0.4,-0.0,2519,3553,0,6,-7
22,3.20,33595,410.10,410.24,0.15,11.9,12.3,0.0,-0.0,-0.4,-0.0,2494,3524,0,7,-9
23,3.36,33595,410.10,410.24,0.13,10.9,11.2,0.0,-0.0,-0.4,-0.0,2494,3519,0,7,-8
24,3.52,33593,410.07,410.23,0.16,12.9,13.3,0.0,0.0,-0.4,-0.0,2469,3492,0,8,-10
25,3.61,33596,410.11,410.23,0.12,9.8,10.2,0.0,-0.0,-0.4,-0.0,2507,3533,0,6,-7
26,3.77,33598,410.13,410.23,0.10,7.8,8.2,0.0,-0.0,-0.4,-0.0,2532,3560,0,5,-6
27,3.93,33598,410.13,410.23,0.10,7.7,8.2,0.0,-0.0,-0.4,-0.0,2532,3561,0,5,-5
28,4.09,33597,410.12,410.23,0.11,8.8,9.2,0.0,-0.0,-0.4,-0.0,2519,3549,0,6,-6
29,4.17,33597,410.12,410.23,0.11,8.7,9.2,0.0,-0.0,-0.5,-0.0,2519,3549,0,6,-6
