Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33591,410.05,410.25,0.21,17.4,17.4,0.0,-0.0,-0.0,-0.0,2444,3471,0,10,-14
1,0.20,33593,410.07,410.25,0.18,15.3,15.3,0.0,-0.0,-0.0,-0.0,2469,3500,0,9,-12
2,0.37,33594,410.08,410.25,0.17,14.3,14.3,0.0,-0.0,-0.0,-0.0,2482,3512,0,9,-11
3,0.53,33594,410.08,410.25,0.17,14.3,14.3,0.0,-0.0,-0.1,-0.0,2482,3515,0,9,-11
4,0.61,33594,410.08,410.25,0.17,14.3,14.3,0.0,-0.0,-0.1,-0.0,2482,3514,0,9,-11
5,0.77,33594,410.08,410.25,0.17,14.2,14.3,0.0,-0.0,-0.1,-0.0,2482,3508,0,9,-11
6,0.93,33595,410.10,410.25,0.16,13.2,13.3,0.0,-0.0,-0.1,-0.0,2494,3521,0,8,-10
7,1.09,33595,410.10,410.25,0.16,13.2,13.3,0.0,-0.0,-0.1,-0.0,2494,3519,0,8,-10
8,1.25,33597,410.12,410.25,0.13,11.1,11.2,0.0,-0.0,-0.1,-0.0,2519,3547,0,7,-8
9,1.33,33596,410.11,410.25,0.13,11.1,11.2,0.0,-0.0,-0.1,-0.0,2507,3536,0,7,-8
10,1.50,33598,410.13,410.25,0.11,9.1,9.2,0.0,-0.0,-0.1,-0.0,2532,3560,0,6,-6
11,1.66,33597,410.12,410.25,0.12,10.1,10.2,0.0,-0.0,-0.2,-0.0,2519,3546,0,6,-7
12,1.83,33597,410.12,410.25,0.12,10.1,10.2,0.0,-0.0,-0.2,-0.0,2519,3543,0,6,-7
13,1.91,33597,410.12,410.25,0.12,10.1,10.2,0.0,-0.0,-0.2,-0.0,2519,3543,0,6,-7
14,2.07,33597,410.12,410.24,0.12,10.0,10.2,0.0,0.0,-0.2,-0.0,2519,3543,0,6,-7
15,2.23,33596,410.11,410.24,0.13,11.1,11.2,0.0,0.0,-0.2,-0.0,2507,3528,0,7,-8
16,2.39,33596,410.11,410.24,0.13,11.0,11.2,0.0,0.0,-0.2,-0.0,2507,3529,0,7,-8
17,2.47,33597,410.12,410.24,0.12,10.0,10.2,0.0,0.0,-0.2,-0.0,2519,3543,0,6,-7
18,2.64,33597,410.12,410.24,0.12,10.0,10.2,0.0,0.0,-0.2,-0.0,2519,3543,0,6,-7
19,2.80,33597,410.12,410.24,0.12,10.0,10.2,0.0,-0.0,-0.3,-0.0,2519,3545,0,6,-7
20,2.96,33598,410.13,410.24,0.11,8.9,9.2,0.0,-0.0,-0.3,-0.0,2532,3559,0,6,-6
21,3.04,33598,410.13,410.24,0.11,8.9,9.2,0.0,-0.0,-0.3,-0.0,2532,3559,0,6,-6
22,3.20,33596,410.11,410.24,0.13,11.0,11.2,0.0,0.0,-0.3,-0.0,2507,3530,0,7,-8
23,3.36,33597,410.12,410.24,0.11,8.9,9.2,0.0,-0.0,-0.3,-0.0,2519,3543,0,6,-6
24,3.52,33596,410.11,410.23,0.12,9.9,10.2,0.0,0.0,-0.3,-0.0,2507,3530,0,6,-7
25,3.60,33594,410.08,410.23,0.15,11.9,12.3,0.0,0.0,-0.3,-0.0,2482,3500,0,7,-9
26,3.77,33593,410.07,410.23,0.16,13.0,13.3,0.0,0.0,-0.3,-0.0,2469,3489,0,7,-10
27,3.93,33593,410.07,410.23,0.16,12.9,13.3,0.0,0.0,-0.3,-0.0,2469,3487,0,7,-10
28,4.09,33591,410.05,410.23,0.18,15.0,15.3,0.0,0.0,-0.4,-0.0,2444,3461,0,8,-12
29,4.25,33592,410.06,410.23,0.17,13.9,14.3,0.0,0.0,-0.4,-0.0,2457,3478,0,8,-11
30,4.34,33594,410.08,410.23,0.15,11.9,12.3,0.0,-0.0,-0.4,-0.0,2482,3508,0,7,-9
31,4.51,33595,410.10,410.22,0.13,10.8,11.2,0.0,-0.0,-0.4,-0.0,2494,3521,0,7,-8
32,4.66,33594,410.08,410.22,0.13,10.8,11.2,0.0,-0.0,-0.4,-0.0,2482,3509,0,7,-8
33,4.75,33592,410.06,410.22,0.16,12.9,13.3,0.0,-0.0,-0.4,-0.0,2457,3482,0,7,-10
34,4.92,33591,410.05,410.22,0.17,13.9,14.3,0.0,0.0,-0.5,-0.0,2444,3466,0,8,-11
35,5.08,33591,410.05,410.22,0.17,13.9,14.3,0.0,0.0,-0.5,-0.0,2444,3462,0,8,-11
36,5.24,33591,410.05,410.22,0.17,13.9,14.3,0.0,0.0,-0.5,-0.0,2444,3464,0,8,-11
37,5.33,33591,410.05,410.21,0.17,13.8,14.3,0.0,0.0,-0.5,-0.0,2444,3463,0,8,-11
38,5.50,33589,410.02,410.21,0.20,15.8,16.4,0.0,0.0,-0.5,-0.0,2419,3440,0,8,-13
39,5.65,33589,410.02,410.21,0.18,14.8,15.3,0.0,0.0,-0.5,-0.0,2419,3440,0,8,-12
40,5.82,33592,410.06,410.21,0.15,11.7,12.3,0.0,-0.0,-0.5,-0.0,2457,3484,0,7,-9
41,5.91,33592,410.06,410.21,0.15,11.7,12.3,0.0,-0.0,-0.6,-0.0,2457,3483,0,7,-9
42,6.06,33589,410.02,410.20,0.18,14.8,15.3,0.0,-0.0,-0.6,-0.0,2419,3443,0,8,-12
43,6.22,33588,410.01,410.20,0.20,15.8,16.4,0.0,0.0,-0.6,-0.0,2407,3429,0,8,-13
44,6.38,33592,410.06,410.20,0.13,10.7,11.2,0.0,-0.0,-0.6,-0.0,2457,3485,0,6,-8
45,6.46,33590,410.03,410.20,0.16,12.7,13.3,0.0,0.0,-0.6,-0.0,2432,3453,0,7,-10
46,6.63,33590,410.03,410.19,0.16,12.7,13.3,0.0,-0.0,-0.6,-0.0,2432,3457,0,7,-10
47,6.79,33591,410.05,410.19,0.15,11.7,12.3,0.0,-0.0,-0.6,-0.0,2444,3472,0,7,-9
