Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
40,5.76,33589,410.02,410.21,0.18,14.9,15.3,0.0,0.0,-0.5,-0.0,2419,3440,0,8,-12
41,5.92,33588,410.01,410.21,0.20,15.9,16.4,0.0,0.1,-0.6,-0.0,2407,3426,0,8,-13
42,6.09,33587,410.00,410.20,0.21,17.0,17.4,0.0,0.1,-0.5,-0.0,2394,3414,0,8,-14
43,6.17,33588,410.01,410.20,0.20,15.8,16.4,0.0,0.0,-0.6,-0.0,2407,3429,0,8,-13
44,6.35,33588,410.01,410.20,0.18,14.8,15.3,0.0,0.0,-0.6,-0.0,2407,3430,0,7,-12
45,6.51,33587,410.00,410.20,0.20,15.8,16.4,0.0,0.0,-0.6,-0.0,2394,3415,0,8,-13
46,6.67,33589,410.02,410.19,0.17,13.6,14.3,0.0,-0.1,-0.6,-0.0,2419,3444,0,7,-11
47,6.75,33588,410.01,410.19,0.18,14.6,15.3,0.0,-0.1,-0.6,-0.0,2407,3433,0,7,-12
48,6.92,33590,410.03,410.19,0.16,12.6,13.3,0.0,-0.1,-0.7,-0.0,2432,3458,0,7,-10
49,7.09,33592,410.06,410.19,0.12,9.3,10.2,0.0,-0.3,-0.6,-0.0,2457,3488,0,5,-7
50,7.18,33593,410.07,410.18,0.11,8.2,9.2,0.0,-0.3,-0.7,-0.0,2469,3503,0,5,-6
51,7.35,33592,410.06,410.18,0.12,9.4,10.2,0.0,-0.2,-0.7,-0.0,2457,3485,0,5,-7
52,7.52,33592,410.06,410.18,0.12,9.4,10.2,0.0,-0.2,-0.7,-0.0,2457,3485,0,5,-7
53,7.60,33592,410.06,410.18,0.12,9.4,10.2,0.0,-0.1,-0.7,-0.0,2457,3484,0,5,-7
54,7.76,33592,410.06,410.17,0.11,8.5,9.2,0.0,-0.0,-0.7,-0.0,2457,3481,0,5,-7
55,7.92,33593,410.07,410.17,0.10,7.4,8.2,0.0,-0.1,-0.7,-0.0,2469,3496,0,4,-6
56,8.08,33591,410.05,410.17,0.12,9.7,10.2,0.0,0.1,-0.7,-0.0,2444,3464,0,5,-8
57,8.17,33591,410.05,410.17,0.12,9.4,10.2,0.0,0.0,-0.8,-0.0,2444,3466,0,5,-8
58,8.33,33594,410.08,410.16,0.07,5.2,6.1,0.0,-0.2,-0.7,-0.0,2482,3509,0,3,-4
59,8.49,33594,410.08,410.16,0.07,5.2,6.1,0.0,-0.1,-0.7,-0.0,2482,3509,0,3,-4
60,8.66,33594,410.08,410.16,0.07,5.3,6.1,0.0,-0.1,-0.8,-0.0,2482,3507,0,3,-4
61,8.82,33594,410.08,410.15,0.07,5.2,6.1,0.0,-0.2,-0.8,-0.0,2482,3511,0,3,-4
62,8.90,33593,410.07,410.15,0.07,5.2,6.1,0.0,-0.1,-0.8,-0.0,2469,3493,0,3,-4
63,9.06,33592,410.06,410.15,0.09,6.4,7.2,0.0,0.0,-0.8,-0.0,2457,3478,0,4,-5
64,9.22,33594,410.08,410.14,0.06,4.3,5.1,0.0,-0.0,-0.8,-0.0,2482,3506,0,3,-3
65,9.38,33593,410.07,410.14,0.07,5.3,6.1,0.0,0.0,-0.9,-0.0,2469,3491,0,3,-4
66,9.46,33591,410.05,410.14,0.09,6.3,7.2,0.0,0.0,-0.9,-0.0,2444,3463,0,3,-5
67,9.63,33592,410.06,410.13,0.07,5.2,6.1,0.0,-0.0,-0.9,-0.0,2457,3481,0,3,-4
68,9.79,33591,410.05,410.13,0.09,6.4,7.2,0.0,0.1,-0.9,-0.0,2444,3464,0,4,-5
69,9.88,33591,410.05,410.13,0.09,6.3,7.2,0.0,0.1,-1.0,-0.0,2444,3463,0,3,-5
70,10.05,33593,410.07,410.12,0.05,3.1,4.1,0.0,-0.1,-0.9,-0.0,2469,3493,0,2,-2
71,10.22,33593,410.07,410.12,0.05,3.0,4.1,0.0,-0.1,-0.9,-0.0,2469,3496,0,2,-2
72,10.38,33591,410.05,410.11,0.07,5.2,6.1,0.0,-0.0,-0.9,-0.0,2444,3468,0,3,-4
73,10.47,33591,410.05,410.11,0.06,4.0,5.1,0.0,-0.1,-1.0,-0.0,2444,3468,0,2,-3
74,10.63,33591,410.05,410.11,0.06,4.2,5.1,0.0,-0.0,-0.9,-0.0,2444,3468,0,2,-3
75,10.79,33592,410.06,410.10,0.05,3.2,4.1,0.0,0.0,-1.0,-0.0,2457,3478,0,2,-2
76,10.96,33590,410.03,410.10,0.06,4.0,5.1,0.0,-0.0,-1.0,-0.0,2432,3454,0,2,-3
77,11.04,33591,410.05,410.10,0.05,3.0,4.1,0.0,-0.1,-1.0,-0.0,2444,3468,0,2,-2
78,11.21,33589,410.02,410.09,0.07,5.2,6.1,0.0,0.0,-1.0,-0.0,2419,3440,0,3,-4
79,11.37,33591,410.05,410.09,0.04,2.0,3.1,0.0,-0.0,-1.0,-0.0,2444,3467,0,1,-2
80,11.46,33590,410.03,410.08,0.05,3.0,4.1,0.0,0.0,-1.1,-0.0,2432,3453,0,2,-2
81,11.62,33590,410.03,410.08,0.05,3.1,4.1,0.0,-0.0,-1.0,-0.0,2432,3456,0,2,-2
82,11.78,33590,410.03,410.08,0.04,2.0,3.1,0.0,-0.0,-1.1,-0.0,2432,3455,0,1,-2
83,11.95,33590,410.03,410.07,0.04,2.0,3.1,0.0,-0.0,-1.1,-0.0,2432,3455,0,1,-2
84,12.03,33589,410.02,410.07,0.05,3.0,4.1,0.0,0.0,-1.1,-0.0,2419,3440,0,2,-2
85,12.21,33588,410.01,410.06,0.05,2.9,4.1,0.0,0.0,-1.2,-0.0,2407,3428,0,1,-2
86,12.38,33587,410.00,410.06,0.06,4.1,5.1,0.0,0.1,-1.1,-0.0,2394,3411,0,2,-3
87,12.46,33588,410.01,410.05,0.05,3.0,4.1,0.0,0.0,-1.2,-0.0,2407,3428,0,1,-2
88,12.63,33588,410.01,410.05,0.04,1.9,3.1,0.0,0.0,-1.1,-0.0,2407,3428,0,1,-2
89,12.79,33588,410.01,410.04,0.04,1.9,3.1,0.0,-0.0,-1.1,-0.0,2407,3430,0,1,-2
90,12.96,33586,409.99,410.04,0.05,2.9,4.1,0.0,0.0,-1.2,-0.0,2382,3403,0,1,-2
91,13.04,33586,409.99,410.04,0.05,2.8,4.1,0.0,-0.0,-1.2,-0.0,2382,3404,0,1,-2
92,13.20,33588,410.01,410.03,0.02,0.8,2.0,0.0,-0.0,-1.2,-0.0,2407,3431,0,0,-1
93,13.36,33588,410.01,410.03,0.01,-0.2,1.0,0.0,0.0,-1.2,-0.0,2407,1380,0,0,0
94,13.45,33588,410.01,410.02,0.01,-0.4,1.0,0.0,-0.1,-1.4,-0.0,2407,1383,0,0,0
95,13.61,33588,410.01,410.02,0.01,-0.4,1.0,0.0,-0.1,-1.3,-0.0,2407,1386,0,0,0
96,13.77,33588,410.01,410.01,0.00,-1.4,0.0,0.0,-0.1,-1.3,-0.0,2407,1383,0,-1,1
97,13.93,33586,409.99,410.01,0.02,0.8,2.0,0.0,0.0,-1.3,-0.0,2382,3403,0,0,-1
98,14.10,33587,410.00,410.00,0.00,-1.4,0.0,0.0,-0.0,-1.4,-0.0,2394,1368,0,-1,1
99,14.19,33587,410.00,410.00,0.00,-1.5,0.0,0.0,0.0,-1.5,-0.0,2394,1367,0,-1,1
100,14.34,33588,410.01,409.99,-0.02,-3.4,-2.0,0.0,-0.1,-1.3,-0.0,2407,1383,0,-2,3
101,14.51,33590,410.03,409.99,-0.05,-5.6,-4.1,0.0,-0.3,-1.3,-0.0,2432,1414,0,-3,5
102,14.60,33589,410.02,409.98,-0.04,-4.7,-3.1,0.0,-0.2,-1.4,-0.0,2419,1400,0,-2,4
103,14.76,33588,410.01,409.98,-0.04,-4.5,-3.1,0.0,-0.1,-1.3,-0.0,2407,1384,0,-2,4
104,14.94,33592,410.06,409.97,-0.09,-8.9,-7.2,0.0,-0.3,-1.4,-0.0,2457,1441,0,-5,7
105,15.03,33590,410.03,409.97,-0.07,-7.8,-6.1,0.0,-0.2,-1.5,-0.0,2432,1411,0,-4,6
106,15.19,33589,410.02,409.96,-0.06,-6.5,-5.1,0.0,-0.0,-1.3,-0.0,2419,1394,0,-3,5
107,15.37,33590,410.03,409.95,-0.09,-8.8,-7.2,0.0,-0.2,-1.4,-0.0,2432,1412,0,-5,7
108,15.45,33590,410.03,409.95,-0.09,-8.8,-7.2,0.0,-0.2,-1.5,-0.0,2432,1411,0,-5,7
109,15.61,33590,410.03,409.94,-0.09,-8.3,-7.2,0.0,0.0,-1.2,-0.0,2432,1406,0,-4,7
110,15.78,33590,410.03,409.94,-0.10,-9.6,-8.2,0.0,-0.1,-1.4,-0.0,2432,1408,0,-5,8
111,15.94,33590,410.03,409.93,-0.10,-9.8,-8.2,0.0,-0.1,-1.4,-0.0,2432,1410,0,-5,8
112,16.02,33589,410.02,409.93,-0.10,-9.7,-8.2,0.0,-0.0,-1.5,-0.0,2419,1393,0,-5,8
113,16.18,33589,410.02,409.92,-0.10,-9.7,-8.2,0.0,-0.0,-1.5,-0.0,2419,1393,0,-5,8
114,16.34,33589,410.02,409.91,-0.11,-10.7,-9.2,0.0,-0.0,-1.5,-0.0,2419,1393,0,-6,9
115,16.50,33588,410.01,409.91,-0.10,-9.7,-8.2,0.0,0.0,-1.5,-0.0,2407,1380,0,-5,8
116,16.66,33588,410.01,409.90,-0.11,-10.7,-9.2,0.0,-0.0,-1.5,-0.0,2407,1381,0,-5,9
117,16.74,33589,410.02,409.90,-0.12,-11.8,-10.2,0.0,-0.1,-1.5,-0.0,2419,1395,0,-6,10
118,16.91,33588,410.01,409.89,-0.12,-11.8,-10.2,0.0,-0.0,-1.5,-0.0,2407,1381,0,-6,10
119,17.07,33591,410.05,409.88,-0.16,-15.0,-13.3,0.0,-0.2,-1.5,-0.0,2444,1423,0,-8,12
120,17.23,33594,410.08,409.88,-0.21,-19.3,-17.4,0.0,-0.4,-1.5,-0.0,2482,1467,0,-12,15
121,17.32,33590,410.03,409.87,-0.16,-15.1,-13.3,0.0,-0.2,-1.6,-0.0,2432,1411,0,-8,12
122,17.48,33590,410.03,409.87,-0.17,-16.1,-14.3,0.0,-0.2,-1.6,-0.0,2432,1410,0,-9,13
123,17.66,33589,410.02,409.86,-0.16,-15.1,-13.3,0.0,-0.1,-1.7,-0.0,2419,1397,0,-8,12
124,17.75,33588,410.01,409.85,-0.16,-15.0,-13.3,0.0,0.0,-1.7,-0.0,2407,1378,0,-8,12
125,17.91,33587,410.00,409.85,-0.15,-13.7,-12.3,0.0,0.2,-1.7,-0.0,2394,1359,0,-7,12
126,18.09,33587,410.00,409.84,-0.16,-15.0,-13.3,0.0,0.0,-1.8,-0.0,2394,1365,0,-7,13
127,18.17,33588,410.01,409.84,-0.17,-15.9,-14.3,0.0,0.0,-1.6,-0.0,2407,1380,0,-8,13
128,18.33,33587,410.00,409.83,-0.17,-16.0,-14.3,0.0,-0.0,-1.6,-0.0,2394,1367,0,-8,13
129,18.50,33587,410.00,409.82,-0.18,-17.2,-15.3,0.0,-0.1,-1.7,-0.0,2394,1370,0,-8,14
130,18.66,33585,409.97,409.81,-0.16,-15.0,-13.3,0.0,0.0,-1.7,-0.0,2369,1342,0,-7,13
131,18.75,33585,409.97,409.81,-0.16,-15.1,-13.3,0.0,0.0,-1.8,-0.0,2369,1342,0,-7,13
132,18.90,33584,409.96,409.80,-0.16,-15.1,-13.3,0.0,0.0,-1.8,-0.0,2357,1328,0,-7,13
133,19.07,33582,409.94,409.79,-0.15,-13.9,-12.3,0.0,0.1,-1.8,-0.0,2332,1300,0,-6,12
134,19.16,33582,409.94,409.79,-0.15,-14.0,-12.3,0.0,0.1,-1.8,-0.0,2332,1300,0,-6,12
135,19.33,33581,409.92,409.78,-0.15,-14.0,-12.3,0.0,0.0,-1.8,-0.0,2319,1289,0,-5,12
136,19.49,33583,409.95,409.77,-0.17,-16.2,-14.3,0.0,-0.0,-1.9,-0.0,2344,1318,0,-7,14
137,19.66,33579,409.90,409.76,-0.13,-12.9,-11.2,0.0,0.1,-1.7,-0.0,2294,1263,0,-4,12
138,19.74,33577,409.88,409.76,-0.11,-11.0,-9.2,0.0,0.1,-1.9,-0.0,2269,1237,0,-3,10
139,19.91,33576,409.86,409.75,-0.11,-10.9,-9.2,0.0,0.1,-1.8,-0.0,2257,1226,0,-3,10
140,20.08,33576,409.86,409.74,-0.12,-11.8,-10.2,0.0,0.1,-1.7,-0.0,2257,1225,0,-3,11
141,20.17,33577,409.88,409.74,-0.13,-13.1,-11.2,0.0,0.1,-2.0,-0.0,2269,1236,0,-4,12
142,20.34,33576,409.86,409.73,-0.13,-13.2,-11.2,0.0,0.0,-1.9,-0.0,2257,1228,0,-4,12
143,20.50,33573,409.83,409.72,-0.11,-11.0,-9.2,0.0,0.0,-1.9,-0.0,2219,1189,0,-3,10
144,20.59,33573,409.83,409.72,-0.11,-11.2,-9.2,0.0,0.0,-2.0,-0.0,2219,1190,0,-3,10
145,20.75,33574,409.84,409.71,-0.13,-13.2,-11.2,0.0,-0.0,-1.9,-0.0,2232,1205,0,-4,12
146,20.92,33573,409.83,409.70,-0.12,-12.2,-10.2,0.0,0.0,-2.0,-0.0,2219,1190,0,-3,11
147,21.09,33572,409.81,409.69,-0.12,-12.2,-10.2,0.0,0.0,-2.0,-0.0,2207,1178,0,-3,11
148,21.17,33572,409.81,409.69,-0.12,-12.0,-10.2,0.0,-0.0,-1.7,-0.0,2207,1182,0,-3,11
149,21.33,33571,409.80,409.68,-0.12,-12.2,-10.2,0.0,0.0,-2.0,-0.0,2194,1165,0,-3,12
150,21.51,33572,409.81,409.67,-0.15,-14.4,-12.3,0.0,-0.0,-2.1,-0.0,2207,1180,0,-3,14
151,21.59,33569,409.78,409.67,-0.11,-11.0,-9.2,0.0,0.0,-1.8,-0.0,2169,1139,0,-2,10
152,21.75,33568,409.77,409.66,-0.11,-11.1,-9.2,0.0,0.0,-1.9,-0.0,2157,1127,0,-2,11
153,21.91,33568,409.77,409.65,-0.12,-12.2,-10.2,0.0,0.0,-2.0,-0.0,2157,1127,0,-2,12
154,22.08,33568,409.77,409.64,-0.12,-12.0,-10.2,0.0,0.1,-1.9,-0.0,2157,1127,0,-2,11
155,22.16,33568,409.77,409.63,-0.13,-13.2,-11.2,0.0,0.0,-2.0,-0.0,2157,1127,0,-2,13
156,22.34,33568,409.77,409.62,-0.15,-14.5,-12.3,0.0,-0.1,-2.1,-0.0,2157,1133,0,-2,14
157,22.51,33566,409.74,409.61,-0.12,-12.3,-10.2,0.0,-0.0,-2.0,-0.0,2132,1105,0,-1,12
158,22.59,33566,409.74,409.61,-0.13,-13.4,-11.2,0.0,-0.0,-2.1,-0.0,2132,1105,0,-2,13
159,22.75,33566,409.74,409.60,-0.15,-14.4,-12.3,0.0,-0.1,-2.0,-0.0,2132,1105,0,-2,14
160,22.92,33566,409.74,409.59,-0.15,-14.3,-12.3,0.0,-0.0,-1.9,-0.0,2132,1105,0,-2,14
161,23.08,33563,409.70,409.58,-0.12,-12.4,-10.2,0.0,0.0,-2.1,-0.0,2094,1065,0,-1,12
162,23.17,33563,409.70,409.58,-0.12,-12.5,-10.2,0.0,0.0,-2.2,-0.0,2094,1065,0,-1,12
163,23.32,33561,409.68,409.57,-0.11,-11.2,-9.2,0.0,0.1,-2.0,-0.0,2069,1038,0,0,11
164,23.49,33563,409.70,409.56,-0.15,-14.6,-12.3,0.0,0.0,-2.3,-0.0,2094,1065,0,-1,14
165,23.58,33559,409.66,409.55,-0.10,-10.3,-8.2,0.0,0.2,-2.3,-0.0,2044,1009,0,0,10
166,23.75,33559,409.66,409.54,-0.11,-11.3,-9.2,0.0,0.0,-2.2,-0.0,2044,1014,0,0,11
167,23.91,33558,409.64,409.53,-0.11,-11.4,-9.2,0.0,0.1,-2.2,-0.0,2032,1000,0,0,11
168,24.07,33557,409.63,409.52,-0.11,-11.4,-9.2,0.0,0.1,-2.3,-0.0,2019,987,0,1,11
169,24.16,33556,409.62,409.52,-0.10,-10.5,-8.2,0.0,0.2,-2.5,-0.0,2007,971,0,1,10
170,24.33,33557,409.63,409.51,-0.12,-12.4,-10.2,0.0,-0.0,-2.1,-0.0,2019,992,0,1,12
171,24.50,33555,409.61,409.50,-0.11,-11.4,-9.2,0.0,0.0,-2.2,-0.0,1994,966,0,1,11
172,24.59,33555,409.61,409.49,-0.11,-11.6,-9.2,0.0,0.0,-2.4,-0.0,1994,965,0,1,11
173,24.74,33554,409.59,409.48,-0.11,-11.5,-9.2,0.0,0.0,-2.2,-0.0,1982,954,0,1,11
174,24.91,33556,409.62,409.47,-0.15,-14.6,-12.3,0.0,-0.1,-2.2,-0.0,2007,983,0,1,14
175,25.07,33553,409.58,409.46,-0.12,-12.5,-10.2,0.0,0.0,-2.3,-0.0,1969,939,0,2,12
176,25.16,33554,409.59,409.46,-0.13,-13.8,-11.2,0.0,-0.1,-2.5,-0.0,1982,956,0,1,13
177,25.33,33554,409.59,409.45,-0.15,-14.8,-12.3,0.0,-0.1,-2.4,-0.0,1982,958,0,1,14
178,25.49,33555,409.61,409.44,-0.17,-17.0,-14.3,0.0,-0.1,-2.5,-0.0,1994,968,0,1,16
179,25.58,33552,409.57,409.43,-0.15,-14.8,-12.3,0.0,0.0,-2.5,-0.0,1957,927,0,2,14
180,25.74,33549,409.53,409.42,-0.11,-11.5,-9.2,0.0,0.0,-2.3,-0.0,1919,889,0,2,11
181,25.90,33551,409.56,409.41,-0.15,-14.7,-12.3,0.0,0.0,-2.4,-0.0,1944,915,0,2,14
182,26.06,33551,409.56,409.40,-0.16,-15.7,-13.3,0.0,0.0,-2.4,-0.0,1944,915,0,3,15
183,26.15,33549,409.53,409.39,-0.15,-14.9,-12.3,0.0,0.1,-2.7,-0.0,1919,885,0,3,14
184,26.32,33549,409.53,409.38,-0.16,-16.0,-13.3,0.0,-0.2,-2.5,-0.0,1919,895,0,3,15
185,26.49,33550,409.55,409.37,-0.17,-16.8,-14.3,0.0,-0.1,-2.4,-0.0,1932,907,0,3,16
186,26.65,33549,409.53,409.36,-0.17,-16.7,-14.3,0.0,-0.0,-2.3,-0.0,1919,892,0,3,16
187,26.73,33549,409.53,409.35,-0.18,-17.9,-15.3,0.0,-0.1,-2.4,-0.0,1919,892,0,3,17
188,26.89,33550,409.55,409.34,-0.21,-19.9,-17.4,0.0,-0.2,-2.3,-0.0,1932,909,0,3,19
189,27.06,33550,409.55,409.33,-0.22,-21.1,-18.4,0.0,-0.2,-2.5,-0.0,1932,908,0,4,20
190,27.15,33549,409.53,409.33,-0.21,-20.1,-17.4,0.0,-0.1,-2.6,-0.0,1919,893,0,4,19
191,27.31,33547,409.51,409.31,-0.20,-18.9,-16.4,0.0,-0.1,-2.4,-0.0,1894,867,0,4,18
192,27.48,33545,409.48,409.30,-0.18,-17.8,-15.3,0.0,0.0,-2.5,-0.0,1869,839,0,5,17
193,27.63,33542,409.45,409.29,-0.16,-15.6,-13.3,0.0,0.2,-2.5,-0.0,1832,796,0,5,14
194,27.72,33542,409.45,409.29,-0.16,-15.6,-13.3,0.0,0.2,-2.5,-0.0,1832,796,0,5,14
195,27.87,33541,409.44,409.28,-0.16,-15.5,-13.3,0.0,0.3,-2.5,-0.0,1819,781,0,5,14
196,28.04,33540,409.42,409.26,-0.16,-15.6,-13.3,0.0,0.1,-2.4,-0.0,1807,774,0,6,14
197,28.21,33540,409.42,409.25,-0.17,-17.0,-14.3,0.0,-0.0,-2.7,-0.0,1807,778,0,6,15
198,28.29,33538,409.40,409.25,-0.16,-15.8,-13.3,0.0,0.0,-2.5,-0.0,1782,752,0,6,14
199,28.45,33537,409.39,409.23,-0.15,-14.7,-12.3,0.0,0.1,-2.5,-0.0,1769,738,0,6,13
200,28.62,33533,409.34,409.22,-0.11,-11.6,-9.2,0.0,0.2,-2.6,-0.0,1719,685,0,6,10
201,28.78,33533,409.34,409.21,-0.12,-12.6,-10.2,0.0,0.2,-2.6,-0.0,1719,685,0,6,11
202,28.87,33534,409.35,409.20,-0.15,-15.1,-12.3,0.0,0.1,-2.9,-0.0,1732,698,0,7,13
203,29.03,33532,409.33,409.19,-0.13,-13.8,-11.2,0.0,0.0,-2.6,-0.0,1707,676,0,7,11
204,29.20,33533,409.34,409.18,-0.16,-16.1,-13.3,0.0,-0.2,-2.7,-0.0,1719,695,0,8,14
205,29.29,33531,409.31,409.17,-0.13,-14.3,-11.2,0.0,-0.1,-2.9,-0.0,1694,667,0,7,12
206,29.47,33528,409.28,409.16,-0.12,-13.1,-10.2,0.0,0.0,-2.9,-0.0,1657,625,0,7,10
207,29.62,33528,409.28,409.15,-0.12,-12.7,-10.2,0.0,0.1,-2.6,-0.0,1657,624,0,7,10
208,29.79,33530,409.30,409.14,-0.16,-16.1,-13.3,0.0,-0.1,-2.8,-0.0,1682,655,0,8,13
209,29.87,33529,409.29,409.13,-0.16,-16.1,-13.3,0.0,0.0,-2.8,-0.0,1669,639,0,9,13
210,30.04,33529,409.29,409.12,-0.17,-17.2,-14.3,0.0,-0.2,-2.6,-0.0,1669,646,0,9,14
211,30.22,33528,409.28,409.11,-0.17,-17.2,-14.3,0.0,-0.2,-2.7,-0.0,1657,633,0,9,14
212,30.30,33527,409.27,409.10,-0.17,-17.3,-14.3,0.0,-0.2,-2.8,-0.0,1644,618,0,10,14
213,30.47,33526,409.25,409.09,-0.17,-17.0,-14.3,0.0,-0.0,-2.6,-0.0,1632,602,0,10,13
214,30.64,33527,409.27,409.07,-0.20,-19.4,-16.4,0.0,-0.1,-2.9,-0.0,1644,618,0,11,15
215,30.72,33527,409.27,409.07,-0.20,-19.4,-16.4,0.0,-0.1,-2.9,-0.0,1644,617,0,11,15
216,30.88,33526,409.25,409.05,-0.20,-19.3,-16.4,0.0,-0.1,-2.8,-0.0,1632,605,0,11,15
217,31.04,33526,409.25,409.04,-0.21,-20.3,-17.4,0.0,-0.1,-2.8,-0.0,1632,607,0,12,16
218,31.20,33525,409.24,409.03,-0.21,-20.4,-17.4,0.0,-0.1,-2.8,-0.0,1619,593,0,12,16
219,31.29,33522,409.20,409.02,-0.18,-18.5,-15.3,0.0,0.0,-3.2,-0.0,1582,550,0,12,13
220,31.46,33524,409.23,409.01,-0.22,-21.2,-18.4,0.0,-0.1,-2.7,-0.0,1607,580,0,13,16
221,31.63,33522,409.20,409.00,-0.21,-20.2,-17.4,0.0,0.0,-2.8,-0.0,1582,552,0,13,15
222,31.71,33522,409.20,408.99,-0.22,-21.6,-18.4,0.0,-0.0,-3.2,-0.0,1582,552,0,14,16
