Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33594,410.08,410.25,0.17,14.1,14.3,0.0,-0.0,-0.0,-0.2,2482,3507,0,8,-11
1,0.20,33596,410.11,410.25,0.15,12.1,12.3,0.0,-0.0,-0.0,-0.2,2507,3536,0,8,-9
2,0.37,33597,410.12,410.25,0.13,11.0,11.2,0.0,-0.0,-0.0,-0.2,2519,3547,0,7,-8
3,0.53,33595,410.10,410.25,0.16,13.0,13.3,0.0,-0.0,-0.0,-0.2,2494,3520,0,8,-10
4,0.61,33595,410.10,410.25,0.16,13.1,13.3,0.0,-0.0,-0.1,-0.2,2494,3519,0,8,-10
5,0.77,33598,410.13,410.25,0.12,10.0,10.2,0.0,-0.0,-0.1,-0.2,2532,3560,0,7,-7
6,0.93,33598,410.13,410.25,0.12,9.9,10.2,0.0,-0.0,-0.1,-0.2,2532,3559,0,7,-7
7,1.09,33598,410.13,410.25,0.12,9.9,10.2,0.0,-0.0,-0.1,-0.2,2532,3560,0,7,-7
8,1.25,33597,410.12,410.25,0.13,11.0,11.2,0.0,-0.0,-0.1,-0.2,2519,3546,0,7,-8
9,1.34,33597,410.12,410.25,0.13,10.9,11.2,0.0,-0.0,-0.1,-0.2,2519,3545,0,7,-8
10,1.50,33599,410.14,410.25,0.10,7.9,8.2,0.0,-0.0,-0.1,-0.2,2544,3569,0,5,-6
11,1.66,33596,410.11,410.25,0.13,10.9,11.2,0.0,0.0,-0.1,-0.2,2507,3528,0,7,-8
12,1.75,33595,410.10,410.25,0.15,11.9,12.3,0.0,0.0,-0.2,-0.2,2494,3513,0,7,-9
13,1.92,33595,410.10,410.25,0.15,11.9,12.3,0.0,0.0,-0.2,-0.2,2494,3515,0,7,-9
14,2.08,33596,410.11,410.24,0.13,10.9,11.2,0.0,0.0,-0.2,-0.2,2507,3530,0,7,-8
15,2.24,33594,410.08,410.24,0.16,12.9,13.3,0.0,0.0,-0.2,-0.2,2482,3499,0,8,-10
16,2.32,33593,410.07,410.24,0.17,13.9,14.3,0.0,0.0,-0.2,-0.2,2469,3488,0,8,-11
17,2.49,33593,410.07,410.24,0.17,13.9,14.3,0.0,0.0,-0.2,-0.2,2469,3490,0,8,-11
18,2.65,33596,410.11,410.24,0.13,10.8,11.2,0.0,-0.0,-0.2,-0.2,2507,3532,0,7,-8
19,2.81,33594,410.08,410.24,0.16,12.8,13.3,0.0,0.0,-0.3,-0.2,2482,3506,0,8,-10
20,2.90,33593,410.07,410.24,0.17,13.8,14.3,0.0,0.0,-0.3,-0.2,2469,3491,0,8,-11
21,3.06,33594,410.08,410.24,0.16,12.8,13.3,0.0,-0.0,-0.3,-0.2,2482,3507,0,8,-10
22,3.23,33595,410.10,410.24,0.15,11.8,12.3,0.0,-0.0,-0.3,-0.2,2494,3519,0,7,-9
23,3.39,33594,410.08,410.24,0.16,12.8,13.3,0.0,0.0,-0.3,-0.2,2482,3505,0,8,-10
24,3.48,33593,410.07,410.24,0.16,12.8,13.3,0.0,0.0,-0.3,-0.2,2469,3491,0,7,-10
25,3.64,33592,410.06,410.23,0.17,13.8,14.3,0.0,0.0,-0.3,-0.2,2457,3480,0,8,-11
26,3.81,33589,410.02,410.23,0.21,16.8,17.4,0.0,0.0,-0.4,-0.2,2419,3435,0,9,-14
27,3.89,33592,410.06,410.23,0.17,13.7,14.3,0.0,0.0,-0.4,-0.2,2457,3476,0,8,-11
28,4.05,33592,410.06,410.23,0.17,13.8,14.3,0.0,0.0,-0.4,-0.2,2457,3478,0,8,-11
29,4.22,33592,410.06,410.23,0.17,13.8,14.3,0.0,0.0,-0.4,-0.2,2457,3481,0,8,-11
30,4.38,33593,410.07,410.23,0.16,12.7,13.3,0.0,-0.0,-0.4,-0.2,2469,3498,0,7,-10
31,4.47,33592,410.06,410.23,0.17,13.6,14.3,0.0,-0.0,-0.5,-0.3,2457,3486,0,8,-11
32,4.65,33590,410.03,410.22,0.18,14.7,15.3,0.0,0.0,-0.4,-0.2,2432,3451,0,8,-12
33,4.82,33589,410.02,410.22,0.20,15.7,16.4,0.0,0.0,-0.4,-0.2,2419,3439,0,8,-13
34,4.91,33589,410.02,410.22,0.20,15.6,16.4,0.0,0.0,-0.5,-0.3,2419,3438,0,8,-13
35,5.07,33590,410.03,410.22,0.18,14.7,15.3,0.0,0.0,-0.5,-0.2,2432,3452,0,8,-12
36,5.23,33592,410.06,410.22,0.16,12.6,13.3,0.0,-0.0,-0.5,-0.2,2457,3484,0,7,-10
37,5.32,33592,410.06,410.21,0.16,12.5,13.3,0.0,-0.0,-0.5,-0.2,2457,3484,0,7,-10
38,5.48,33592,410.06,410.21,0.16,12.6,13.3,0.0,-0.0,-0.5,-0.2,2457,3486,0,7,-10
39,5.64,33592,410.06,410.21,0.15,11.6,12.3,0.0,-0.0,-0.5,-0.2,2457,3484,0,7,-9
40,5.80,33592,410.06,410.21,0.15,11.5,12.3,0.0,-0.0,-0.5,-0.2,2457,3483,0,7,-9
41,5.96,33592,410.06,410.21,0.15,11.6,12.3,0.0,-0.0,-0.5,-0.2,2457,3481,0,7,-9
42,6.05,33591,410.05,410.20,0.16,12.5,13.3,0.0,0.0,-0.6,-0.2,2444,3466,0,7,-10
43,6.21,33591,410.05,410.20,0.16,12.5,13.3,0.0,0.0,-0.6,-0.2,2444,3466,0,7,-10
44,6.37,33593,410.07,410.20,0.13,10.5,11.2,0.0,-0.0,-0.6,-0.2,2469,3494,0,6,-8
45,6.47,33592,410.06,410.20,0.13,10.3,11.2,0.0,-0.0,-0.7,-0.3,2457,3481,0,6,-8
46,6.62,33592,410.06,410.20,0.13,10.5,11.2,0.0,-0.0,-0.6,-0.2,2457,3481,0,6,-8
47,6.78,33590,410.03,410.19,0.16,12.6,13.3,0.0,0.0,-0.6,-0.2,2432,3455,0,7,-10
48,6.94,33592,410.06,410.19,0.13,10.4,11.2,0.0,-0.0,-0.6,-0.2,2457,3481,0,6,-8
49,7.11,33593,410.07,410.19,0.12,9.3,10.2,0.0,-0.0,-0.7,-0.2,2469,3495,0,5,-7
50,7.18,33593,410.07,410.19,0.11,8.5,9.2,0.0,-0.0,-0.6,-0.2,2469,3494,0,5,-7
51,7.34,33594,410.08,410.18,0.10,7.3,8.2,0.0,-0.0,-0.6,-0.2,2482,3509,0,4,-6
52,7.51,33595,410.10,410.18,0.09,6.3,7.2,0.0,-0.0,-0.7,-0.2,2494,3524,0,4,-5
53,7.66,33592,410.06,410.18,0.12,9.3,10.2,0.0,0.0,-0.7,-0.2,2457,3479,0,5,-7
54,7.75,33592,410.06,410.18,0.12,9.2,10.2,0.0,0.0,-0.8,-0.2,2457,3479,0,5,-7
55,7.91,33594,410.08,410.17,0.09,6.2,7.2,0.0,-0.0,-0.7,-0.2,2482,3508,0,4,-5
56,8.08,33595,410.10,410.17,0.07,5.2,6.1,0.0,-0.0,-0.7,-0.2,2494,3520,0,3,-4
57,8.24,33592,410.06,410.17,0.11,8.2,9.2,0.0,0.0,-0.8,-0.2,2457,3476,0,5,-6
58,8.33,33592,410.06,410.16,0.11,8.2,9.2,0.0,-0.0,-0.8,-0.2,2457,3481,0,5,-6
59,8.49,33594,410.08,410.16,0.07,5.1,6.1,0.0,-0.0,-0.8,-0.2,2482,3508,0,3,-4
