Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
28,4.10,33597,410.12,410.23,0.11,12.1,12.1,0.0,-0.0,-0.0,-0.0,2519,3545,0,8,-9
29,4.18,33596,410.11,410.23,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2507,3530,0,8,-10
30,4.35,33596,410.11,410.23,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2507,3529,0,8,-10
31,4.50,33599,410.14,410.22,0.09,9.4,9.4,0.0,-0.0,-0.0,-0.0,2544,3573,0,6,-7
32,4.67,33596,410.11,410.22,0.11,12.1,12.1,0.0,0.0,-0.0,-0.0,2507,3529,0,8,-9
33,4.76,33597,410.12,410.22,0.10,10.7,10.7,0.0,-0.0,-0.0,-0.0,2519,3543,0,7,-8
34,4.93,33595,410.10,410.22,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2494,3517,0,8,-10
35,5.10,33596,410.11,410.22,0.11,12.1,12.1,0.0,0.0,-0.0,-0.0,2507,3529,0,8,-9
36,5.19,33597,410.12,410.22,0.10,10.7,10.7,0.0,0.0,-0.0,-0.0,2519,3540,0,7,-8
37,5.36,33597,410.12,410.21,0.10,10.7,10.7,0.0,-0.0,-0.0,-0.0,2519,3544,0,7,-8
38,5.52,33595,410.10,410.21,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2494,3515,0,8,-10
39,5.68,33594,410.08,410.21,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2482,3504,0,8,-10
40,5.76,33594,410.08,410.21,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2482,3503,0,8,-10
41,5.93,33594,410.08,410.21,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2482,3501,0,8,-10
42,6.08,33595,410.10,410.20,0.11,12.1,12.1,0.0,-0.0,-0.0,-0.0,2494,3518,0,7,-9
43,6.24,33594,410.08,410.20,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2482,3505,0,8,-10
44,6.33,33594,410.08,410.20,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2482,3506,0,8,-10
45,6.49,33594,410.08,410.20,0.11,12.1,12.1,0.0,-0.0,-0.0,-0.0,2482,3506,0,7,-9
46,6.65,33594,410.08,410.19,0.11,12.1,12.1,0.0,-0.0,-0.0,-0.0,2482,3506,0,7,-9
47,6.82,33595,410.10,410.19,0.10,10.7,10.7,0.0,0.0,-0.0,-0.0,2494,3517,0,7,-8
48,6.91,33594,410.08,410.19,0.11,12.1,12.1,0.0,-0.0,-0.0,-0.0,2482,3506,0,7,-9
49,7.07,33592,410.06,410.19,0.13,14.8,14.8,0.0,0.0,-0.0,-0.0,2457,3478,0,8,-12
50,7.23,33592,410.06,410.18,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2457,3479,0,8,-11
51,7.39,33592,410.06,410.18,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2457,3475,0,8,-11
52,7.47,33592,410.06,410.18,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2457,3477,0,8,-11
53,7.63,33593,410.07,410.18,0.11,12.1,12.1,0.0,-0.0,-0.0,-0.0,2469,3495,0,7,-9
54,7.79,33594,410.08,410.17,0.09,9.4,9.4,0.0,-0.0,-0.0,-0.0,2482,3509,0,6,-7
55,7.96,33594,410.08,410.17,0.09,9.4,9.4,0.0,-0.0,-0.0,-0.0,2482,3509,0,6,-7
56,8.04,33594,410.08,410.17,0.09,9.4,9.4,0.0,-0.0,-0.0,-0.0,2482,3509,0,6,-7
57,8.21,33592,410.06,410.17,0.11,12.1,12.1,0.0,0.0,-0.0,-0.0,2457,3479,0,7,-9
58,8.37,33594,410.08,410.16,0.09,9.4,9.4,0.0,-0.0,-0.0,-0.0,2482,3508,0,6,-7
59,8.53,33592,410.06,410.16,0.10,10.7,10.7,0.0,0.0,-0.0,-0.0,2457,3478,0,6,-8
60,8.61,33594,410.08,410.16,0.07,8.1,8.1,0.0,-0.0,-0.0,-0.0,2482,3506,0,5,-6
61,8.78,33594,410.08,410.15,0.07,8.1,8.1,0.0,-0.0,-0.0,-0.0,2482,3509,0,5,-6
62,8.95,33591,410.05,410.15,0.11,12.1,12.1,0.0,0.0,-0.0,-0.0,2444,3465,0,7,-10
63,9.03,33591,410.05,410.15,0.10,10.7,10.7,0.0,0.0,-0.0,-0.0,2444,3464,0,6,-9
64,9.20,33591,410.05,410.14,0.10,10.7,10.7,0.0,0.0,-0.0,-0.0,2444,3467,0,6,-9
65,9.36,33589,410.02,410.14,0.12,13.4,13.4,0.0,0.0,-0.0,-0.0,2419,3434,0,7,-11
66,9.52,33591,410.05,410.14,0.09,9.4,9.4,0.0,-0.0,-0.0,-0.0,2444,3468,0,5,-7
67,9.61,33593,410.07,410.14,0.06,6.7,6.7,0.0,-0.0,-0.0,-0.0,2469,3496,0,4,-5
68,9.77,33594,410.08,410.13,0.05,5.4,5.4,0.0,-0.0,-0.0,-0.0,2482,3510,0,3,-4
69,9.93,33592,410.06,410.13,0.07,8.1,8.1,0.0,-0.0,-0.0,-0.0,2457,3485,0,5,-6
70,10.10,33592,410.06,410.12,0.06,6.7,6.7,0.0,-0.0,-0.0,-0.0,2457,3485,0,4,-5
71,10.19,33592,410.06,410.12,0.06,6.7,6.7,0.0,-0.0,-0.0,-0.0,2457,3483,0,4,-5
72,10.35,33593,410.07,410.12,0.05,5.4,5.4,0.0,0.0,-0.0,-0.0,2469,3492,0,3,-4
73,10.51,33592,410.06,410.11,0.05,5.4,5.4,0.0,-0.0,-0.0,-0.0,2457,3479,0,3,-4
74,10.67,33593,410.07,410.11,0.04,4.0,4.0,0.0,-0.0,-0.0,-0.0,2469,3495,0,2,-3
75,10.74,33593,410.07,410.11,0.04,4.0,4.0,0.0,-0.0,-0.0,-0.0,2469,3494,0,2,-3
76,10.91,33591,410.05,410.10,0.06,6.7,6.7,0.0,0.0,-0.0,-0.0,2444,3465,0,4,-5
77,11.08,33590,410.03,410.10,0.06,6.7,6.7,0.0,0.0,-0.0,-0.0,2432,3451,0,4,-5
78,11.24,33591,410.05,410.09,0.05,5.4,5.4,0.0,0.0,-0.0,-0.0,2444,3465,0,3,-4
79,11.31,33591,410.05,410.09,0.05,5.4,5.4,0.0,0.0,-0.0,-0.0,2444,3465,0,3,-4
80,11.48,33592,410.06,410.09,0.02,2.7,2.7,0.0,-0.0,-0.0,-0.0,2457,3479,0,2,-2
81,11.63,33591,410.05,410.08,0.04,4.0,4.0,0.0,-0.0,-0.0,-0.0,2444,3470,0,2,-3
82,11.79,33591,410.05,410.08,0.02,2.7,2.7,0.0,-0.0,-0.0,-0.0,2444,3468,0,1,-2
83,11.88,33589,410.02,410.07,0.05,5.4,5.4,0.0,0.0,-0.0,-0.0,2419,3440,0,3,-4
84,12.05,33591,410.05,410.07,0.02,2.7,2.7,0.0,0.0,-0.0,-0.0,2444,3466,0,1,-2
85,12.22,33591,410.05,410.06,0.01,1.3,1.3,0.0,-0.0,-0.0,-0.0,2444,3468,0,1,-1
86,12.39,33592,410.06,410.06,0.00,0.0,0.0,0.0,-0.0,-0.0,-0.0,2457,3482,0,0,0
87,12.46,33592,410.06,410.06,0.00,0.0,0.0,0.0,-0.0,-0.0,-0.0,2457,3482,0,0,0
88,12.63,33591,410.05,410.05,0.00,0.0,0.0,0.0,-0.0,-0.0,-0.0,2444,3471,0,0,0
89,12.79,33590,410.03,410.05,0.01,1.3,1.3,0.0,-0.0,-0.0,-0.0,2432,3454,0,1,-1
90,12.96,33590,410.03,410.04,0.01,1.3,1.3,0.0,0.0,-0.0,-0.0,2432,3453,0,1,-1
91,13.04,33591,410.05,410.04,-0.01,-1.3,-1.3,0.0,-0.0,-0.0,-0.0,2444,1418,0,-1,1
92,13.22,33593,410.07,410.03,-0.04,-4.0,-4.0,0.0,-0.0,-0.0,-0.0,2469,1447,0,-2,3
93,13.38,33589,410.02,410.03,0.00,0.0,0.0,0.0,0.0,-0.0,-0.0,2419,3440,0,0,0
94,13.45,33590,410.03,410.02,-0.01,-1.3,-1.3,0.0,-0.0,-0.0,-0.0,2432,1408,0,-1,1
95,13.62,33589,410.02,410.02,0.00,0.0,0.0,0.0,-0.0,-0.0,-0.0,2419,3441,0,0,0
96,13.79,33590,410.03,410.01,-0.02,-2.7,-2.7,0.0,0.0,-0.0,-0.0,2432,1403,0,-1,2
97,13.88,33590,410.03,410.01,-0.02,-2.7,-2.7,0.0,0.0,-0.0,-0.0,2432,1403,0,-1,2
98,14.03,33590,410.03,410.00,-0.02,-2.7,-2.7,0.0,-0.0,-0.0,-0.0,2432,1409,0,-1,2
99,14.19,33590,410.03,410.00,-0.04,-4.0,-4.0,0.0,-0.0,-0.0,-0.0,2432,1409,0,-2,3
100,14.35,33589,410.02,409.99,-0.02,-2.7,-2.7,0.0,0.0,-0.0,-0.0,2419,1390,0,-1,2
101,14.52,33590,410.03,409.99,-0.05,-5.4,-5.4,0.0,-0.0,-0.0,-0.0,2432,1408,0,-3,4
102,14.61,33591,410.05,409.98,-0.06,-6.7,-6.7,0.0,-0.0,-0.0,-0.0,2444,1422,0,-4,5
103,14.77,33591,410.05,409.98,-0.07,-8.1,-8.1,0.0,-0.0,-0.0,-0.0,2444,1421,0,-4,6
104,14.94,33589,410.02,409.97,-0.05,-5.4,-5.4,0.0,-0.0,-0.0,-0.0,2419,1394,0,-3,4
105,15.02,33590,410.03,409.97,-0.06,-6.7,-6.7,0.0,-0.0,-0.0,-0.0,2432,1409,0,-4,5
106,15.18,33592,410.06,409.96,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2457,1436,0,-6,8
107,15.34,33589,410.02,409.96,-0.06,-6.7,-6.7,0.0,0.0,-0.0,-0.0,2419,1392,0,-3,5
108,15.50,33591,410.05,409.95,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2444,1423,0,-6,9
109,15.59,33588,410.01,409.95,-0.06,-6.7,-6.7,0.0,-0.0,-0.0,-0.0,2407,1381,0,-3,6
110,15.76,33589,410.02,409.94,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2419,1390,0,-5,8
111,15.93,33589,410.02,409.93,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2419,1391,0,-5,8
112,16.02,33589,410.02,409.93,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2419,1395,0,-6,9
113,16.19,33589,410.02,409.92,-0.10,-10.7,-10.7,0.0,0.0,-0.0,-0.0,2419,1392,0,-6,9
114,16.35,33589,410.02,409.92,-0.11,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,2419,1396,0,-6,10
115,16.52,33589,410.02,409.91,-0.11,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,2419,1393,0,-6,10
116,16.60,33591,410.05,409.91,-0.13,-14.8,-14.8,0.0,-0.0,-0.0,-0.0,2444,1423,0,-8,12
117,16.76,33591,410.05,409.90,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,2444,1423,0,-9,13
118,16.93,33591,410.05,409.89,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,2444,1423,0,-10,14
119,17.10,33591,410.05,409.89,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,2444,1423,0,-10,14
120,17.17,33591,410.05,409.88,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,2444,1423,0,-10,14
121,17.33,33588,410.01,409.88,-0.13,-14.8,-14.8,0.0,0.0,-0.0,-0.0,2407,1377,0,-7,12
122,17.50,33588,410.01,409.87,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,2407,1378,0,-8,13
123,17.59,33589,410.02,409.86,-0.16,-17.5,-17.5,0.0,0.0,-0.0,-0.0,2419,1391,0,-9,14
124,17.76,33590,410.03,409.86,-0.18,-20.1,-20.1,0.0,-0.0,-0.0,-0.0,2432,1407,0,-11,16
125,17.93,33587,410.00,409.85,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,2394,1369,0,-8,13
126,18.01,33584,409.96,409.85,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,2357,1327,0,-5,10
127,18.20,33587,410.00,409.84,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,2394,1368,0,-9,15
128,18.36,33582,409.94,409.83,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,2332,1297,0,-5,11
129,18.44,33583,409.95,409.83,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,2344,1310,0,-6,12
130,18.61,33583,409.95,409.82,-0.13,-14.8,-14.8,0.0,0.0,-0.0,-0.0,2344,1314,0,-6,13
131,18.78,33583,409.95,409.81,-0.13,-14.8,-14.8,0.0,-0.0,-0.0,-0.0,2344,1319,0,-6,13
132,18.94,33583,409.95,409.80,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,2344,1319,0,-7,14
133,19.02,33581,409.92,409.80,-0.12,-13.4,-13.4,0.0,-0.0,-0.0,-0.0,2319,1294,0,-5,12
134,19.19,33579,409.90,409.79,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,2294,1264,0,-4,11
135,19.35,33579,409.90,409.78,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,2294,1264,0,-5,12
136,19.52,33577,409.88,409.77,-0.10,-10.7,-10.7,0.0,0.0,-0.0,-0.0,2269,1236,0,-3,10
137,19.60,33575,409.85,409.77,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2244,1208,0,-3,9
138,19.77,33577,409.88,409.76,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,2269,1242,0,-4,11
139,19.94,33576,409.86,409.75,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,2257,1229,0,-4,11
140,20.02,33574,409.84,409.75,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2232,1200,0,-2,9
141,20.19,33573,409.83,409.74,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2219,1189,0,-2,9
142,20.34,33573,409.83,409.73,-0.10,-10.7,-10.7,0.0,0.0,-0.0,-0.0,2219,1191,0,-3,10
143,20.51,33571,409.80,409.72,-0.07,-8.1,-8.1,0.0,0.0,-0.0,-0.0,2194,1159,0,-2,8
144,20.60,33571,409.80,409.72,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2194,1162,0,-2,9
145,20.77,33571,409.80,409.71,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2194,1167,0,-2,9
146,20.94,33568,409.77,409.70,-0.06,-6.7,-6.7,0.0,0.0,-0.0,-0.0,2157,1125,0,-1,6
147,21.02,33568,409.77,409.70,-0.07,-8.1,-8.1,0.0,0.0,-0.0,-0.0,2157,1125,0,-1,8
148,21.19,33569,409.78,409.69,-0.09,-9.4,-9.4,0.0,-0.0,-0.0,-0.0,2169,1142,0,-2,9
149,21.34,33566,409.74,409.68,-0.06,-6.7,-6.7,0.0,0.0,-0.0,-0.0,2132,1101,0,-1,6
150,21.52,33568,409.77,409.67,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2157,1131,0,-2,10
151,21.61,33568,409.77,409.67,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2157,1133,0,-2,10
152,21.76,33565,409.73,409.66,-0.07,-8.1,-8.1,0.0,0.0,-0.0,-0.0,2119,1089,0,-1,8
153,21.93,33567,409.75,409.65,-0.11,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,2144,1120,0,-2,12
154,22.02,33566,409.74,409.64,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2132,1108,0,-1,10
155,22.19,33566,409.74,409.64,-0.11,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,2132,1105,0,-1,12
156,22.35,33565,409.73,409.63,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2119,1095,0,-1,10
157,22.44,33564,409.72,409.62,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,2107,1082,0,-1,10
158,22.60,33565,409.73,409.61,-0.12,-13.4,-13.4,0.0,-0.0,-0.0,-0.0,2119,1092,0,-1,13
159,22.77,33562,409.69,409.60,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,2082,1052,0,0,9
160,22.94,33563,409.70,409.59,-0.11,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,2094,1067,0,-1,12
161,23.03,33563,409.70,409.59,-0.12,-13.4,-13.4,0.0,-0.0,-0.0,-0.0,2094,1067,0,-1,13
162,23.20,33565,409.73,409.58,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,2119,1096,0,-2,16
163,23.37,33564,409.72,409.57,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,2107,1084,0,-1,16
164,23.44,33564,409.72,409.56,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,2107,1086,0,-2,17
165,23.61,33565,409.73,409.55,-0.17,-18.8,-18.8,0.0,-0.0,-0.0,-0.0,2119,1098,0,-2,18
166,23.77,33564,409.72,409.54,-0.17,-18.8,-18.8,0.0,-0.0,-0.0,-0.0,2107,1083,0,-2,18
167,23.86,33563,409.70,409.54,-0.17,-18.8,-18.8,0.0,-0.0,-0.0,-0.0,2094,1067,0,-1,18
168,24.03,33562,409.69,409.53,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,2082,1055,0,-1,17
169,24.19,33560,409.67,409.52,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,2057,1027,0,0,16
170,24.35,33557,409.63,409.51,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,2019,983,0,1,13
171,24.44,33559,409.66,409.50,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,2044,1012,0,0,16
172,24.61,33558,409.64,409.49,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,2032,1002,0,1,16
173,24.78,33556,409.62,409.48,-0.13,-14.8,-14.8,0.0,0.0,-0.0,-0.0,2007,977,0,1,14
174,24.94,33558,409.64,409.47,-0.17,-18.8,-18.8,0.0,-0.0,-0.0,-0.0,2032,1011,0,0,18
175,25.03,33556,409.62,409.47,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,2007,981,0,1,16
176,25.19,33555,409.61,409.46,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,1994,963,0,1,16
177,25.35,33556,409.62,409.45,-0.17,-18.8,-18.8,0.0,-0.0,-0.0,-0.0,2007,983,0,1,18
178,25.44,33554,409.59,409.44,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,1982,955,0,2,16
179,25.61,33553,409.58,409.43,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,1969,938,0,2,15
180,25.76,33550,409.55,409.42,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,1932,901,0,2,13
181,25.92,33552,409.57,409.41,-0.16,-17.5,-17.5,0.0,0.0,-0.0,-0.0,1957,929,0,2,17
182,26.01,33553,409.58,409.41,-0.18,-20.1,-20.1,0.0,-0.0,-0.0,-0.0,1969,940,0,3,19
183,26.19,33551,409.56,409.39,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,1944,917,0,3,17
184,26.35,33547,409.51,409.38,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,1894,864,0,3,13
185,26.43,33546,409.50,409.38,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,1882,852,0,3,13
186,26.60,33545,409.48,409.37,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,1869,835,0,4,12
187,26.77,33546,409.50,409.36,-0.15,-16.1,-16.1,0.0,0.0,-0.0,-0.0,1882,851,0,4,15
188,26.94,33542,409.45,409.34,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,1832,797,0,4,11
189,27.03,33541,409.44,409.34,-0.10,-10.7,-10.7,0.0,0.0,-0.0,-0.0,1819,785,0,4,10
190,27.20,33541,409.44,409.33,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,1819,789,0,4,11
191,27.36,33538,409.40,409.32,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,1782,746,0,4,8
192,27.44,33538,409.40,409.31,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,1782,746,0,4,8
193,27.61,33537,409.39,409.30,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,1769,738,0,4,8
194,27.76,33537,409.39,409.29,-0.10,-10.7,-10.7,0.0,0.0,-0.0,-0.0,1769,739,0,4,9
195,27.93,33537,409.39,409.28,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,1769,739,0,5,11
196,28.00,33535,409.36,409.27,-0.10,-10.7,-10.7,0.0,-0.0,-0.0,-0.0,1744,716,0,5,9
197,28.17,33538,409.40,409.26,-0.13,-14.8,-14.8,0.0,-0.0,-0.0,-0.0,1782,760,0,6,13
198,28.34,33533,409.34,409.25,-0.09,-9.4,-9.4,0.0,0.0,-0.0,-0.0,1719,689,0,4,8
199,28.50,33534,409.35,409.24,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,1732,703,0,6,10
200,28.59,33534,409.35,409.23,-0.12,-13.4,-13.4,0.0,-0.0,-0.0,-0.0,1732,703,0,6,11
201,28.76,33532,409.33,409.22,-0.11,-12.1,-12.1,0.0,0.0,-0.0,-0.0,1707,676,0,6,10
202,28.93,33532,409.33,409.21,-0.12,-13.4,-13.4,0.0,0.0,-0.0,-0.0,1707,675,0,7,11
203,29.01,33531,409.31,409.20,-0.11,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,1694,667,0,6,10
204,29.17,33531,409.31,409.19,-0.12,-13.4,-13.4,0.0,-0.0,-0.0,-0.0,1694,666,0,7,11
205,29.33,33530,409.30,409.18,-0.12,-13.4,-13.4,0.0,-0.0,-0.0,-0.0,1682,654,0,7,11
206,29.50,33531,409.31,409.16,-0.15,-16.1,-16.1,0.0,-0.0,-0.0,-0.0,1694,668,0,8,13
207,29.58,33531,409.31,409.16,-0.16,-17.5,-17.5,0.0,-0.0,-0.0,-0.0,1694,669,0,9,14
208,29.75,33532,409.33,409.14,-0.18,-20.1,-20.1,0.0,-0.0,-0.0,-0.0,1707,685,0,10,17
209,29.92,33534,409.35,409.13,-0.22,-24.2,-24.2,0.0,-0.0,-0.0,-0.0,1732,714,0,11,21
210,30.01,33534,409.35,409.13,-0.22,-24.2,-24.2,0.0,-0.0,-0.0,-0.0,1732,714,0,11,21
211,30.17,33533,409.34,409.11,-0.22,-24.2,-24.2,0.0,-0.0,-0.0,-0.0,1719,698,0,11,21
212,30.34,33533,409.34,409.10,-0.23,-25.5,-25.5,0.0,-0.0,-0.0,-0.0,1719,698,0,12,22
213,30.50,33532,409.33,409.09,-0.23,-25.5,-25.5,0.0,-0.0,-0.0,-0.0,1707,681,0,12,21
214,30.59,33532,409.33,409.08,-0.24,-26.9,-26.9,0.0,-0.0,-0.0,-0.0,1707,680,0,13,22
215,30.76,33529,409.29,409.07,-0.22,-24.2,-24.2,0.0,0.0,-0.0,-0.0,1669,637,0,13,19
216,30.93,33530,409.30,409.06,-0.24,-26.9,-26.9,0.0,-0.0,-0.0,-0.0,1682,654,0,14,22
217,31.02,33530,409.30,409.05,-0.26,-28.2,-28.2,0.0,-0.0,-0.0,-0.0,1682,653,0,15,23
218,31.19,33527,409.27,409.04,-0.23,-25.5,-25.5,0.0,0.0,-0.0,-0.0,1644,613,0,15,20
219,31.36,33527,409.27,409.02,-0.24,-26.9,-26.9,0.0,0.0,-0.0,-0.0,1644,614,0,15,21
220,31.45,33525,409.24,409.01,-0.23,-25.5,-25.5,0.0,-0.0,-0.0,-0.0,1619,589,0,15,19
221,31.63,33526,409.25,409.00,-0.26,-28.2,-28.2,0.0,-0.0,-0.0,-0.0,1632,602,0,16,22
