Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
111,15.90,33588,410.01,409.93,-0.07,-9.6,-8.2,0.0,0.0,-1.4,-0.0,2407,1379,0,-5,8
112,16.07,33586,409.99,409.93,-0.06,-8.4,-6.8,0.0,0.0,-1.5,-0.0,2382,1353,0,-4,7
113,16.23,33588,410.01,409.92,-0.09,-11.0,-9.5,0.0,-0.0,-1.5,-0.0,2407,1383,0,-6,9
114,16.32,33589,410.02,409.92,-0.11,-13.9,-12.3,0.0,-0.0,-1.6,-0.0,2419,1397,0,-7,11
115,16.48,33588,410.01,409.91,-0.10,-12.4,-10.9,0.0,-0.0,-1.5,-0.0,2407,1383,0,-6,10
116,16.65,33587,410.00,409.90,-0.10,-12.4,-10.9,0.0,-0.0,-1.5,-0.0,2394,1371,0,-6,10
117,16.81,33589,410.02,409.90,-0.12,-15.1,-13.6,0.0,-0.0,-1.5,-0.0,2419,1398,0,-8,12
118,16.90,33591,410.05,409.89,-0.16,-19.4,-17.7,0.0,-0.0,-1.7,-0.0,2444,1425,0,-11,15
119,17.07,33590,410.03,409.89,-0.15,-18.0,-16.4,0.0,-0.0,-1.7,-0.0,2432,1410,0,-10,14
120,17.16,33590,410.03,409.88,-0.16,-19.4,-17.7,0.0,-0.0,-1.7,-0.0,2432,1411,0,-11,16
121,17.33,33590,410.03,409.87,-0.16,-19.2,-17.7,0.0,-0.0,-1.4,-0.0,2432,1412,0,-10,15
122,17.50,33588,410.01,409.87,-0.15,-18.0,-16.4,0.0,-0.0,-1.7,-0.0,2407,1381,0,-9,15
123,17.65,33589,410.02,409.86,-0.16,-19.3,-17.7,0.0,0.0,-1.5,-0.0,2419,1392,0,-10,16
124,17.74,33589,410.02,409.86,-0.17,-20.8,-19.1,0.0,-0.0,-1.7,-0.0,2419,1393,0,-11,17
125,17.90,33588,410.01,409.85,-0.16,-19.3,-17.7,0.0,0.0,-1.6,-0.0,2407,1380,0,-10,16
126,18.06,33585,409.97,409.84,-0.13,-16.6,-15.0,0.0,0.0,-1.6,-0.0,2369,1339,0,-7,14
127,18.23,33585,409.97,409.83,-0.13,-16.5,-15.0,0.0,0.0,-1.5,-0.0,2369,1341,0,-7,14
128,18.32,33585,409.97,409.83,-0.15,-18.2,-16.4,0.0,0.0,-1.9,-0.0,2369,1338,0,-8,16
129,18.48,33586,409.99,409.82,-0.16,-19.4,-17.7,0.0,0.0,-1.6,-0.0,2382,1355,0,-9,16
130,18.65,33582,409.94,409.81,-0.12,-15.4,-13.6,0.0,0.0,-1.7,-0.0,2332,1300,0,-6,14
131,18.74,33580,409.91,409.81,-0.10,-12.7,-10.9,0.0,0.0,-1.8,-0.0,2307,1275,0,-5,11
132,18.91,33582,409.94,409.80,-0.13,-16.7,-15.0,0.0,0.0,-1.7,-0.0,2332,1304,0,-7,15
133,19.07,33576,409.86,409.80,-0.07,-9.9,-8.2,0.0,0.0,-1.7,-0.0,2257,1218,0,-3,9
134,19.23,33579,409.90,409.79,-0.11,-14.0,-12.3,0.0,0.0,-1.7,-0.0,2294,1261,0,-5,13
135,19.32,33577,409.88,409.78,-0.10,-12.8,-10.9,0.0,0.0,-1.9,-0.0,2269,1237,0,-4,12
136,19.49,33573,409.83,409.77,-0.05,-7.3,-5.5,0.0,0.0,-1.8,-0.0,2219,1181,0,-2,7
137,19.67,33573,409.83,409.77,-0.06,-8.7,-6.8,0.0,0.0,-1.9,-0.0,2219,1186,0,-2,8
138,19.75,33573,409.83,409.76,-0.06,-8.6,-6.8,0.0,0.0,-1.8,-0.0,2219,1191,0,-2,8
139,19.91,33570,409.79,409.75,-0.04,-5.9,-4.1,0.0,0.0,-1.8,-0.0,2182,1145,0,-1,6
140,20.08,33570,409.79,409.75,-0.05,-7.3,-5.5,0.0,0.0,-1.8,-0.0,2182,1151,0,-1,7
141,20.16,33570,409.79,409.74,-0.05,-7.4,-5.5,0.0,0.0,-1.9,-0.0,2182,1153,0,-1,7
142,20.32,33569,409.78,409.73,-0.05,-7.2,-5.5,0.0,0.0,-1.8,-0.0,2169,1139,0,-1,7
143,20.48,33567,409.75,409.73,-0.02,-4.6,-2.7,0.0,0.0,-1.8,-0.0,2144,1114,0,-1,4
144,20.64,33567,409.75,409.72,-0.04,-5.9,-4.1,0.0,0.0,-1.8,-0.0,2144,1116,0,-1,6
145,20.73,33567,409.75,409.71,-0.04,-6.1,-4.1,0.0,0.0,-2.0,-0.0,2144,1115,0,-1,6
146,20.88,33566,409.74,409.70,-0.04,-6.0,-4.1,0.0,0.0,-1.9,-0.0,2132,1102,0,-1,6
147,21.04,33567,409.75,409.70,-0.06,-8.7,-6.8,0.0,-0.0,-1.9,-0.0,2144,1120,0,-1,8
148,21.20,33565,409.73,409.69,-0.04,-6.0,-4.1,0.0,0.0,-1.9,-0.0,2119,1092,0,-1,6
149,21.37,33565,409.73,409.68,-0.05,-7.5,-5.5,0.0,-0.0,-2.0,-0.0,2119,1092,0,-1,7
150,21.45,33565,409.73,409.67,-0.05,-7.2,-5.5,0.0,-0.0,-1.8,-0.0,2119,1094,0,-1,7
151,21.62,33566,409.74,409.67,-0.07,-10.3,-8.2,0.0,-0.0,-2.1,-0.0,2132,1108,0,-1,10
152,21.78,33564,409.72,409.66,-0.06,-8.7,-6.8,0.0,0.0,-1.9,-0.0,2107,1079,0,-1,8
153,21.87,33564,409.72,409.65,-0.06,-9.0,-6.8,0.0,-0.0,-2.1,-0.0,2107,1081,0,-1,9
154,22.05,33563,409.70,409.64,-0.06,-8.9,-6.8,0.0,-0.0,-2.1,-0.0,2094,1067,0,-1,9
155,22.21,33562,409.69,409.63,-0.06,-8.8,-6.8,0.0,0.0,-2.0,-0.0,2082,1054,0,0,9
156,22.30,33562,409.69,409.63,-0.06,-8.8,-6.8,0.0,0.0,-2.0,-0.0,2082,1052,0,0,9
157,22.45,33562,409.69,409.62,-0.07,-10.1,-8.2,0.0,-0.0,-1.9,-0.0,2082,1055,0,0,10
158,22.62,33562,409.69,409.61,-0.09,-11.6,-9.5,0.0,0.0,-2.1,-0.0,2082,1053,0,-1,11
159,22.78,33563,409.70,409.60,-0.11,-14.2,-12.3,0.0,-0.0,-1.9,-0.0,2094,1071,0,-1,14
160,22.87,33563,409.70,409.60,-0.11,-14.5,-12.3,0.0,-0.0,-2.2,-0.0,2094,1072,0,-1,14
161,23.02,33562,409.69,409.59,-0.11,-14.3,-12.3,0.0,-0.0,-2.0,-0.0,2082,1058,0,-1,14
162,23.18,33561,409.68,409.58,-0.10,-13.0,-10.9,0.0,-0.0,-2.1,-0.0,2069,1043,0,0,13
163,23.36,33564,409.72,409.57,-0.15,-18.6,-16.4,0.0,-0.0,-2.3,-0.0,2107,1086,0,-2,18
164,23.45,33564,409.72,409.56,-0.16,-20.1,-17.7,0.0,-0.0,-2.4,-0.0,2107,1085,0,-2,19
165,23.62,33563,409.70,409.55,-0.15,-18.5,-16.4,0.0,-0.0,-2.2,-0.0,2094,1070,0,-1,18
166,23.77,33560,409.67,409.54,-0.12,-15.8,-13.6,0.0,-0.0,-2.2,-0.0,2057,1032,0,0,15
167,23.94,33560,409.67,409.53,-0.13,-17.2,-15.0,0.0,-0.0,-2.2,-0.0,2057,1030,0,0,17
168,24.01,33560,409.67,409.53,-0.13,-17.0,-15.0,0.0,0.0,-2.0,-0.0,2057,1027,0,0,16
169,24.19,33561,409.68,409.52,-0.16,-20.0,-17.7,0.0,-0.0,-2.3,-0.0,2069,1042,0,-1,19
170,24.37,33559,409.66,409.51,-0.15,-18.6,-16.4,0.0,-0.0,-2.2,-0.0,2044,1017,0,0,18
171,24.45,33560,409.67,409.50,-0.17,-21.4,-19.1,0.0,-0.0,-2.3,-0.0,2057,1033,0,0,21
172,24.62,33559,409.66,409.49,-0.16,-20.0,-17.7,0.0,-0.0,-2.2,-0.0,2044,1019,0,0,19
173,24.79,33557,409.63,409.48,-0.15,-18.6,-16.4,0.0,0.0,-2.2,-0.0,2019,989,0,1,18
174,24.87,33556,409.62,409.48,-0.15,-18.8,-16.4,0.0,0.0,-2.4,-0.0,2007,975,0,1,18
175,25.03,33554,409.59,409.47,-0.13,-17.1,-15.0,0.0,0.0,-2.1,-0.0,1982,951,0,2,16
176,25.19,33553,409.58,409.46,-0.12,-15.9,-13.6,0.0,0.0,-2.2,-0.0,1969,933,0,2,15
177,25.36,33553,409.58,409.45,-0.13,-17.4,-15.0,0.0,0.0,-2.4,-0.0,1969,937,0,2,17
178,25.44,33552,409.57,409.44,-0.13,-17.3,-15.0,0.0,0.0,-2.3,-0.0,1957,925,0,3,17
179,25.61,33551,409.56,409.43,-0.12,-15.9,-13.6,0.0,0.0,-2.3,-0.0,1944,912,0,3,15
180,25.78,33550,409.55,409.42,-0.12,-16.0,-13.6,0.0,0.0,-2.4,-0.0,1932,903,0,3,15
181,25.93,33549,409.53,409.41,-0.12,-15.9,-13.6,0.0,0.0,-2.3,-0.0,1919,889,0,3,15
182,26.02,33549,409.53,409.40,-0.13,-17.5,-15.0,0.0,0.0,-2.5,-0.0,1919,889,0,3,17
183,26.19,33547,409.51,409.39,-0.12,-15.9,-13.6,0.0,0.0,-2.3,-0.0,1894,863,0,4,15
184,26.35,33545,409.48,409.38,-0.10,-13.2,-10.9,0.0,0.0,-2.3,-0.0,1869,838,0,4,12
185,26.43,33544,409.47,409.38,-0.10,-13.5,-10.9,0.0,0.0,-2.6,-0.0,1857,823,0,4,12
186,26.59,33542,409.45,409.37,-0.09,-11.9,-9.5,0.0,0.0,-2.4,-0.0,1832,798,0,4,11
187,26.76,33541,409.44,409.35,-0.09,-12.0,-9.5,0.0,0.0,-2.5,-0.0,1819,784,0,4,11
188,26.93,33544,409.47,409.34,-0.13,-17.4,-15.0,0.0,-0.0,-2.4,-0.0,1857,829,0,5,16
189,27.01,33541,409.44,409.34,-0.10,-13.6,-10.9,0.0,0.0,-2.7,-0.0,1819,788,0,5,12
190,27.18,33540,409.42,409.33,-0.10,-13.5,-10.9,0.0,-0.0,-2.6,-0.0,1807,780,0,5,12
191,27.35,33537,409.39,409.31,-0.07,-10.8,-8.2,0.0,-0.0,-2.6,-0.0,1769,740,0,4,10
192,27.43,33537,409.39,409.31,-0.07,-10.8,-8.2,0.0,0.0,-2.6,-0.0,1769,739,0,4,9
193,27.61,33534,409.35,409.30,-0.05,-8.1,-5.5,0.0,0.0,-2.7,-0.0,1732,693,0,4,7
194,27.76,33535,409.36,409.29,-0.07,-10.7,-8.2,0.0,0.0,-2.5,-0.0,1744,713,0,5,9
195,27.93,33532,409.33,409.27,-0.05,-8.0,-5.5,0.0,0.0,-2.5,-0.0,1707,674,0,4,7
196,28.02,33532,409.33,409.27,-0.06,-9.6,-6.8,0.0,0.0,-2.8,-0.0,1707,675,0,5,8
197,28.19,33533,409.34,409.26,-0.09,-12.1,-9.5,0.0,-0.0,-2.5,-0.0,1719,694,0,6,10
198,28.37,33531,409.31,409.24,-0.07,-10.9,-8.2,0.0,-0.0,-2.7,-0.0,1694,665,0,6,9
199,28.45,33530,409.30,409.24,-0.06,-9.6,-6.8,0.0,0.0,-2.8,-0.0,1682,650,0,5,8
200,28.62,33530,409.30,409.23,-0.07,-10.8,-8.2,0.0,-0.0,-2.6,-0.0,1682,655,0,6,9
201,28.78,33530,409.30,409.21,-0.09,-12.2,-9.5,0.0,-0.0,-2.6,-0.0,1682,654,0,6,10
202,28.86,33528,409.28,409.21,-0.07,-10.8,-8.2,0.0,0.0,-2.6,-0.0,1657,626,0,6,9
203,29.03,33527,409.27,409.20,-0.07,-10.8,-8.2,0.0,0.0,-2.6,-0.0,1644,614,0,6,8
204,29.18,33528,409.28,409.18,-0.10,-13.4,-10.9,0.0,-0.0,-2.5,-0.0,1657,630,0,7,11
205,29.35,33528,409.28,409.17,-0.11,-15.0,-12.3,0.0,-0.0,-2.8,-0.0,1657,630,0,8,12
206,29.44,33529,409.29,409.17,-0.12,-16.5,-13.6,0.0,-0.0,-2.9,-0.0,1669,643,0,9,13
207,29.62,33531,409.31,409.15,-0.16,-20.6,-17.7,0.0,-0.0,-2.9,-0.0,1694,676,0,10,17
208,29.77,33530,409.30,409.14,-0.16,-20.4,-17.7,0.0,-0.0,-2.7,-0.0,1682,661,0,10,17
209,29.85,33530,409.30,409.14,-0.17,-21.9,-19.1,0.0,-0.0,-2.8,-0.0,1682,661,0,11,18
210,30.02,33530,409.30,409.12,-0.18,-23.0,-20.5,0.0,-0.0,-2.6,-0.0,1682,661,0,12,19
211,30.19,33528,409.28,409.11,-0.17,-21.9,-19.1,0.0,-0.0,-2.8,-0.0,1657,628,0,12,17
212,30.36,33528,409.28,409.10,-0.18,-23.1,-20.5,0.0,-0.0,-2.7,-0.0,1657,629,0,13,18
213,30.44,33528,409.28,409.09,-0.18,-23.4,-20.5,0.0,-0.0,-2.9,-0.0,1657,630,0,13,19
214,30.61,33529,409.29,409.08,-0.21,-25.9,-23.2,0.0,-0.0,-2.7,-0.0,1669,644,0,14,21
215,30.78,33528,409.28,409.07,-0.21,-25.8,-23.2,0.0,-0.0,-2.7,-0.0,1657,633,0,14,21
216,30.86,33527,409.27,409.06,-0.21,-25.9,-23.2,0.0,-0.0,-2.8,-0.0,1644,619,0,15,20
217,31.02,33526,409.25,409.05,-0.21,-26.0,-23.2,0.0,-0.0,-2.8,-0.0,1632,605,0,15,20
218,31.19,33529,409.29,409.03,-0.26,-31.6,-28.6,0.0,-0.0,-2.9,-0.0,1669,647,0,17,26
219,31.36,33525,409.24,409.02,-0.22,-27.5,-24.5,0.0,-0.0,-2.9,-0.0,1619,590,0,16,21
220,31.45,33525,409.24,409.01,-0.23,-29.1,-25.9,0.0,-0.0,-3.2,-0.0,1619,590,0,17,22
221,31.61,33525,409.24,409.00,-0.24,-30.0,-27.3,0.0,-0.0,-2.7,-0.0,1619,594,0,18,23
