Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
21,3.09,33686,411.21,410.24,-0.96,-165.8,-165.8,0.0,0.0,-0.0,-0.0,3632,2555,0,-114,-113
22,3.18,33678,411.11,410.24,-0.87,-149.0,-149.0,0.0,0.0,-0.0,-0.0,3532,2444,0,-118,-82
23,3.34,33665,410.95,410.24,-0.71,-121.7,-121.7,0.0,0.0,-0.0,-0.0,3369,2278,0,-111,-41
24,3.51,33646,410.72,410.23,-0.49,-83.9,-83.9,0.0,0.0,-0.0,-0.0,3132,2020,0,-81,3
25,3.67,33631,410.53,410.23,-0.31,-52.5,-52.5,0.0,0.0,-0.0,-0.0,2944,1831,0,-48,17
26,3.76,33620,410.40,410.23,-0.17,-29.4,-29.4,0.0,0.0,-0.0,-0.0,2807,1679,0,-24,15
27,3.92,33603,410.19,410.23,0.04,6.3,6.3,0.0,0.0,-0.0,-0.0,2594,3517,0,4,-5
28,4.09,33583,409.95,410.23,0.28,48.2,48.2,0.0,0.0,-0.0,-0.0,2344,3263,0,14,-45
29,4.25,33568,409.77,410.23,0.46,79.8,79.8,0.0,0.0,-0.0,-0.0,2157,3080,0,1,-77
30,4.33,33560,409.67,410.23,0.56,96.5,96.5,0.0,0.0,-0.0,-0.0,2057,2969,0,-15,-92
31,4.50,33543,409.46,410.22,0.77,132.1,132.1,0.0,0.0,-0.0,-0.0,1844,2770,0,-57,-115
32,4.66,33526,409.25,410.22,0.96,165.8,165.8,0.0,0.0,-0.0,-0.0,1632,2558,0,-114,-113
33,4.75,33520,409.18,410.22,1.04,178.4,178.4,0.0,0.0,-0.0,-0.0,1557,2482,0,-136,-107
34,4.91,33509,409.05,410.22,1.17,201.4,201.4,0.0,0.0,-0.0,-0.0,1419,2359,0,-173,-90
35,5.08,33499,408.92,410.22,1.29,222.4,222.4,0.0,0.0,-0.0,-0.0,1294,2244,0,-206,-64
36,5.25,33491,408.83,410.22,1.39,239.2,239.2,0.0,0.0,-0.0,-0.0,1194,2153,0,-229,-37
37,5.34,33487,408.78,410.21,1.44,247.6,247.6,0.0,0.0,-0.0,-0.0,1144,2106,0,-239,-21
38,5.52,33485,408.75,410.21,1.46,251.8,251.8,0.0,0.0,-0.0,-0.0,1119,2098,0,-243,-19
39,5.60,33486,408.76,410.21,1.44,247.6,247.6,0.0,0.0,-0.0,-0.0,1132,2117,0,-239,-25
40,5.77,33486,408.76,410.21,1.44,247.6,247.6,0.0,0.0,-0.0,-0.0,1132,2137,0,-238,-33
41,5.94,33490,408.81,410.21,1.39,239.2,239.2,0.0,0.0,-0.0,-0.0,1182,2205,0,-225,-55
42,6.11,33500,408.94,410.20,1.27,218.2,218.2,0.0,-0.0,-0.0,-0.0,1307,2354,0,-189,-96
43,6.21,33506,409.01,410.20,1.20,205.6,205.6,0.0,-0.0,-0.0,-0.0,1382,2439,0,-164,-112
44,6.37,33516,409.13,410.20,1.06,182.5,182.5,0.0,-0.0,-0.0,-0.0,1507,2573,0,-123,-128
45,6.46,33521,409.19,410.20,1.00,172.0,172.0,0.0,-0.0,-0.0,-0.0,1569,2648,0,-101,-133
46,6.63,33535,409.36,410.19,0.83,142.6,142.6,0.0,-0.0,-0.0,-0.0,1744,2834,0,-49,-129
47,6.79,33552,409.57,410.19,0.62,107.0,107.0,0.0,-0.0,-0.0,-0.0,1957,3056,0,-3,-104
48,6.89,33558,409.64,410.19,0.55,94.4,94.4,0.0,-0.0,-0.0,-0.0,2032,3145,0,10,-91
49,7.05,33578,409.89,410.19,0.31,52.5,52.5,0.0,-0.0,-0.0,-0.0,2282,3393,0,24,-45
50,7.23,33592,410.06,410.18,0.12,21.0,21.0,0.0,-0.0,-0.0,-0.0,2457,3577,0,14,-15
51,7.31,33602,410.18,410.18,0.00,0.0,0.0,0.0,-0.0,-0.0,-0.0,2582,3711,0,0,0
52,7.48,33619,410.39,410.18,-0.21,-35.7,-35.7,0.0,-0.0,-0.0,-0.0,2794,1864,0,-33,10
53,7.65,33636,410.60,410.18,-0.42,-71.3,-71.3,0.0,-0.0,-0.0,-0.0,3007,2082,0,-69,-4
54,7.82,33653,410.80,410.17,-0.63,-109.1,-109.1,0.0,-0.0,-0.0,-0.0,3219,2297,0,-98,-39
55,7.91,33662,410.91,410.17,-0.74,-128.0,-128.0,0.0,-0.0,-0.0,-0.0,3332,2419,0,-104,-67
56,8.08,33674,411.06,410.17,-0.89,-153.1,-153.1,0.0,-0.0,-0.0,-0.0,3482,2552,0,-106,-104
57,8.25,33689,411.24,410.16,-1.07,-184.6,-184.6,0.0,-0.0,-0.0,-0.0,3669,2733,0,-89,-155
58,8.33,33696,411.33,410.16,-1.16,-199.4,-199.4,0.0,-0.0,-0.0,-0.0,3757,2826,0,-71,-180
59,8.50,33702,411.40,410.16,-1.25,-214.0,-214.0,0.0,-0.0,-0.0,-0.0,3832,2880,0,-60,-198
60,8.67,33712,411.52,410.16,-1.37,-235.0,-235.0,0.0,-0.0,-0.0,-0.0,3957,2997,0,-26,-226
61,8.76,33715,411.56,410.15,-1.40,-241.2,-241.2,0.0,-0.0,-0.0,-0.0,3994,3035,0,-13,-233
62,8.94,33720,411.62,410.15,-1.48,-253.9,-253.9,0.0,-0.0,-0.0,-0.0,4057,3081,0,3,-246
63,9.02,33721,411.63,410.15,-1.49,-256.0,-256.0,0.0,-0.0,-0.0,-0.0,4069,3083,0,4,-248
64,9.20,33718,411.60,410.14,-1.45,-249.6,-249.6,0.0,-0.0,-0.0,-0.0,4032,3031,0,-15,-241
65,9.37,33714,411.55,410.14,-1.40,-241.2,-241.2,0.0,-0.0,-0.0,-0.0,3982,2961,0,-40,-230
66,9.53,33708,411.47,410.14,-1.34,-230.8,-230.8,0.0,0.0,-0.0,-0.0,3907,2868,0,-69,-213
67,9.62,33704,411.43,410.13,-1.29,-222.4,-222.4,0.0,0.0,-0.0,-0.0,3857,2807,0,-85,-198
68,9.79,33694,411.30,410.13,-1.17,-201.4,-201.4,0.0,0.0,-0.0,-0.0,3732,2670,0,-113,-159
69,9.95,33679,411.12,410.13,-1.00,-172.0,-172.0,0.0,0.0,-0.0,-0.0,3544,2466,0,-134,-100
70,10.04,33673,411.05,410.12,-0.93,-159.5,-159.5,0.0,0.0,-0.0,-0.0,3469,2379,0,-135,-75
71,10.22,33658,410.86,410.12,-0.74,-128.0,-128.0,0.0,0.0,-0.0,-0.0,3282,2186,0,-121,-26
72,10.38,33643,410.68,410.11,-0.56,-96.5,-96.5,0.0,0.0,-0.0,-0.0,3094,1990,0,-93,8
73,10.47,33632,410.55,410.11,-0.44,-75.6,-75.6,0.0,0.0,-0.0,-0.0,2957,1834,0,-69,24
74,10.65,33614,410.33,410.11,-0.22,-37.8,-37.8,0.0,0.0,-0.0,-0.0,2732,1613,0,-29,23
75,10.74,33605,410.22,410.11,-0.11,-18.9,-18.9,0.0,0.0,-0.0,-0.0,2619,1486,0,-12,14
76,10.91,33585,409.97,410.10,0.12,21.0,21.0,0.0,0.0,-0.0,-0.0,2369,3290,0,7,-19
77,11.07,33567,409.75,410.10,0.34,58.8,58.8,0.0,0.0,-0.0,-0.0,2144,3062,0,-1,-57
78,11.24,33550,409.55,410.09,0.55,94.4,94.4,0.0,0.0,-0.0,-0.0,1932,2849,0,-31,-86
79,11.33,33541,409.44,410.09,0.65,111.2,111.2,0.0,0.0,-0.0,-0.0,1819,2730,0,-54,-93
80,11.50,33524,409.23,410.08,0.85,146.9,146.9,0.0,0.0,-0.0,-0.0,1607,2526,0,-106,-95
81,11.66,33511,409.07,410.08,1.01,174.1,174.1,0.0,0.0,-0.0,-0.0,1444,2373,0,-148,-81
82,11.75,33504,408.98,410.08,1.09,186.8,186.8,0.0,0.0,-0.0,-0.0,1357,2284,0,-169,-64
83,11.92,33493,408.85,410.07,1.22,209.9,209.9,0.0,0.0,-0.0,-0.0,1219,2158,0,-200,-34
84,12.09,33486,408.76,410.07,1.31,224.5,224.5,0.0,0.0,-0.0,-0.0,1132,2086,0,-217,-13
85,12.18,33483,408.73,410.06,1.33,228.8,228.8,0.0,0.0,-0.0,-0.0,1094,2055,0,-222,-2
86,12.35,33479,408.68,410.06,1.38,237.1,237.1,0.0,0.0,-0.0,-0.0,1044,2023,0,-230,9
87,12.52,33478,408.67,410.05,1.39,239.2,239.2,0.0,0.0,-0.0,-0.0,1032,2029,0,-232,7
88,12.61,33478,408.67,410.05,1.38,237.1,237.1,0.0,0.0,-0.0,-0.0,1032,2031,0,-230,6
89,12.78,33481,408.70,410.05,1.34,230.8,230.8,0.0,0.0,-0.0,-0.0,1069,2086,0,-223,-13
90,12.95,33483,408.73,410.04,1.31,224.5,224.5,0.0,-0.0,-0.0,-0.0,1094,2121,0,-216,-24
91,13.04,33486,408.76,410.04,1.27,218.2,218.2,0.0,-0.0,-0.0,-0.0,1132,2167,0,-208,-38
92,13.21,33497,408.90,410.03,1.14,195.1,195.1,0.0,-0.0,-0.0,-0.0,1269,2320,0,-173,-77
93,13.38,33503,408.97,410.03,1.05,180.5,180.5,0.0,-0.0,-0.0,-0.0,1344,2404,0,-149,-91
94,13.47,33510,409.06,410.02,0.96,165.8,165.8,0.0,-0.0,-0.0,-0.0,1432,2501,0,-123,-103
95,13.64,33523,409.22,410.02,0.81,138.5,138.5,0.0,-0.0,-0.0,-0.0,1594,2679,0,-76,-111
96,13.80,33540,409.42,410.01,0.59,100.7,100.7,0.0,-0.0,-0.0,-0.0,1807,2903,0,-25,-94
97,13.89,33548,409.52,410.01,0.49,83.9,83.9,0.0,-0.0,-0.0,-0.0,1907,3008,0,-8,-81
98,14.06,33566,409.74,410.00,0.26,44.1,44.1,0.0,-0.0,-0.0,-0.0,2132,3248,0,11,-41
99,14.23,33583,409.95,410.00,0.05,8.4,8.4,0.0,-0.0,-0.0,-0.0,2344,3465,0,5,-7
100,14.32,33594,410.08,409.99,-0.09,-14.7,-14.7,0.0,-0.0,-0.0,-0.0,2482,1575,0,-11,9
101,14.49,33608,410.25,409.99,-0.27,-46.2,-46.2,0.0,-0.0,-0.0,-0.0,2657,1734,0,-40,21
102,14.66,33626,410.47,409.98,-0.49,-83.9,-83.9,0.0,-0.0,-0.0,-0.0,2882,1961,0,-81,11
103,14.75,33636,410.60,409.98,-0.62,-107.0,-107.0,0.0,-0.0,-0.0,-0.0,3007,2091,0,-103,-7
104,14.92,33650,410.77,409.97,-0.79,-136.4,-136.4,0.0,-0.0,-0.0,-0.0,3182,2254,0,-126,-41
105,15.08,33663,410.93,409.96,-0.96,-165.8,-165.8,0.0,-0.0,-0.0,-0.0,3344,2407,0,-137,-84
106,15.17,33669,411.00,409.96,-1.04,-178.4,-178.4,0.0,-0.0,-0.0,-0.0,3419,2489,0,-135,-108
107,15.34,33684,411.18,409.95,-1.22,-209.9,-209.9,0.0,-0.0,-0.0,-0.0,3607,2668,0,-118,-165
108,15.52,33694,411.30,409.95,-1.35,-232.9,-232.9,0.0,-0.0,-0.0,-0.0,3732,2784,0,-96,-204
109,15.61,33698,411.35,409.94,-1.40,-241.2,-241.2,0.0,-0.0,-0.0,-0.0,3782,2837,0,-82,-219
110,15.77,33700,411.38,409.94,-1.44,-247.6,-247.6,0.0,-0.0,-0.0,-0.0,3807,2836,0,-85,-224
111,15.94,33703,411.41,409.93,-1.48,-253.9,-253.9,0.0,-0.0,-0.0,-0.0,3844,2859,0,-79,-233
112,16.03,33701,411.39,409.93,-1.46,-251.8,-251.8,0.0,-0.0,-0.0,-0.0,3819,2822,0,-91,-226
113,16.20,33697,411.34,409.92,-1.42,-243.4,-243.4,0.0,-0.0,-0.0,-0.0,3769,2749,0,-112,-207
114,16.37,33696,411.33,409.91,-1.42,-243.4,-243.4,0.0,0.0,-0.0,-0.0,3757,2729,0,-118,-204
115,16.45,33694,411.30,409.91,-1.39,-239.2,-239.2,0.0,0.0,-0.0,-0.0,3732,2699,0,-125,-195
116,16.62,33681,411.15,409.90,-1.25,-214.0,-214.0,0.0,0.0,-0.0,-0.0,3569,2512,0,-157,-135
117,16.79,33668,410.99,409.90,-1.09,-186.8,-186.8,0.0,0.0,-0.0,-0.0,3407,2338,0,-163,-78
118,16.88,33660,410.89,409.89,-1.00,-172.0,-172.0,0.0,0.0,-0.0,-0.0,3307,2225,0,-161,-45
119,17.05,33648,410.74,409.89,-0.85,-146.9,-146.9,0.0,0.0,-0.0,-0.0,3157,2065,0,-142,-4
120,17.22,33630,410.52,409.88,-0.65,-111.2,-111.2,0.0,0.0,-0.0,-0.0,2932,1821,0,-101,37
121,17.30,33622,410.42,409.87,-0.55,-94.4,-94.4,0.0,0.0,-0.0,-0.0,2832,1717,0,-80,44
122,17.48,33604,410.21,409.87,-0.34,-58.8,-58.8,0.0,0.0,-0.0,-0.0,2607,1489,0,-37,43
123,17.66,33584,409.96,409.86,-0.10,-16.8,-16.8,0.0,0.0,-0.0,-0.0,2357,1229,0,-5,15
124,17.74,33575,409.85,409.86,0.00,0.0,0.0,0.0,0.0,-0.0,-0.0,2244,3159,0,0,0
125,17.91,33558,409.64,409.85,0.21,35.7,35.7,0.0,0.0,-0.0,-0.0,2032,2953,0,-6,-34
126,18.08,33540,409.42,409.84,0.42,71.3,71.3,0.0,0.0,-0.0,-0.0,1807,2722,0,-35,-59
127,18.17,33533,409.34,409.84,0.50,86.0,86.0,0.0,0.0,-0.0,-0.0,1719,2631,0,-52,-65
128,18.34,33516,409.13,409.83,0.70,119.6,119.6,0.0,0.0,-0.0,-0.0,1507,2433,0,-96,-65
129,18.51,33500,408.94,409.82,0.89,153.1,153.1,0.0,0.0,-0.0,-0.0,1307,2232,0,-143,-41
130,18.59,33495,408.87,409.82,0.94,161.5,161.5,0.0,0.0,-0.0,-0.0,1244,2167,0,-154,-28
131,18.76,33481,408.70,409.81,1.11,190.9,190.9,0.0,0.0,-0.0,-0.0,1069,2004,0,-185,12
132,18.93,33474,408.62,409.80,1.18,203.5,203.5,0.0,0.0,-0.0,-0.0,982,1933,0,-194,35
133,19.01,33469,408.56,409.80,1.25,214.0,214.0,0.0,0.0,-0.0,-0.0,919,1869,0,-200,56
134,19.18,33463,408.48,409.79,1.31,224.5,224.5,0.0,0.0,-0.0,-0.0,844,1814,0,-204,76
135,19.35,33459,408.44,409.78,1.34,230.8,230.8,0.0,0.0,-0.0,-0.0,794,1775,0,-204,91
136,19.53,33461,408.46,409.77,1.32,226.6,226.6,0.0,0.0,-0.0,-0.0,819,1819,0,-206,76
137,19.61,33458,408.42,409.77,1.34,230.8,230.8,0.0,0.0,-0.0,-0.0,782,1782,0,-205,89
138,19.77,33460,408.45,409.76,1.32,226.6,226.6,0.0,0.0,-0.0,-0.0,807,1824,0,-207,74
139,19.95,33466,408.52,409.75,1.23,211.9,211.9,0.0,-0.0,-0.0,-0.0,882,1916,0,-201,41
140,20.03,33469,408.56,409.75,1.18,203.5,203.5,0.0,-0.0,-0.0,-0.0,919,1958,0,-195,27
141,20.20,33477,408.65,409.74,1.09,186.8,186.8,0.0,-0.0,-0.0,-0.0,1019,2067,0,-181,-5
142,20.37,33486,408.76,409.73,0.96,165.8,165.8,0.0,-0.0,-0.0,-0.0,1132,2197,0,-156,-36
143,20.45,33492,408.84,409.73,0.89,153.1,153.1,0.0,-0.0,-0.0,-0.0,1207,2280,0,-139,-52
144,20.62,33504,408.98,409.72,0.73,125.9,125.9,0.0,-0.0,-0.0,-0.0,1357,2436,0,-101,-68
145,20.79,33519,409.17,409.71,0.54,92.3,92.3,0.0,-0.0,-0.0,-0.0,1544,2637,0,-55,-70
146,20.88,33524,409.23,409.70,0.48,81.8,81.8,0.0,-0.0,-0.0,-0.0,1607,2704,0,-42,-67
147,21.05,33542,409.45,409.70,0.24,42.0,42.0,0.0,-0.0,-0.0,-0.0,1832,2934,0,-9,-40
148,21.22,33560,409.67,409.69,0.01,2.1,2.1,0.0,-0.0,-0.0,-0.0,2057,3174,0,0,-2
149,21.31,33569,409.78,409.68,-0.10,-16.8,-16.8,0.0,-0.0,-0.0,-0.0,2169,1245,0,-5,15
150,21.48,33588,410.01,409.67,-0.34,-58.8,-58.8,0.0,-0.0,-0.0,-0.0,2407,1484,0,-37,43
151,21.66,33601,410.17,409.66,-0.50,-86.0,-86.0,0.0,-0.0,-0.0,-0.0,2569,1650,0,-68,48
152,21.74,33610,410.28,409.66,-0.62,-107.0,-107.0,0.0,-0.0,-0.0,-0.0,2682,1760,0,-94,44
153,21.91,33626,410.47,409.65,-0.83,-142.6,-142.6,0.0,-0.0,-0.0,-0.0,2882,1954,0,-137,20
154,22.08,33642,410.67,409.64,-1.03,-176.2,-176.2,0.0,-0.0,-0.0,-0.0,3082,2151,0,-169,-27
155,22.17,33648,410.74,409.63,-1.11,-190.9,-190.9,0.0,-0.0,-0.0,-0.0,3157,2227,0,-178,-50
156,22.35,33657,410.85,409.62,-1.23,-211.9,-211.9,0.0,-0.0,-0.0,-0.0,3269,2330,0,-186,-86
157,22.52,33663,410.93,409.62,-1.31,-224.5,-224.5,0.0,-0.0,-0.0,-0.0,3344,2386,0,-189,-108
158,22.61,33667,410.97,409.61,-1.37,-235.0,-235.0,0.0,-0.0,-0.0,-0.0,3394,2436,0,-189,-128
159,22.77,33671,411.02,409.60,-1.43,-245.5,-245.5,0.0,-0.0,-0.0,-0.0,3444,2462,0,-191,-141
160,22.87,33673,411.05,409.60,-1.45,-249.6,-249.6,0.0,-0.0,-0.0,-0.0,3469,2485,0,-190,-150
161,23.03,33673,411.05,409.59,-1.46,-251.8,-251.8,0.0,-0.0,-0.0,-0.0,3469,2468,0,-195,-146
162,23.20,33671,411.02,409.58,-1.45,-249.6,-249.6,0.0,-0.0,-0.0,-0.0,3444,2432,0,-201,-134
163,23.37,33664,410.94,409.57,-1.37,-235.0,-235.0,0.0,0.0,-0.0,-0.0,3357,2324,0,-208,-94
164,23.46,33659,410.88,409.56,-1.32,-226.6,-226.6,0.0,0.0,-0.0,-0.0,3294,2251,0,-209,-67
165,23.62,33651,410.78,409.55,-1.23,-211.9,-211.9,0.0,0.0,-0.0,-0.0,3194,2137,0,-203,-28
166,23.79,33638,410.62,409.54,-1.07,-184.6,-184.6,0.0,0.0,-0.0,-0.0,3032,1957,0,-177,25
167,23.87,33632,410.55,409.54,-1.01,-174.1,-174.1,0.0,0.0,-0.0,-0.0,2957,1871,0,-163,45
168,24.04,33618,410.38,409.53,-0.85,-146.9,-146.9,0.0,0.0,-0.0,-0.0,2782,1689,0,-121,74
169,24.21,33604,410.21,409.52,-0.68,-117.5,-117.5,0.0,0.0,-0.0,-0.0,2607,1507,0,-77,84
170,24.29,33595,410.10,409.51,-0.59,-100.7,-100.7,0.0,0.0,-0.0,-0.0,2494,1385,0,-51,83
171,24.46,33579,409.90,409.50,-0.40,-69.2,-69.2,0.0,0.0,-0.0,-0.0,2294,1187,0,-17,65
172,24.63,33560,409.67,409.49,-0.18,-31.5,-31.5,0.0,0.0,-0.0,-0.0,2057,936,0,4,30
173,24.80,33546,409.50,409.48,-0.01,-2.1,-2.1,0.0,0.0,-0.0,-0.0,1882,760,0,1,2
174,24.89,33535,409.36,409.47,0.11,18.9,18.9,0.0,0.0,-0.0,-0.0,1744,2661,0,-11,-15
175,25.05,33517,409.14,409.46,0.32,54.6,54.6,0.0,0.0,-0.0,-0.0,1519,2443,0,-43,-30
176,25.23,33500,408.94,409.45,0.51,88.1,88.1,0.0,0.0,-0.0,-0.0,1307,2229,0,-82,-23
177,25.31,33492,408.84,409.45,0.61,104.9,104.9,0.0,0.0,-0.0,-0.0,1207,2126,0,-101,-12
178,25.49,33478,408.67,409.44,0.77,132.1,132.1,0.0,0.0,-0.0,-0.0,1032,1956,0,-127,18
179,25.58,33470,408.57,409.43,0.87,149.0,149.0,0.0,0.0,-0.0,-0.0,932,1848,0,-138,44
180,25.75,33459,408.44,409.42,0.99,170.0,170.0,0.0,0.0,-0.0,-0.0,794,1738,0,-146,75
181,25.92,33453,408.36,409.41,1.05,180.5,180.5,0.0,0.0,-0.0,-0.0,719,1676,0,-147,94
182,26.00,33446,408.28,409.40,1.12,193.0,193.0,0.0,0.0,-0.0,-0.0,632,1587,0,-142,121
183,26.18,33436,408.15,409.39,1.23,211.9,211.9,0.0,0.0,-0.0,-0.0,507,1470,0,-130,159
184,26.35,33430,408.08,409.38,1.29,222.4,222.4,0.0,0.0,-0.0,-0.0,432,1406,0,-119,180
185,26.44,33429,408.07,409.37,1.31,224.5,224.5,0.0,0.0,-0.0,-0.0,419,1398,0,-118,183
186,26.61,33430,408.08,409.36,1.28,220.2,220.2,0.0,0.0,-0.0,-0.0,432,1423,0,-123,175
187,26.78,33431,408.09,409.35,1.26,216.1,216.1,0.0,0.0,-0.0,-0.0,444,1455,0,-129,165
188,26.87,33433,408.12,409.35,1.23,211.9,211.9,0.0,0.0,-0.0,-0.0,469,1488,0,-134,155
189,27.05,33438,408.18,409.33,1.16,199.4,199.4,0.0,-0.0,-0.0,-0.0,532,1567,0,-143,130
190,27.21,33446,408.28,409.32,1.05,180.5,180.5,0.0,-0.0,-0.0,-0.0,632,1681,0,-148,93
191,27.30,33451,408.34,409.32,0.98,167.9,167.9,0.0,-0.0,-0.0,-0.0,694,1750,0,-146,72
192,27.47,33463,408.48,409.31,0.82,140.6,140.6,0.0,-0.0,-0.0,-0.0,844,1915,0,-133,28
193,27.64,33474,408.62,409.29,0.67,115.4,115.4,0.0,-0.0,-0.0,-0.0,982,2059,0,-112,-2
194,27.73,33483,408.73,409.29,0.56,96.5,96.5,0.0,-0.0,-0.0,-0.0,1094,2189,0,-91,-20
195,27.89,33497,408.90,409.28,0.38,65.1,65.1,0.0,-0.0,-0.0,-0.0,1269,2367,0,-56,-30
196,28.06,33514,409.11,409.26,0.16,27.3,27.3,0.0,-0.0,-0.0,-0.0,1482,2594,0,-18,-20
197,28.15,33521,409.19,409.26,0.06,10.5,10.5,0.0,-0.0,-0.0,-0.0,1569,2687,0,-6,-8
198,28.33,33539,409.41,409.25,-0.17,-29.4,-29.4,0.0,-0.0,-0.0,-0.0,1794,868,0,7,28
199,28.49,33552,409.57,409.23,-0.34,-58.8,-58.8,0.0,-0.0,-0.0,-0.0,1957,1018,0,1,57
200,28.58,33562,409.69,409.23,-0.46,-79.8,-79.8,0.0,-0.0,-0.0,-0.0,2082,1161,0,-16,76
201,28.75,33579,409.90,409.22,-0.68,-117.5,-117.5,0.0,-0.0,-0.0,-0.0,2294,1366,0,-57,99
202,28.93,33591,410.05,409.20,-0.84,-144.8,-144.8,0.0,-0.0,-0.0,-0.0,2444,1515,0,-96,102
203,29.01,33598,410.13,409.20,-0.94,-161.5,-161.5,0.0,-0.0,-0.0,-0.0,2532,1604,0,-122,99
204,29.18,33608,410.25,409.18,-1.07,-184.6,-184.6,0.0,-0.0,-0.0,-0.0,2657,1714,0,-156,88
205,29.35,33618,410.38,409.17,-1.21,-207.8,-207.8,0.0,-0.0,-0.0,-0.0,2782,1828,0,-190,67
206,29.44,33623,410.44,409.17,-1.27,-218.2,-218.2,0.0,-0.0,-0.0,-0.0,2844,1889,0,-205,51
207,29.61,33627,410.49,409.15,-1.33,-228.8,-228.8,0.0,-0.0,-0.0,-0.0,2894,1923,0,-217,42
208,29.78,33631,410.53,409.14,-1.39,-239.2,-239.2,0.0,-0.0,-0.0,-0.0,2944,1959,0,-230,32
209,29.87,33631,410.53,409.13,-1.40,-241.2,-241.2,0.0,-0.0,-0.0,-0.0,2944,1956,0,-231,33
210,30.04,33632,410.55,409.12,-1.43,-245.5,-245.5,0.0,-0.0,-0.0,-0.0,2957,1954,0,-235,34
211,30.21,33626,410.47,409.11,-1.37,-235.0,-235.0,0.0,-0.0,-0.0,-0.0,2882,1859,0,-218,65
212,30.30,33624,410.45,409.10,-1.34,-230.8,-230.8,0.0,-0.0,-0.0,-0.0,2857,1828,0,-211,74
213,30.47,33618,410.38,409.09,-1.29,-222.4,-222.4,0.0,0.0,-0.0,-0.0,2782,1740,0,-192,98
214,30.63,33603,410.19,409.08,-1.12,-193.0,-193.0,0.0,0.0,-0.0,-0.0,2594,1529,0,-131,134
215,30.71,33595,410.10,409.07,-1.03,-176.2,-176.2,0.0,0.0,-0.0,-0.0,2494,1413,0,-96,141
216,30.89,33584,409.96,409.06,-0.90,-155.2,-155.2,0.0,0.0,-0.0,-0.0,2357,1268,0,-55,140
217,31.05,33573,409.83,409.04,-0.78,-134.2,-134.2,0.0,0.0,-0.0,-0.0,2219,1123,0,-20,129
218,31.22,33555,409.61,409.03,-0.57,-98.6,-98.6,0.0,0.0,-0.0,-0.0,1994,888,0,20,93
219,31.31,33546,409.50,409.02,-0.48,-81.8,-81.8,0.0,0.0,-0.0,-0.0,1882,769,0,30,73
