Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
25,3.64,33573,409.83,410.23,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2219,3246,0,3,-11
26,3.80,33574,409.84,410.23,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2232,3259,0,3,-11
27,3.96,33571,409.80,410.23,0.43,12.8,12.8,0.0,0.0,-0.0,-0.0,2194,3215,0,3,-12
28,4.04,33570,409.79,410.23,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2182,3202,0,3,-13
29,4.21,33570,409.79,410.23,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2182,3202,0,3,-13
30,4.37,33570,409.79,410.23,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2182,3200,0,2,-13
31,4.53,33574,409.84,410.22,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2232,3260,0,3,-11
32,4.62,33574,409.84,410.22,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2232,3261,0,3,-11
33,4.78,33572,409.81,410.22,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2207,3234,0,3,-11
34,4.94,33572,409.81,410.22,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2207,3234,0,3,-11
35,5.10,33572,409.81,410.22,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2207,3231,0,3,-11
36,5.18,33572,409.81,410.22,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2207,3228,0,3,-11
37,5.34,33573,409.83,410.21,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2219,3244,0,3,-11
38,5.50,33574,409.84,410.21,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2232,3259,0,3,-11
39,5.66,33571,409.80,410.21,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2194,3216,0,3,-11
40,5.82,33573,409.83,410.21,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2219,3245,0,3,-11
41,5.91,33573,409.83,410.21,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2219,3245,0,3,-11
42,6.06,33571,409.80,410.20,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2194,3215,0,3,-11
43,6.22,33571,409.80,410.20,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2194,3215,0,3,-11
44,6.38,33572,409.81,410.20,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2207,3234,0,3,-11
45,6.46,33576,409.86,410.20,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2257,3286,0,3,-9
46,6.63,33574,409.84,410.19,0.35,10.6,10.6,0.0,-0.0,-0.0,-0.0,2232,3257,0,3,-10
47,6.80,33572,409.81,410.19,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2207,3233,0,3,-11
48,6.96,33573,409.83,410.19,0.37,11.0,11.0,0.0,-0.0,-0.0,-0.0,2219,3246,0,3,-10
49,7.04,33573,409.83,410.19,0.37,11.0,11.0,0.0,-0.0,-0.0,-0.0,2219,3245,0,3,-10
50,7.21,33573,409.83,410.18,0.35,10.6,10.6,0.0,0.0,-0.0,-0.0,2219,3240,0,3,-10
51,7.37,33571,409.80,410.18,0.38,11.4,11.4,0.0,0.0,-0.0,-0.0,2194,3215,0,2,-11
52,7.46,33570,409.79,410.18,0.39,11.7,11.7,0.0,0.0,-0.0,-0.0,2182,3203,0,2,-11
53,7.61,33572,409.81,410.18,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2207,3230,0,3,-10
54,7.78,33570,409.79,410.17,0.38,11.4,11.4,0.0,0.0,-0.0,-0.0,2182,3202,0,2,-11
55,7.95,33569,409.78,410.17,0.39,11.7,11.7,0.0,0.0,-0.0,-0.0,2169,3187,0,2,-11
56,8.03,33569,409.78,410.17,0.39,11.7,11.7,0.0,0.0,-0.0,-0.0,2169,3190,0,2,-11
57,8.19,33569,409.78,410.17,0.39,11.7,11.7,0.0,0.0,-0.0,-0.0,2169,3190,0,2,-11
58,8.35,33570,409.79,410.16,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2182,3203,0,2,-10
59,8.51,33569,409.78,410.16,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2169,3193,0,2,-11
60,8.60,33569,409.78,410.16,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2169,3193,0,2,-11
61,8.76,33569,409.78,410.15,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2169,3193,0,2,-11
62,8.93,33571,409.80,410.15,0.34,10.2,10.2,0.0,-0.0,-0.0,-0.0,2194,3221,0,2,-10
63,9.08,33570,409.79,410.15,0.35,10.6,10.6,0.0,-0.0,-0.0,-0.0,2182,3206,0,2,-10
64,9.25,33571,409.80,410.14,0.34,10.2,10.2,0.0,-0.0,-0.0,-0.0,2194,3221,0,2,-10
65,9.32,33572,409.81,410.14,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2207,3235,0,2,-9
66,9.49,33569,409.78,410.14,0.35,10.6,10.6,0.0,0.0,-0.0,-0.0,2169,3190,0,2,-10
67,9.65,33568,409.77,410.13,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2157,3176,0,2,-11
68,9.82,33567,409.75,410.13,0.38,11.4,11.4,0.0,0.0,-0.0,-0.0,2144,3163,0,2,-11
69,9.90,33568,409.77,410.13,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2157,3176,0,2,-11
70,10.06,33567,409.75,410.12,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2144,3162,0,1,-11
71,10.23,33567,409.75,410.12,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2144,3166,0,2,-11
72,10.39,33569,409.78,410.11,0.34,10.2,10.2,0.0,-0.0,-0.0,-0.0,2169,3196,0,2,-10
73,10.47,33569,409.78,410.11,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2169,3196,0,2,-9
74,10.63,33570,409.79,410.11,0.32,9.5,9.5,0.0,-0.0,-0.0,-0.0,2182,3207,0,2,-9
75,10.79,33569,409.78,410.10,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2169,3196,0,2,-9
76,10.95,33569,409.78,410.10,0.32,9.5,9.5,0.0,-0.0,-0.0,-0.0,2169,3193,0,2,-9
77,11.03,33571,409.80,410.10,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2194,3221,0,2,-8
78,11.19,33571,409.80,410.09,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2194,3219,0,2,-8
79,11.36,33570,409.79,410.09,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2182,3208,0,2,-8
80,11.53,33570,409.79,410.08,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2182,3208,0,2,-8
81,11.61,33570,409.79,410.08,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2182,3208,0,2,-8
82,11.76,33567,409.75,410.08,0.32,9.5,9.5,0.0,0.0,-0.0,-0.0,2144,3162,0,1,-9
83,11.93,33567,409.75,410.07,0.32,9.5,9.5,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-9
84,12.09,33569,409.78,410.07,0.29,8.8,8.8,0.0,0.0,-0.0,-0.0,2169,3192,0,2,-8
85,12.17,33569,409.78,410.06,0.28,8.4,8.4,0.0,-0.0,-0.0,-0.0,2169,3191,0,1,-8
86,12.34,33568,409.77,410.06,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2157,3180,0,1,-8
87,12.50,33567,409.75,410.05,0.31,9.2,9.2,0.0,-0.0,-0.0,-0.0,2144,3169,0,1,-9
88,12.67,33569,409.78,410.05,0.27,8.1,8.1,0.0,-0.0,-0.0,-0.0,2169,3191,0,1,-8
89,12.74,33569,409.78,410.05,0.27,8.1,8.1,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-8
90,12.91,33568,409.77,410.04,0.28,8.4,8.4,0.0,0.0,-0.0,-0.0,2157,3179,0,1,-8
91,13.06,33569,409.78,410.04,0.26,7.7,7.7,0.0,-0.0,-0.0,-0.0,2169,3196,0,1,-7
92,13.22,33568,409.77,410.03,0.27,8.1,8.1,0.0,0.0,-0.0,-0.0,2157,3179,0,1,-8
93,13.31,33566,409.74,410.03,0.28,8.4,8.4,0.0,0.0,-0.0,-0.0,2132,3151,0,1,-8
94,13.47,33567,409.75,410.02,0.27,8.1,8.1,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-8
95,13.63,33569,409.78,410.02,0.24,7.3,7.3,0.0,-0.0,-0.0,-0.0,2169,3195,0,1,-7
96,13.79,33569,409.78,410.01,0.23,7.0,7.0,0.0,-0.0,-0.0,-0.0,2169,3192,0,1,-7
97,13.88,33569,409.78,410.01,0.23,7.0,7.0,0.0,-0.0,-0.0,-0.0,2169,3195,0,1,-7
98,14.03,33569,409.78,410.00,0.22,6.6,6.6,0.0,-0.0,-0.0,-0.0,2169,3196,0,1,-6
99,14.20,33569,409.78,410.00,0.22,6.6,6.6,0.0,-0.0,-0.0,-0.0,2169,3194,0,1,-6
100,14.36,33567,409.75,409.99,0.23,7.0,7.0,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-7
101,14.52,33570,409.79,409.99,0.20,5.9,5.9,0.0,-0.0,-0.0,-0.0,2182,3208,0,1,-6
102,14.60,33569,409.78,409.98,0.21,6.2,6.2,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-6
103,14.76,33568,409.77,409.98,0.21,6.2,6.2,0.0,-0.0,-0.0,-0.0,2157,3179,0,1,-6
104,14.93,33569,409.78,409.97,0.20,5.9,5.9,0.0,-0.0,-0.0,-0.0,2169,3196,0,1,-6
105,15.08,33569,409.78,409.96,0.18,5.5,5.5,0.0,-0.0,-0.0,-0.0,2169,3195,0,1,-5
106,15.16,33569,409.78,409.96,0.18,5.5,5.5,0.0,-0.0,-0.0,-0.0,2169,3191,0,1,-5
107,15.33,33567,409.75,409.96,0.21,6.2,6.2,0.0,-0.0,-0.0,-0.0,2144,3166,0,1,-6
108,15.48,33567,409.75,409.95,0.20,5.9,5.9,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-6
109,15.64,33568,409.77,409.94,0.18,5.5,5.5,0.0,-0.0,-0.0,-0.0,2157,3179,0,1,-5
110,15.73,33569,409.78,409.94,0.16,4.8,4.8,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-5
111,15.89,33566,409.74,409.93,0.20,5.9,5.9,0.0,0.0,-0.0,-0.0,2132,3153,0,1,-6
112,16.06,33566,409.74,409.93,0.18,5.5,5.5,0.0,-0.0,-0.0,-0.0,2132,3154,0,1,-5
113,16.22,33565,409.73,409.92,0.20,5.9,5.9,0.0,0.0,-0.0,-0.0,2119,3140,0,1,-6
114,16.38,33565,409.73,409.91,0.18,5.5,5.5,0.0,0.0,-0.0,-0.0,2119,3137,0,1,-5
115,16.46,33565,409.73,409.91,0.18,5.5,5.5,0.0,0.0,-0.0,-0.0,2119,3140,0,1,-5
116,16.62,33568,409.77,409.90,0.13,4.0,4.0,0.0,-0.0,-0.0,-0.0,2157,3184,0,1,-4
117,16.79,33566,409.74,409.90,0.16,4.8,4.8,0.0,-0.0,-0.0,-0.0,2132,3157,0,1,-5
118,16.87,33567,409.75,409.89,0.13,4.0,4.0,0.0,-0.0,-0.0,-0.0,2144,3171,0,1,-4
119,17.04,33568,409.77,409.89,0.12,3.7,3.7,0.0,-0.0,-0.0,-0.0,2157,3185,0,1,-3
120,17.20,33567,409.75,409.88,0.12,3.7,3.7,0.0,-0.0,-0.0,-0.0,2144,3170,0,1,-4
121,17.37,33567,409.75,409.87,0.12,3.7,3.7,0.0,-0.0,-0.0,-0.0,2144,3170,0,1,-4
122,17.46,33567,409.75,409.87,0.11,3.3,3.3,0.0,-0.0,-0.0,-0.0,2144,3170,0,0,-3
123,17.64,33563,409.70,409.86,0.16,4.8,4.8,0.0,0.0,-0.0,-0.0,2094,3110,0,0,-5
124,17.81,33565,409.73,409.85,0.12,3.7,3.7,0.0,0.0,-0.0,-0.0,2119,3139,0,0,-4
125,17.88,33565,409.73,409.85,0.12,3.7,3.7,0.0,0.0,-0.0,-0.0,2119,3140,0,0,-4
126,18.04,33564,409.72,409.84,0.12,3.7,3.7,0.0,0.0,-0.0,-0.0,2107,3127,0,0,-4
127,18.21,33564,409.72,409.83,0.12,3.7,3.7,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,-4
128,18.36,33566,409.74,409.83,0.09,2.6,2.6,0.0,-0.0,-0.0,-0.0,2132,3159,0,0,-2
129,18.45,33564,409.72,409.82,0.11,3.3,3.3,0.0,-0.0,-0.0,-0.0,2107,3129,0,0,-3
130,18.61,33564,409.72,409.82,0.10,2.9,2.9,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,-3
131,18.77,33563,409.70,409.81,0.10,2.9,2.9,0.0,-0.0,-0.0,-0.0,2094,3117,0,0,-3
132,18.94,33564,409.72,409.80,0.09,2.6,2.6,0.0,-0.0,-0.0,-0.0,2107,3130,0,0,-2
133,19.02,33564,409.72,409.80,0.09,2.6,2.6,0.0,0.0,-0.0,-0.0,2107,3128,0,0,-2
134,19.18,33564,409.72,409.79,0.07,2.2,2.2,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,-2
135,19.34,33564,409.72,409.78,0.06,1.8,1.8,0.0,-0.0,-0.0,-0.0,2107,3133,0,0,-2
136,19.50,33564,409.72,409.77,0.06,1.8,1.8,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,-2
137,19.66,33565,409.73,409.77,0.04,1.1,1.1,0.0,-0.0,-0.0,-0.0,2119,3145,0,0,-1
138,19.74,33565,409.73,409.76,0.04,1.1,1.1,0.0,-0.0,-0.0,-0.0,2119,3145,0,0,-1
139,19.91,33564,409.72,409.75,0.04,1.1,1.1,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,-1
140,20.06,33563,409.70,409.75,0.04,1.1,1.1,0.0,-0.0,-0.0,-0.0,2094,3117,0,0,-1
141,20.23,33564,409.72,409.74,0.02,0.7,0.7,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,-1
142,20.31,33564,409.72,409.73,0.01,0.4,0.4,0.0,-0.0,-0.0,-0.0,2107,3130,0,0,0
143,20.48,33564,409.72,409.72,0.01,0.4,0.4,0.0,-0.0,-0.0,-0.0,2107,3131,0,0,0
144,20.64,33563,409.70,409.72,0.01,0.4,0.4,0.0,-0.0,-0.0,-0.0,2094,3118,0,0,0
145,20.79,33564,409.72,409.71,-0.01,-0.4,-0.4,0.0,-0.0,-0.0,-0.0,2107,1085,0,0,0
146,20.87,33565,409.73,409.70,-0.02,-0.7,-0.7,0.0,-0.0,-0.0,-0.0,2119,1097,0,0,1
147,21.04,33565,409.73,409.69,-0.04,-1.1,-1.1,0.0,-0.0,-0.0,-0.0,2119,1097,0,0,1
148,21.20,33565,409.73,409.69,-0.04,-1.1,-1.1,0.0,-0.0,-0.0,-0.0,2119,1096,0,0,1
149,21.36,33563,409.70,409.68,-0.02,-0.7,-0.7,0.0,-0.0,-0.0,-0.0,2094,1070,0,0,1
150,21.44,33564,409.72,409.67,-0.05,-1.5,-1.5,0.0,-0.0,-0.0,-0.0,2107,1083,0,0,1
151,21.60,33565,409.73,409.67,-0.06,-1.8,-1.8,0.0,-0.0,-0.0,-0.0,2119,1095,0,0,2
152,21.75,33564,409.72,409.66,-0.06,-1.8,-1.8,0.0,-0.0,-0.0,-0.0,2107,1081,0,0,2
153,21.92,33564,409.72,409.65,-0.07,-2.2,-2.2,0.0,-0.0,-0.0,-0.0,2107,1085,0,0,2
154,22.07,33564,409.72,409.64,-0.07,-2.2,-2.2,0.0,-0.0,-0.0,-0.0,2107,1083,0,0,2
155,22.15,33564,409.72,409.63,-0.09,-2.6,-2.6,0.0,-0.0,-0.0,-0.0,2107,1081,0,0,2
156,22.32,33565,409.73,409.63,-0.11,-3.3,-3.3,0.0,-0.0,-0.0,-0.0,2119,1097,0,0,3
157,22.48,33565,409.73,409.62,-0.11,-3.3,-3.3,0.0,-0.0,-0.0,-0.0,2119,1096,0,0,3
158,22.64,33565,409.73,409.61,-0.12,-3.7,-3.7,0.0,-0.0,-0.0,-0.0,2119,1097,0,0,4
159,22.80,33565,409.73,409.60,-0.13,-4.0,-4.0,0.0,-0.0,-0.0,-0.0,2119,1097,0,0,4
160,22.89,33565,409.73,409.59,-0.13,-4.0,-4.0,0.0,-0.0,-0.0,-0.0,2119,1095,0,0,4
161,23.05,33566,409.74,409.58,-0.16,-4.8,-4.8,0.0,-0.0,-0.0,-0.0,2132,1110,0,-1,5
162,23.21,33563,409.70,409.57,-0.13,-4.0,-4.0,0.0,-0.0,-0.0,-0.0,2094,1067,0,0,4
163,23.29,33564,409.72,409.57,-0.15,-4.4,-4.4,0.0,-0.0,-0.0,-0.0,2107,1081,0,0,4
164,23.46,33564,409.72,409.56,-0.16,-4.8,-4.8,0.0,-0.0,-0.0,-0.0,2107,1081,0,0,5
165,23.62,33565,409.73,409.55,-0.18,-5.5,-5.5,0.0,-0.0,-0.0,-0.0,2119,1094,0,-1,5
166,23.79,33565,409.73,409.54,-0.18,-5.5,-5.5,0.0,-0.0,-0.0,-0.0,2119,1097,0,-1,5
167,23.87,33567,409.75,409.54,-0.22,-6.6,-6.6,0.0,-0.0,-0.0,-0.0,2144,1126,0,-1,6
168,24.03,33566,409.74,409.53,-0.22,-6.6,-6.6,0.0,-0.0,-0.0,-0.0,2132,1111,0,-1,6
169,24.20,33565,409.73,409.52,-0.21,-6.2,-6.2,0.0,-0.0,-0.0,-0.0,2119,1096,0,-1,6
170,24.35,33564,409.72,409.51,-0.21,-6.2,-6.2,0.0,-0.0,-0.0,-0.0,2107,1082,0,-1,6
171,24.51,33564,409.72,409.50,-0.22,-6.6,-6.6,0.0,0.0,-0.0,-0.0,2107,1078,0,-1,6
172,24.59,33564,409.72,409.49,-0.22,-6.6,-6.6,0.0,0.0,-0.0,-0.0,2107,1078,0,-1,6
173,24.75,33565,409.73,409.48,-0.24,-7.3,-7.3,0.0,-0.0,-0.0,-0.0,2119,1093,0,-1,7
174,24.91,33563,409.70,409.47,-0.23,-7.0,-7.0,0.0,-0.0,-0.0,-0.0,2094,1068,0,0,7
175,25.08,33566,409.74,409.46,-0.28,-8.4,-8.4,0.0,-0.0,-0.0,-0.0,2132,1110,0,-1,8
176,25.17,33566,409.74,409.46,-0.28,-8.4,-8.4,0.0,-0.0,-0.0,-0.0,2132,1111,0,-1,8
177,25.33,33566,409.74,409.45,-0.29,-8.8,-8.8,0.0,-0.0,-0.0,-0.0,2132,1111,0,-1,8
178,25.49,33564,409.72,409.44,-0.28,-8.4,-8.4,0.0,-0.0,-0.0,-0.0,2107,1083,0,-1,8
179,25.65,33563,409.70,409.43,-0.28,-8.4,-8.4,0.0,-0.0,-0.0,-0.0,2094,1070,0,-1,8
180,25.73,33563,409.70,409.42,-0.28,-8.4,-8.4,0.0,0.0,-0.0,-0.0,2094,1066,0,-1,8
181,25.89,33563,409.70,409.41,-0.29,-8.8,-8.8,0.0,0.0,-0.0,-0.0,2094,1065,0,-1,8
182,26.05,33563,409.70,409.40,-0.31,-9.2,-9.2,0.0,-0.0,-0.0,-0.0,2094,1067,0,-1,9
183,26.21,33564,409.72,409.39,-0.33,-9.9,-9.9,0.0,-0.0,-0.0,-0.0,2107,1085,0,-1,10
184,26.29,33564,409.72,409.38,-0.33,-9.9,-9.9,0.0,-0.0,-0.0,-0.0,2107,1085,0,-1,10
185,26.45,33564,409.72,409.37,-0.34,-10.2,-10.2,0.0,-0.0,-0.0,-0.0,2107,1085,0,-1,10
186,26.62,33565,409.73,409.36,-0.37,-11.0,-11.0,0.0,-0.0,-0.0,-0.0,2119,1098,0,-1,11
187,26.78,33565,409.73,409.35,-0.38,-11.4,-11.4,0.0,-0.0,-0.0,-0.0,2119,1096,0,-1,11
188,26.94,33565,409.73,409.34,-0.39,-11.7,-11.7,0.0,-0.0,-0.0,-0.0,2119,1097,0,-1,11
189,27.01,33565,409.73,409.34,-0.39,-11.7,-11.7,0.0,-0.0,-0.0,-0.0,2119,1096,0,-1,11
190,27.17,33565,409.73,409.32,-0.40,-12.1,-12.1,0.0,-0.0,-0.0,-0.0,2119,1095,0,-1,12
191,27.34,33563,409.70,409.31,-0.39,-11.7,-11.7,0.0,-0.0,-0.0,-0.0,2094,1067,0,-1,11
192,27.51,33565,409.73,409.30,-0.43,-12.8,-12.8,0.0,-0.0,-0.0,-0.0,2119,1095,0,-1,12
193,27.59,33565,409.73,409.30,-0.43,-12.8,-12.8,0.0,-0.0,-0.0,-0.0,2119,1095,0,-1,12
194,27.74,33564,409.72,409.29,-0.43,-12.8,-12.8,0.0,-0.0,-0.0,-0.0,2107,1082,0,-1,12
195,27.90,33561,409.68,409.27,-0.40,-12.1,-12.1,0.0,0.0,-0.0,-0.0,2069,1039,0,0,12
196,28.07,33561,409.68,409.26,-0.42,-12.5,-12.5,0.0,-0.0,-0.0,-0.0,2069,1042,0,0,12
197,28.15,33561,409.68,409.26,-0.43,-12.8,-12.8,0.0,0.0,-0.0,-0.0,2069,1039,0,0,12
198,28.31,33559,409.66,409.25,-0.42,-12.5,-12.5,0.0,0.0,-0.0,-0.0,2044,1013,0,0,12
199,28.46,33560,409.67,409.23,-0.43,-12.8,-12.8,0.0,0.0,-0.0,-0.0,2057,1029,0,0,12
200,28.63,33560,409.67,409.22,-0.44,-13.2,-13.2,0.0,-0.0,-0.0,-0.0,2057,1033,0,0,13
201,28.79,33560,409.67,409.21,-0.45,-13.5,-13.5,0.0,-0.0,-0.0,-0.0,2057,1031,0,0,13
202,28.87,33559,409.66,409.21,-0.45,-13.5,-13.5,0.0,-0.0,-0.0,-0.0,2044,1020,0,0,13
203,29.02,33559,409.66,409.19,-0.46,-13.9,-13.9,0.0,-0.0,-0.0,-0.0,2044,1020,0,0,13
204,29.19,33560,409.67,409.18,-0.49,-14.6,-14.6,0.0,-0.0,-0.0,-0.0,2057,1033,0,0,14
205,29.35,33560,409.67,409.17,-0.50,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2057,1033,0,0,15
206,29.44,33560,409.67,409.16,-0.50,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2057,1033,0,0,15
207,29.60,33556,409.62,409.15,-0.46,-13.9,-13.9,0.0,-0.0,-0.0,-0.0,2007,980,0,1,13
208,29.77,33554,409.59,409.14,-0.45,-13.5,-13.5,0.0,0.0,-0.0,-0.0,1982,948,0,2,13
209,29.93,33555,409.61,409.13,-0.48,-14.3,-14.3,0.0,0.0,-0.0,-0.0,1994,963,0,1,14
210,30.02,33556,409.62,409.12,-0.50,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2007,976,0,1,15
211,30.19,33555,409.61,409.11,-0.50,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,1994,966,0,1,14
212,30.35,33553,409.58,409.10,-0.49,-14.6,-14.6,0.0,-0.0,-0.0,-0.0,1969,941,0,2,14
213,30.44,33554,409.59,409.09,-0.50,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,1982,958,0,1,14
214,30.61,33552,409.57,409.08,-0.49,-14.6,-14.6,0.0,-0.0,-0.0,-0.0,1957,928,0,2,14
215,30.77,33550,409.55,409.06,-0.49,-14.6,-14.6,0.0,0.0,-0.0,-0.0,1932,898,0,3,14
216,30.85,33550,409.55,409.06,-0.49,-14.6,-14.6,0.0,0.0,-0.0,-0.0,1932,901,0,3,14
217,31.02,33549,409.53,409.05,-0.49,-14.6,-14.6,0.0,0.0,-0.0,-0.0,1919,889,0,3,14
218,31.18,33549,409.53,409.03,-0.50,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1919,886,0,3,14
219,31.33,33550,409.55,409.02,-0.52,-15.8,-15.8,0.0,-0.0,-0.0,-0.0,1932,908,0,3,15
220,31.50,33546,409.50,409.01,-0.49,-14.6,-14.6,0.0,0.0,-0.0,-0.0,1882,852,0,4,14
221,31.58,33547,409.51,409.00,-0.51,-15.4,-15.4,0.0,-0.0,-0.0,-0.0,1894,867,0,4,14
222,31.73,33544,409.47,408.99,-0.49,-14.6,-14.6,0.0,0.0,-0.0,-0.0,1857,825,0,4,14
