Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33596,410.11,410.25,0.15,15.5,16.4,0.0,0.0,-0.0,-0.9,2507,3525,0,10,-12
1,0.19,33596,410.11,410.25,0.15,15.6,16.4,0.0,0.0,-0.0,-0.8,2507,3526,0,10,-12
2,0.35,33596,410.11,410.25,0.15,15.6,16.4,0.0,0.0,-0.0,-0.8,2507,3531,0,10,-12
3,0.52,33596,410.11,410.25,0.15,15.6,16.4,0.0,0.0,-0.0,-0.8,2507,3529,0,10,-12
4,0.68,33595,410.10,410.25,0.16,17.0,17.7,0.0,0.0,-0.0,-0.8,2494,3517,0,10,-13
5,0.76,33597,410.12,410.25,0.13,14.2,15.0,0.0,-0.0,-0.0,-0.8,2519,3544,0,9,-10
6,0.92,33598,410.13,410.25,0.12,12.9,13.6,0.0,-0.0,-0.0,-0.8,2532,3559,0,8,-9
7,1.09,33598,410.13,410.25,0.12,12.8,13.6,0.0,-0.0,-0.0,-0.8,2532,3559,0,8,-9
8,1.25,33598,410.13,410.25,0.12,12.8,13.6,0.0,-0.0,-0.0,-0.8,2532,3561,0,8,-9
9,1.33,33598,410.13,410.25,0.11,11.4,12.3,0.0,-0.0,-0.0,-0.8,2532,3561,0,8,-8
10,1.49,33598,410.13,410.25,0.11,11.5,12.3,0.0,0.0,-0.0,-0.8,2532,3555,0,8,-8
11,1.66,33596,410.11,410.25,0.13,14.2,15.0,0.0,0.0,-0.0,-0.8,2507,3528,0,9,-11
12,1.82,33598,410.13,410.25,0.11,11.5,12.3,0.0,-0.0,-0.0,-0.8,2532,3556,0,8,-8
13,1.91,33599,410.14,410.25,0.10,10.0,10.9,0.0,-0.0,-0.0,-0.9,2544,3570,0,7,-7
14,2.07,33599,410.14,410.24,0.10,10.1,10.9,0.0,-0.0,-0.0,-0.8,2544,3569,0,7,-7
15,2.23,33600,410.16,410.24,0.09,8.8,9.5,0.0,-0.0,-0.0,-0.7,2557,3585,0,6,-6
16,2.39,33599,410.14,410.24,0.10,10.1,10.9,0.0,-0.0,-0.0,-0.8,2544,3573,0,7,-7
17,2.48,33599,410.14,410.24,0.10,10.0,10.9,0.0,-0.0,-0.0,-0.9,2544,3570,0,7,-7
18,2.64,33597,410.12,410.24,0.12,12.8,13.6,0.0,0.0,-0.0,-0.8,2519,3540,0,8,-9
19,2.80,33597,410.12,410.24,0.12,12.8,13.6,0.0,0.0,-0.0,-0.8,2519,3538,0,8,-9
20,2.96,33597,410.12,410.24,0.12,12.8,13.6,0.0,0.0,-0.0,-0.8,2519,3538,0,8,-9
21,3.04,33597,410.12,410.24,0.12,12.9,13.6,0.0,0.0,-0.0,-0.8,2519,3540,0,8,-9
22,3.20,33597,410.12,410.24,0.12,12.8,13.6,0.0,0.0,-0.0,-0.8,2519,3543,0,8,-9
23,3.36,33596,410.11,410.24,0.13,14.2,15.0,0.0,0.0,-0.0,-0.8,2507,3529,0,9,-10
24,3.52,33597,410.12,410.23,0.11,11.5,12.3,0.0,-0.0,-0.0,-0.8,2519,3543,0,7,-8
25,3.68,33595,410.10,410.23,0.13,14.2,15.0,0.0,0.0,-0.0,-0.8,2494,3515,0,9,-11
26,3.76,33594,410.08,410.23,0.15,15.5,16.4,0.0,0.0,-0.0,-0.9,2482,3501,0,9,-12
27,3.93,33596,410.11,410.23,0.12,12.8,13.6,0.0,0.0,-0.0,-0.8,2507,3529,0,8,-9
28,4.09,33595,410.10,410.23,0.13,14.2,15.0,0.0,0.0,-0.0,-0.8,2494,3515,0,9,-11
29,4.17,33598,410.13,410.23,0.10,10.0,10.9,0.0,-0.0,-0.0,-0.9,2532,3558,0,7,-7
30,4.34,33598,410.13,410.23,0.10,10.2,10.9,0.0,-0.0,-0.0,-0.7,2532,3560,0,7,-7
31,4.50,33594,410.08,410.22,0.15,15.6,16.4,0.0,0.0,-0.0,-0.8,2482,3506,0,9,-12
32,4.67,33595,410.10,410.22,0.12,12.8,13.6,0.0,0.0,-0.0,-0.9,2494,3516,0,8,-10
33,4.76,33596,410.11,410.22,0.11,11.4,12.3,0.0,-0.0,-0.0,-0.9,2507,3533,0,7,-8
34,4.93,33595,410.10,410.22,0.12,12.8,13.6,0.0,0.0,-0.0,-0.9,2494,3513,0,8,-10
35,5.09,33594,410.08,410.22,0.13,14.2,15.0,0.0,0.0,-0.0,-0.8,2482,3505,0,8,-11
36,5.26,33594,410.08,410.22,0.13,14.1,15.0,0.0,0.0,-0.0,-0.9,2482,3504,0,8,-11
37,5.33,33593,410.07,410.21,0.15,15.6,16.4,0.0,0.0,-0.0,-0.7,2469,3490,0,9,-12
38,5.51,33592,410.06,410.21,0.16,16.8,17.7,0.0,0.0,-0.0,-0.9,2457,3476,0,9,-13
39,5.67,33593,410.07,410.21,0.13,14.1,15.0,0.0,0.0,-0.0,-0.9,2469,3490,0,8,-11
40,5.75,33593,410.07,410.21,0.13,14.1,15.0,0.0,0.0,-0.0,-0.9,2469,3491,0,8,-11
41,5.91,33592,410.06,410.21,0.15,15.6,16.4,0.0,0.0,-0.0,-0.8,2457,3478,0,9,-12
42,6.08,33595,410.10,410.20,0.11,11.5,12.3,0.0,-0.0,-0.0,-0.8,2494,3522,0,7,-9
43,6.25,33597,410.12,410.20,0.09,8.7,9.5,0.0,-0.0,-0.0,-0.9,2519,3551,0,6,-6
44,6.34,33595,410.10,410.20,0.11,11.3,12.3,0.0,-0.0,-0.0,-0.9,2494,3521,0,7,-8
45,6.51,33592,410.06,410.20,0.13,14.2,15.0,0.0,-0.0,-0.0,-0.8,2457,3481,0,8,-11
46,6.66,33594,410.08,410.19,0.11,11.4,12.3,0.0,-0.0,-0.0,-0.8,2482,3506,0,7,-9
