Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33593,410.07,410.25,0.18,15.3,15.3,0.0,0.0,-0.0,-0.0,2469,3490,0,9,-12
1,0.19,33595,410.10,410.25,0.16,13.3,13.3,0.0,-0.0,-0.0,-0.0,2494,3521,0,8,-10
2,0.36,33595,410.10,410.25,0.16,13.3,13.3,0.0,-0.0,-0.0,-0.0,2494,3521,0,8,-10
3,0.52,33593,410.07,410.25,0.18,15.3,15.3,0.0,0.0,-0.0,-0.0,2469,3488,0,9,-12
4,0.68,33594,410.08,410.25,0.17,14.3,14.3,0.0,-0.0,-0.1,-0.0,2482,3508,0,9,-11
5,0.76,33595,410.10,410.25,0.16,13.2,13.3,0.0,-0.0,-0.1,-0.0,2494,3521,0,8,-10
6,0.93,33594,410.08,410.25,0.17,14.2,14.3,0.0,0.0,-0.1,-0.0,2482,3505,0,9,-11
7,1.09,33593,410.07,410.25,0.18,15.2,15.3,0.0,0.0,-0.1,-0.0,2469,3490,0,9,-12
8,1.18,33593,410.07,410.25,0.18,15.2,15.3,0.0,0.0,-0.1,-0.0,2469,3493,0,9,-12
9,1.34,33597,410.12,410.25,0.13,11.1,11.2,0.0,-0.0,-0.1,-0.0,2519,3547,0,7,-8
10,1.50,33595,410.10,410.25,0.15,12.1,12.3,0.0,-0.0,-0.1,-0.0,2494,3519,0,7,-9
11,1.67,33593,410.07,410.25,0.17,14.2,14.3,0.0,0.0,-0.2,-0.0,2469,3490,0,8,-11
12,1.76,33595,410.10,410.25,0.15,12.1,12.3,0.0,-0.0,-0.2,-0.0,2494,3521,0,7,-9
13,1.92,33596,410.11,410.25,0.13,11.1,11.2,0.0,-0.0,-0.2,-0.0,2507,3532,0,7,-8
14,2.08,33597,410.12,410.24,0.12,10.0,10.2,0.0,0.0,-0.2,-0.0,2519,3543,0,6,-7
15,2.25,33597,410.12,410.24,0.12,10.0,10.2,0.0,-0.0,-0.2,-0.0,2519,3550,0,7,-7
16,2.33,33595,410.10,410.24,0.15,12.1,12.3,0.0,-0.0,-0.2,-0.0,2494,3521,0,7,-9
17,2.49,33596,410.11,410.24,0.13,11.0,11.2,0.0,0.0,-0.2,-0.0,2507,3531,0,7,-8
18,2.65,33598,410.13,410.24,0.11,9.0,9.2,0.0,-0.0,-0.2,-0.0,2532,3559,0,6,-6
19,2.82,33598,410.13,410.24,0.11,9.0,9.2,0.0,-0.0,-0.2,-0.0,2532,3557,0,6,-6
20,2.90,33596,410.11,410.24,0.13,11.0,11.2,0.0,0.0,-0.3,-0.0,2507,3529,0,7,-8
21,3.06,33596,410.11,410.24,0.13,11.0,11.2,0.0,0.0,-0.3,-0.0,2507,3531,0,7,-8
22,3.22,33596,410.11,410.24,0.13,11.0,11.2,0.0,0.0,-0.3,-0.0,2507,3529,0,7,-8
23,3.39,33596,410.11,410.24,0.13,10.9,11.2,0.0,0.0,-0.3,-0.0,2507,3528,0,7,-8
24,3.47,33596,410.11,410.24,0.12,9.9,10.2,0.0,0.0,-0.3,-0.0,2507,3528,0,6,-7
25,3.64,33596,410.11,410.23,0.12,9.9,10.2,0.0,-0.0,-0.3,-0.0,2507,3531,0,6,-7
26,3.79,33595,410.10,410.23,0.13,10.9,11.2,0.0,0.0,-0.3,-0.0,2494,3515,0,7,-8
27,3.95,33595,410.10,410.23,0.13,10.9,11.2,0.0,0.0,-0.3,-0.0,2494,3517,0,7,-8
28,4.03,33595,410.10,410.23,0.13,10.9,11.2,0.0,0.0,-0.4,-0.0,2494,3516,0,7,-8
29,4.19,33594,410.08,410.23,0.15,11.9,12.3,0.0,0.0,-0.4,-0.0,2482,3503,0,7,-9
30,4.36,33594,410.08,410.23,0.15,11.9,12.3,0.0,0.0,-0.4,-0.0,2482,3501,0,7,-9
31,4.53,33597,410.12,410.22,0.11,8.8,9.2,0.0,-0.0,-0.4,-0.0,2519,3546,0,6,-6
32,4.69,33596,410.11,410.22,0.11,8.8,9.2,0.0,-0.0,-0.4,-0.0,2507,3533,0,6,-6
33,4.77,33594,410.08,410.22,0.13,10.8,11.2,0.0,0.0,-0.5,-0.0,2482,3504,0,6,-8
34,4.94,33593,410.07,410.22,0.15,11.8,12.3,0.0,0.0,-0.4,-0.0,2469,3492,0,7,-9
35,5.10,33591,410.05,410.22,0.17,13.9,14.3,0.0,0.0,-0.4,-0.0,2444,3460,0,8,-11
36,5.19,33591,410.05,410.22,0.17,13.8,14.3,0.0,0.0,-0.5,-0.0,2444,3459,0,7,-11
37,5.35,33591,410.05,410.21,0.17,13.9,14.3,0.0,0.0,-0.5,-0.0,2444,3461,0,8,-11
38,5.52,33590,410.03,410.21,0.18,14.8,15.3,0.0,0.0,-0.5,-0.0,2432,3451,0,8,-12
39,5.61,33590,410.03,410.21,0.18,14.8,15.3,0.0,0.0,-0.5,-0.0,2432,3451,0,8,-12
40,5.76,33591,410.05,410.21,0.16,12.8,13.3,0.0,-0.0,-0.5,-0.0,2444,3468,0,7,-10
41,5.93,33592,410.06,410.21,0.15,11.8,12.3,0.0,-0.0,-0.5,-0.0,2457,3482,0,7,-9
42,6.09,33594,410.08,410.20,0.12,9.7,10.2,0.0,-0.0,-0.5,-0.0,2482,3512,0,6,-7
43,6.17,33593,410.07,410.20,0.13,10.7,11.2,0.0,-0.0,-0.5,-0.0,2469,3497,0,6,-8
44,6.34,33592,410.06,410.20,0.15,11.7,12.3,0.0,-0.0,-0.6,-0.0,2457,3484,0,7,-9
45,6.50,33592,410.06,410.20,0.13,10.7,11.2,0.0,-0.0,-0.6,-0.0,2457,3483,0,6,-8
46,6.68,33593,410.07,410.19,0.12,9.6,10.2,0.0,0.0,-0.6,-0.0,2469,3491,0,6,-7
47,6.76,33591,410.05,410.19,0.15,11.7,12.3,0.0,0.0,-0.6,-0.0,2444,3464,0,6,-9
48,6.93,33592,410.06,410.19,0.13,10.6,11.2,0.0,-0.0,-0.7,-0.0,2457,3481,0,6,-8
49,7.10,33589,410.02,410.19,0.17,13.6,14.3,0.0,0.0,-0.7,-0.0,2419,3438,0,7,-11
50,7.19,33589,410.02,410.19,0.16,12.6,13.3,0.0,0.0,-0.7,-0.0,2419,3438,0,7,-10
51,7.36,33591,410.05,410.18,0.13,10.6,11.2,0.0,0.0,-0.7,-0.0,2444,3465,0,6,-8
52,7.52,33591,410.05,410.18,0.13,10.6,11.2,0.0,-0.0,-0.6,-0.0,2444,3468,0,6,-8
53,7.60,33591,410.05,410.18,0.13,10.6,11.2,0.0,0.0,-0.7,-0.0,2444,3467,0,6,-8
54,7.76,33592,410.06,410.18,0.12,9.6,10.2,0.0,-0.0,-0.7,-0.0,2457,3485,0,5,-7
55,7.92,33591,410.05,410.17,0.12,9.5,10.2,0.0,0.0,-0.7,-0.0,2444,3466,0,5,-8
56,8.08,33591,410.05,410.17,0.12,9.5,10.2,0.0,-0.0,-0.7,-0.0,2444,3468,0,5,-8
57,8.25,33592,410.06,410.17,0.11,8.4,9.2,0.0,-0.0,-0.8,-0.0,2457,3483,0,5,-7
