Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
79,11.31,33588,410.01,410.09,0.09,8.9,9.5,0.0,0.0,-0.6,-0.0,2407,3424,0,4,-7
80,11.47,33590,410.03,410.09,0.05,4.8,5.5,0.0,0.0,-0.7,-0.0,2432,3453,0,3,-4
81,11.63,33591,410.05,410.08,0.04,3.5,4.1,0.0,-0.0,-0.6,-0.0,2444,3469,0,2,-3
82,11.81,33591,410.05,410.08,0.02,2.0,2.7,0.0,-0.0,-0.8,-0.0,2444,3473,0,1,-2
83,11.90,33590,410.03,410.07,0.04,3.3,4.1,0.0,-0.0,-0.8,-0.0,2432,3459,0,2,-3
84,12.06,33590,410.03,410.07,0.04,3.3,4.1,0.0,-0.0,-0.7,-0.0,2432,3456,0,2,-3
85,12.23,33589,410.02,410.06,0.04,3.4,4.1,0.0,-0.0,-0.7,-0.0,2419,3442,0,2,-3
86,12.32,33589,410.02,410.06,0.04,3.3,4.1,0.0,0.0,-0.8,-0.0,2419,3440,0,2,-3
87,12.48,33588,410.01,410.06,0.05,4.7,5.5,0.0,0.0,-0.7,-0.0,2407,3427,0,2,-4
88,12.65,33589,410.02,410.05,0.02,1.9,2.7,0.0,0.0,-0.8,-0.0,2419,3440,0,1,-2
89,12.74,33588,410.01,410.05,0.04,3.2,4.1,0.0,0.0,-0.9,-0.0,2407,3428,0,2,-3
90,12.90,33588,410.01,410.04,0.04,3.4,4.1,0.0,0.0,-0.7,-0.0,2407,3430,0,2,-3
91,13.07,33588,410.01,410.04,0.02,2.0,2.7,0.0,-0.0,-0.8,-0.0,2407,3431,0,1,-2
92,13.23,33589,410.02,410.03,0.01,0.5,1.4,0.0,-0.0,-0.8,-0.0,2419,3445,0,0,0
93,13.32,33588,410.01,410.03,0.01,0.5,1.4,0.0,-0.0,-0.9,-0.0,2407,3429,0,0,0
94,13.48,33586,409.99,410.02,0.04,3.3,4.1,0.0,0.0,-0.8,-0.0,2382,3403,0,2,-3
95,13.65,33588,410.01,410.02,0.01,0.5,1.4,0.0,-0.0,-0.8,-0.0,2407,3431,0,0,0
96,13.81,33589,410.02,410.01,-0.01,-2.2,-1.4,0.0,-0.0,-0.8,-0.0,2419,1396,0,-1,2
97,13.89,33587,410.00,410.01,0.01,0.5,1.4,0.0,0.0,-0.8,-0.0,2394,3415,0,0,0
98,14.06,33589,410.02,410.00,-0.02,-3.6,-2.7,0.0,-0.0,-0.8,-0.0,2419,1398,0,-2,3
99,14.23,33590,410.03,410.00,-0.04,-5.0,-4.1,0.0,-0.0,-0.9,-0.0,2432,1414,0,-3,4
100,14.31,33590,410.03,409.99,-0.04,-5.0,-4.1,0.0,-0.0,-0.9,-0.0,2432,1411,0,-3,4
101,14.47,33588,410.01,409.99,-0.02,-3.6,-2.7,0.0,-0.0,-0.9,-0.0,2407,1382,0,-2,3
102,14.63,33590,410.03,409.98,-0.05,-6.4,-5.5,0.0,-0.0,-0.9,-0.0,2432,1411,0,-3,5
103,14.79,33589,410.02,409.98,-0.05,-6.4,-5.5,0.0,0.0,-0.9,-0.0,2419,1392,0,-3,5
104,14.95,33591,410.05,409.97,-0.07,-9.1,-8.2,0.0,-0.0,-1.0,-0.0,2444,1422,0,-5,7
105,15.04,33591,410.05,409.97,-0.09,-10.5,-9.5,0.0,-0.0,-1.0,-0.0,2444,1425,0,-6,8
106,15.21,33589,410.02,409.96,-0.06,-7.7,-6.8,0.0,-0.0,-0.9,-0.0,2419,1394,0,-4,6
107,15.37,33590,410.03,409.95,-0.09,-10.4,-9.5,0.0,-0.0,-0.9,-0.0,2432,1409,0,-6,8
108,15.46,33593,410.07,409.95,-0.12,-14.6,-13.6,0.0,-0.0,-1.0,-0.0,2469,1451,0,-9,11
109,15.63,33589,410.02,409.94,-0.07,-9.2,-8.2,0.0,0.0,-1.0,-0.0,2419,1392,0,-5,7
110,15.80,33589,410.02,409.94,-0.09,-10.5,-9.5,0.0,0.0,-1.0,-0.0,2419,1392,0,-5,9
111,15.89,33589,410.02,409.93,-0.09,-10.7,-9.5,0.0,-0.0,-1.1,-0.0,2419,1395,0,-6,9
112,16.06,33589,410.02,409.93,-0.10,-11.9,-10.9,0.0,-0.0,-1.0,-0.0,2419,1394,0,-6,10
113,16.23,33590,410.03,409.92,-0.11,-13.2,-12.3,0.0,-0.0,-1.0,-0.0,2432,1408,0,-7,11
114,16.31,33590,410.03,409.92,-0.12,-14.6,-13.6,0.0,-0.0,-1.0,-0.0,2432,1409,0,-8,12
115,16.47,33589,410.02,409.91,-0.11,-13.2,-12.3,0.0,-0.0,-1.0,-0.0,2419,1395,0,-7,11
116,16.64,33590,410.03,409.90,-0.13,-16.0,-15.0,0.0,-0.0,-1.0,-0.0,2432,1410,0,-9,13
117,16.73,33590,410.03,409.90,-0.13,-16.1,-15.0,0.0,-0.0,-1.1,-0.0,2432,1410,0,-9,13
118,16.90,33589,410.02,409.89,-0.13,-16.2,-15.0,0.0,-0.0,-1.1,-0.0,2419,1393,0,-8,13
119,17.06,33588,410.01,409.89,-0.12,-14.7,-13.6,0.0,-0.0,-1.0,-0.0,2407,1382,0,-7,12
120,17.23,33587,410.00,409.88,-0.12,-14.7,-13.6,0.0,-0.0,-1.1,-0.0,2394,1367,0,-7,12
121,17.33,33587,410.00,409.87,-0.12,-14.8,-13.6,0.0,0.0,-1.2,-0.0,2394,1365,0,-7,12
122,17.48,33585,409.97,409.87,-0.11,-13.3,-12.3,0.0,0.0,-1.1,-0.0,2369,1339,0,-6,11
123,17.64,33586,409.99,409.86,-0.12,-14.7,-13.6,0.0,0.0,-1.1,-0.0,2382,1353,0,-7,12
124,17.73,33587,410.00,409.86,-0.15,-17.5,-16.4,0.0,-0.0,-1.1,-0.0,2394,1368,0,-9,15
125,17.91,33589,410.02,409.85,-0.17,-20.2,-19.1,0.0,-0.0,-1.2,-0.0,2419,1398,0,-11,16
126,18.07,33586,409.99,409.84,-0.15,-17.5,-16.4,0.0,-0.0,-1.1,-0.0,2382,1359,0,-8,15
127,18.16,33585,409.97,409.84,-0.13,-16.2,-15.0,0.0,-0.0,-1.2,-0.0,2369,1345,0,-7,14
128,18.33,33587,410.00,409.83,-0.17,-20.2,-19.1,0.0,-0.0,-1.1,-0.0,2394,1371,0,-10,17
129,18.51,33584,409.96,409.82,-0.13,-16.2,-15.0,0.0,0.0,-1.2,-0.0,2357,1326,0,-7,14
130,18.60,33584,409.96,409.82,-0.15,-17.6,-16.4,0.0,0.0,-1.3,-0.0,2357,1325,0,-8,15
131,18.77,33583,409.95,409.81,-0.13,-16.1,-15.0,0.0,0.0,-1.1,-0.0,2344,1316,0,-7,14
132,18.93,33583,409.95,409.80,-0.15,-17.6,-16.4,0.0,0.0,-1.2,-0.0,2344,1315,0,-7,15
133,19.01,33582,409.94,409.80,-0.13,-16.1,-15.0,0.0,0.0,-1.1,-0.0,2332,1301,0,-6,14
134,19.18,33583,409.95,409.79,-0.16,-18.9,-17.7,0.0,-0.0,-1.1,-0.0,2344,1319,0,-8,16
135,19.35,33580,409.91,409.78,-0.13,-16.2,-15.0,0.0,0.0,-1.2,-0.0,2307,1278,0,-6,15
136,19.53,33578,409.89,409.77,-0.11,-13.5,-12.3,0.0,0.0,-1.2,-0.0,2282,1251,0,-4,12
137,19.60,33577,409.88,409.77,-0.11,-13.4,-12.3,0.0,0.0,-1.2,-0.0,2269,1236,0,-4,12
138,19.76,33576,409.86,409.76,-0.10,-12.1,-10.9,0.0,0.0,-1.2,-0.0,2257,1223,0,-4,11
139,19.92,33573,409.83,409.75,-0.07,-9.4,-8.2,0.0,0.0,-1.2,-0.0,2219,1185,0,-2,9
140,20.09,33575,409.85,409.75,-0.11,-13.5,-12.3,0.0,0.0,-1.3,-0.0,2244,1215,0,-4,13
141,20.18,33573,409.83,409.74,-0.09,-10.9,-9.5,0.0,0.0,-1.4,-0.0,2219,1187,0,-3,10
142,20.36,33572,409.81,409.73,-0.09,-10.9,-9.5,0.0,0.0,-1.3,-0.0,2207,1177,0,-2,10
143,20.45,33571,409.80,409.73,-0.07,-9.6,-8.2,0.0,0.0,-1.4,-0.0,2194,1162,0,-2,9
144,20.62,33568,409.77,409.72,-0.05,-6.8,-5.5,0.0,0.0,-1.3,-0.0,2157,1126,0,-1,6
145,20.79,33568,409.77,409.71,-0.06,-8.0,-6.8,0.0,0.0,-1.2,-0.0,2157,1123,0,-1,8
146,20.88,33567,409.75,409.70,-0.05,-6.9,-5.5,0.0,0.0,-1.5,-0.0,2144,1110,0,-1,7
147,21.05,33566,409.74,409.70,-0.05,-6.7,-5.5,0.0,0.0,-1.3,-0.0,2132,1100,0,-1,6
148,21.22,33565,409.73,409.69,-0.04,-5.4,-4.1,0.0,0.0,-1.3,-0.0,2119,1089,0,-1,5
149,21.37,33567,409.75,409.68,-0.07,-9.5,-8.2,0.0,-0.0,-1.3,-0.0,2144,1119,0,-1,9
150,21.47,33564,409.72,409.67,-0.05,-6.9,-5.5,0.0,0.0,-1.4,-0.0,2107,1077,0,-1,7
151,21.63,33564,409.72,409.66,-0.05,-6.8,-5.5,0.0,0.0,-1.3,-0.0,2107,1078,0,-1,7
152,21.80,33561,409.68,409.66,-0.02,-4.1,-2.7,0.0,0.0,-1.4,-0.0,2069,1039,0,0,4
153,21.89,33561,409.68,409.65,-0.02,-4.3,-2.7,0.0,0.0,-1.5,-0.0,2069,1038,0,0,4
154,22.05,33561,409.68,409.64,-0.04,-5.4,-4.1,0.0,0.0,-1.3,-0.0,2069,1036,0,0,5
155,22.21,33562,409.69,409.63,-0.06,-8.2,-6.8,0.0,-0.0,-1.4,-0.0,2082,1056,0,0,8
156,22.30,33561,409.68,409.63,-0.05,-6.9,-5.5,0.0,0.0,-1.5,-0.0,2069,1040,0,0,7
157,22.47,33558,409.64,409.62,-0.02,-4.1,-2.7,0.0,0.0,-1.4,-0.0,2032,1004,0,0,4
158,22.64,33560,409.67,409.61,-0.06,-8.2,-6.8,0.0,-0.0,-1.4,-0.0,2057,1032,0,0,8
159,22.73,33560,409.67,409.60,-0.06,-8.3,-6.8,0.0,-0.0,-1.5,-0.0,2057,1031,0,0,8
160,22.89,33560,409.67,409.59,-0.07,-9.6,-8.2,0.0,-0.0,-1.4,-0.0,2057,1030,0,0,9
161,23.04,33560,409.67,409.59,-0.09,-11.0,-9.5,0.0,-0.0,-1.4,-0.0,2057,1035,0,0,11
162,23.21,33560,409.67,409.58,-0.10,-12.3,-10.9,0.0,-0.0,-1.4,-0.0,2057,1036,0,0,12
163,23.30,33558,409.64,409.57,-0.07,-9.8,-8.2,0.0,-0.0,-1.6,-0.0,2032,1005,0,0,9
164,23.47,33557,409.63,409.56,-0.07,-9.6,-8.2,0.0,0.0,-1.4,-0.0,2019,991,0,0,9
165,23.63,33560,409.67,409.55,-0.12,-15.1,-13.6,0.0,-0.0,-1.5,-0.0,2057,1033,0,0,15
166,23.72,33560,409.67,409.55,-0.12,-15.2,-13.6,0.0,-0.0,-1.5,-0.0,2057,1033,0,0,15
167,23.88,33560,409.67,409.54,-0.13,-16.4,-15.0,0.0,-0.0,-1.4,-0.0,2057,1033,0,0,16
168,24.05,33559,409.66,409.53,-0.13,-16.5,-15.0,0.0,-0.0,-1.5,-0.0,2044,1023,0,0,16
169,24.22,33559,409.66,409.52,-0.13,-16.4,-15.0,0.0,-0.0,-1.4,-0.0,2044,1020,0,0,16
170,24.30,33558,409.64,409.51,-0.13,-16.5,-15.0,0.0,-0.0,-1.5,-0.0,2032,1005,0,0,16
171,24.46,33558,409.64,409.50,-0.15,-17.9,-16.4,0.0,-0.0,-1.5,-0.0,2032,1005,0,1,17
172,24.63,33556,409.62,409.49,-0.12,-15.1,-13.6,0.0,0.0,-1.5,-0.0,2007,979,0,1,15
173,24.79,33559,409.66,409.48,-0.17,-20.6,-19.1,0.0,-0.0,-1.5,-0.0,2044,1020,0,0,20
174,24.88,33559,409.66,409.48,-0.18,-22.1,-20.5,0.0,-0.0,-1.6,-0.0,2044,1020,0,0,21
175,25.04,33559,409.66,409.47,-0.20,-23.3,-21.8,0.0,-0.0,-1.5,-0.0,2044,1021,0,0,23
176,25.21,33556,409.62,409.46,-0.16,-19.2,-17.7,0.0,-0.0,-1.5,-0.0,2007,983,0,1,19
177,25.29,33557,409.63,409.45,-0.18,-22.1,-20.5,0.0,-0.0,-1.6,-0.0,2019,997,0,1,21
178,25.47,33554,409.59,409.44,-0.16,-19.2,-17.7,0.0,0.0,-1.5,-0.0,1982,951,0,2,19
179,25.63,33554,409.59,409.43,-0.17,-20.7,-19.1,0.0,0.0,-1.6,-0.0,1982,950,0,2,20
180,25.80,33554,409.59,409.42,-0.18,-22.1,-20.5,0.0,-0.0,-1.6,-0.0,1982,955,0,2,21
181,25.88,33554,409.59,409.41,-0.18,-22.0,-20.5,0.0,-0.0,-1.5,-0.0,1982,955,0,2,21
182,26.03,33554,409.59,409.40,-0.20,-23.1,-21.8,0.0,-0.0,-1.3,-0.0,1982,955,0,2,22
183,26.20,33549,409.53,409.39,-0.15,-17.9,-16.4,0.0,0.0,-1.6,-0.0,1919,889,0,4,17
184,26.29,33550,409.55,409.39,-0.16,-19.5,-17.7,0.0,0.0,-1.8,-0.0,1932,901,0,4,19
185,26.45,33550,409.55,409.37,-0.17,-20.7,-19.1,0.0,0.0,-1.6,-0.0,1932,902,0,4,20
186,26.61,33547,409.51,409.36,-0.15,-18.0,-16.4,0.0,0.0,-1.7,-0.0,1894,859,0,4,17
187,26.78,33546,409.50,409.35,-0.15,-18.0,-16.4,0.0,0.0,-1.6,-0.0,1882,852,0,5,17
188,26.87,33546,409.50,409.35,-0.15,-18.1,-16.4,0.0,0.0,-1.8,-0.0,1882,853,0,5,17
189,27.03,33543,409.46,409.34,-0.12,-15.2,-13.6,0.0,0.0,-1.6,-0.0,1844,810,0,5,14
190,27.19,33541,409.44,409.33,-0.11,-13.9,-12.3,0.0,0.0,-1.7,-0.0,1819,783,0,5,13
191,27.37,33539,409.41,409.31,-0.10,-12.6,-10.9,0.0,0.0,-1.7,-0.0,1794,759,0,5,11
192,27.44,33539,409.41,409.31,-0.10,-12.4,-10.9,0.0,0.0,-1.5,-0.0,1794,760,0,5,11
193,27.61,33539,409.41,409.30,-0.11,-14.0,-12.3,0.0,0.0,-1.7,-0.0,1794,762,0,5,12
194,27.78,33537,409.39,409.28,-0.10,-12.6,-10.9,0.0,0.0,-1.7,-0.0,1769,736,0,5,11
195,27.94,33537,409.39,409.27,-0.11,-14.1,-12.3,0.0,-0.0,-1.8,-0.0,1769,742,0,6,12
196,28.01,33537,409.39,409.27,-0.12,-15.2,-13.6,0.0,-0.0,-1.6,-0.0,1769,742,0,6,13
197,28.18,33534,409.35,409.26,-0.10,-12.7,-10.9,0.0,0.0,-1.7,-0.0,1732,699,0,6,11
198,28.35,33531,409.31,409.24,-0.07,-9.9,-8.2,0.0,0.0,-1.7,-0.0,1694,661,0,5,8
199,28.44,33530,409.30,409.24,-0.06,-8.7,-6.8,0.0,0.0,-1.9,-0.0,1682,647,0,5,7
200,28.61,33530,409.30,409.23,-0.07,-10.0,-8.2,0.0,0.0,-1.8,-0.0,1682,648,0,5,8
201,28.77,33530,409.30,409.21,-0.09,-11.4,-9.5,0.0,0.0,-1.8,-0.0,1682,652,0,6,9
202,28.94,33529,409.29,409.20,-0.09,-11.4,-9.5,0.0,0.0,-1.8,-0.0,1669,639,0,6,9
203,29.02,33528,409.28,409.20,-0.09,-11.4,-9.5,0.0,-0.0,-1.8,-0.0,1657,628,0,6,9
204,29.18,33527,409.27,409.18,-0.09,-11.4,-9.5,0.0,-0.0,-1.8,-0.0,1644,615,0,6,9
205,29.36,33526,409.25,409.17,-0.09,-11.5,-9.5,0.0,0.0,-1.9,-0.0,1632,602,0,7,9
206,29.45,33525,409.24,409.17,-0.07,-10.1,-8.2,0.0,0.0,-1.9,-0.0,1619,587,0,6,8
207,29.61,33523,409.22,409.15,-0.06,-8.7,-6.8,0.0,0.0,-1.8,-0.0,1594,561,0,5,6
208,29.78,33523,409.22,409.14,-0.07,-10.0,-8.2,0.0,-0.0,-1.8,-0.0,1594,566,0,6,7
209,29.86,33526,409.25,409.13,-0.12,-15.4,-13.6,0.0,-0.0,-1.8,-0.0,1632,607,0,9,12
210,30.03,33523,409.22,409.12,-0.10,-12.8,-10.9,0.0,-0.0,-1.9,-0.0,1594,566,0,8,9
211,30.20,33525,409.24,409.11,-0.13,-16.8,-15.0,0.0,-0.0,-1.8,-0.0,1619,595,0,10,13
212,30.29,33527,409.27,409.10,-0.16,-19.8,-17.7,0.0,-0.0,-2.0,-0.0,1644,626,0,11,16
213,30.45,33527,409.27,409.09,-0.17,-21.0,-19.1,0.0,-0.0,-1.9,-0.0,1644,626,0,12,17
214,30.61,33526,409.25,409.08,-0.17,-21.0,-19.1,0.0,-0.0,-2.0,-0.0,1632,611,0,12,16
215,30.77,33526,409.25,409.07,-0.18,-22.4,-20.5,0.0,-0.0,-1.9,-0.0,1632,611,0,13,17
216,30.93,33526,409.25,409.05,-0.20,-23.8,-21.8,0.0,-0.0,-1.9,-0.0,1632,606,0,14,18
217,31.01,33527,409.27,409.05,-0.22,-26.3,-24.5,0.0,-0.0,-1.8,-0.0,1644,620,0,15,21
218,31.18,33528,409.28,409.03,-0.24,-29.2,-27.3,0.0,-0.0,-1.9,-0.0,1657,636,0,16,23
219,31.35,33528,409.28,409.02,-0.26,-30.6,-28.6,0.0,-0.0,-2.0,-0.0,1657,636,0,17,25
220,31.43,33528,409.28,409.01,-0.27,-31.7,-30.0,0.0,-0.0,-1.7,-0.0,1657,636,0,17,25
221,31.59,33525,409.24,409.00,-0.24,-29.2,-27.3,0.0,-0.0,-2.0,-0.0,1619,593,0,17,22
222,31.76,33523,409.22,408.99,-0.23,-27.9,-25.9,0.0,0.0,-2.0,-0.0,1594,562,0,18,21
