Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33574,409.84,410.25,0.42,12.5,12.5,0.0,-0.0,-0.0,-0.0,2232,3258,0,3,-12
1,0.19,33573,409.83,410.25,0.43,12.8,12.8,0.0,0.0,-0.0,-0.0,2219,3241,0,3,-12
2,0.35,33571,409.80,410.25,0.45,13.5,13.5,0.0,0.0,-0.0,-0.0,2194,3213,0,3,-13
3,0.52,33571,409.80,410.25,0.45,13.5,13.5,0.0,0.0,-0.0,-0.0,2194,3214,0,3,-13
4,0.68,33572,409.81,410.25,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2207,3228,0,3,-12
5,0.76,33575,409.85,410.25,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2244,3273,0,4,-11
6,0.93,33574,409.84,410.25,0.42,12.5,12.5,0.0,-0.0,-0.0,-0.0,2232,3259,0,3,-12
7,1.09,33575,409.85,410.25,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2244,3274,0,4,-11
8,1.18,33576,409.86,410.25,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2257,3289,0,4,-11
9,1.34,33572,409.81,410.25,0.43,12.8,12.8,0.0,-0.0,-0.0,-0.0,2207,3231,0,3,-12
10,1.50,33571,409.80,410.25,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3212,0,3,-12
11,1.66,33571,409.80,410.25,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3213,0,3,-12
12,1.82,33574,409.84,410.25,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2232,3253,0,3,-11
13,1.91,33573,409.83,410.25,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2219,3241,0,3,-12
14,2.07,33573,409.83,410.24,0.42,12.5,12.5,0.0,-0.0,-0.0,-0.0,2219,3245,0,3,-12
15,2.23,33572,409.81,410.24,0.43,12.8,12.8,0.0,-0.0,-0.0,-0.0,2207,3232,0,3,-12
16,2.39,33573,409.83,410.24,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2219,3243,0,3,-12
17,2.47,33573,409.83,410.24,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2219,3242,0,3,-12
18,2.63,33571,409.80,410.24,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3215,0,3,-12
19,2.79,33571,409.80,410.24,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3215,0,3,-12
20,2.95,33571,409.80,410.24,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3216,0,3,-12
21,3.11,33571,409.80,410.24,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3215,0,3,-12
22,3.19,33571,409.80,410.24,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2194,3218,0,3,-12
23,3.35,33572,409.81,410.24,0.43,12.8,12.8,0.0,-0.0,-0.0,-0.0,2207,3233,0,3,-12
24,3.51,33573,409.83,410.23,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2219,3246,0,3,-11
25,3.67,33575,409.85,410.23,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2244,3274,0,3,-10
26,3.75,33573,409.83,410.23,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2219,3246,0,3,-11
27,3.91,33572,409.81,410.23,0.42,12.5,12.5,0.0,-0.0,-0.0,-0.0,2207,3232,0,3,-12
28,4.07,33572,409.81,410.23,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2207,3229,0,3,-12
29,4.25,33572,409.81,410.23,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2207,3225,0,3,-12
30,4.33,33572,409.81,410.23,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2207,3226,0,3,-12
31,4.50,33572,409.81,410.22,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2207,3231,0,3,-12
32,4.66,33572,409.81,410.22,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2207,3231,0,3,-11
33,4.75,33571,409.80,410.22,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2194,3216,0,3,-12
34,4.92,33571,409.80,410.22,0.42,12.5,12.5,0.0,0.0,-0.0,-0.0,2194,3217,0,3,-12
35,5.07,33573,409.83,410.22,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2219,3244,0,3,-11
36,5.24,33570,409.79,410.22,0.43,12.8,12.8,0.0,0.0,-0.0,-0.0,2182,3203,0,2,-12
37,5.33,33572,409.81,410.21,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2207,3231,0,3,-11
38,5.49,33569,409.78,410.21,0.44,13.2,13.2,0.0,0.0,-0.0,-0.0,2169,3190,0,2,-13
39,5.67,33571,409.80,410.21,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2194,3218,0,3,-11
40,5.75,33572,409.81,410.21,0.39,11.7,11.7,0.0,0.0,-0.0,-0.0,2207,3229,0,3,-11
41,5.92,33573,409.83,410.21,0.38,11.4,11.4,0.0,-0.0,-0.0,-0.0,2219,3248,0,3,-11
42,6.07,33571,409.80,410.20,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2194,3217,0,3,-11
43,6.23,33571,409.80,410.20,0.40,12.1,12.1,0.0,-0.0,-0.0,-0.0,2194,3221,0,3,-11
44,6.39,33573,409.83,410.20,0.37,11.0,11.0,0.0,-0.0,-0.0,-0.0,2219,3244,0,3,-10
45,6.47,33572,409.81,410.20,0.38,11.4,11.4,0.0,0.0,-0.0,-0.0,2207,3229,0,3,-11
46,6.65,33571,409.80,410.19,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2194,3218,0,3,-11
47,6.82,33571,409.80,410.19,0.39,11.7,11.7,0.0,-0.0,-0.0,-0.0,2194,3218,0,3,-11
48,6.89,33570,409.79,410.19,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2182,3205,0,2,-11
49,7.06,33570,409.79,410.19,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2182,3202,0,2,-11
50,7.22,33570,409.79,410.18,0.39,11.7,11.7,0.0,0.0,-0.0,-0.0,2182,3205,0,2,-11
51,7.38,33574,409.84,410.18,0.34,10.2,10.2,0.0,-0.0,-0.0,-0.0,2232,3261,0,3,-10
52,7.47,33575,409.85,410.18,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2244,3274,0,3,-9
53,7.64,33573,409.83,410.18,0.35,10.6,10.6,0.0,-0.0,-0.0,-0.0,2219,3247,0,3,-10
54,7.80,33573,409.83,410.17,0.34,10.2,10.2,0.0,-0.0,-0.0,-0.0,2219,3248,0,3,-10
55,7.96,33573,409.83,410.17,0.34,10.2,10.2,0.0,-0.0,-0.0,-0.0,2219,3244,0,3,-10
56,8.04,33573,409.83,410.17,0.34,10.2,10.2,0.0,0.0,-0.0,-0.0,2219,3241,0,3,-10
57,8.20,33568,409.77,410.17,0.40,12.1,12.1,0.0,0.0,-0.0,-0.0,2157,3173,0,2,-12
58,8.37,33569,409.78,410.16,0.38,11.4,11.4,0.0,0.0,-0.0,-0.0,2169,3187,0,2,-11
59,8.53,33571,409.80,410.16,0.35,10.6,10.6,0.0,0.0,-0.0,-0.0,2194,3215,0,2,-10
60,8.61,33571,409.80,410.16,0.35,10.6,10.6,0.0,0.0,-0.0,-0.0,2194,3215,0,2,-10
61,8.77,33571,409.80,410.15,0.35,10.6,10.6,0.0,-0.0,-0.0,-0.0,2194,3221,0,2,-10
62,8.93,33572,409.81,410.15,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2207,3236,0,2,-9
63,9.10,33569,409.78,410.15,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2169,3192,0,2,-10
64,9.18,33569,409.78,410.14,0.37,11.0,11.0,0.0,0.0,-0.0,-0.0,2169,3190,0,2,-10
65,9.34,33570,409.79,410.14,0.35,10.6,10.6,0.0,0.0,-0.0,-0.0,2182,3203,0,2,-10
66,9.51,33571,409.80,410.14,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2194,3216,0,2,-9
67,9.60,33570,409.79,410.13,0.34,10.2,10.2,0.0,0.0,-0.0,-0.0,2182,3203,0,2,-10
68,9.77,33571,409.80,410.13,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2194,3221,0,2,-9
69,9.94,33572,409.81,410.13,0.32,9.5,9.5,0.0,-0.0,-0.0,-0.0,2207,3234,0,2,-9
70,10.10,33570,409.79,410.12,0.33,9.9,9.9,0.0,-0.0,-0.0,-0.0,2182,3206,0,2,-9
71,10.19,33569,409.78,410.12,0.34,10.2,10.2,0.0,0.0,-0.0,-0.0,2169,3190,0,2,-10
72,10.36,33571,409.80,410.12,0.32,9.5,9.5,0.0,-0.0,-0.0,-0.0,2194,3221,0,2,-9
73,10.52,33571,409.80,410.11,0.31,9.2,9.2,0.0,-0.0,-0.0,-0.0,2194,3218,0,2,-9
74,10.61,33570,409.79,410.11,0.32,9.5,9.5,0.0,0.0,-0.0,-0.0,2182,3203,0,2,-9
75,10.77,33570,409.79,410.10,0.32,9.5,9.5,0.0,-0.0,-0.0,-0.0,2182,3206,0,2,-9
76,10.93,33571,409.80,410.10,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2194,3220,0,2,-8
77,11.09,33570,409.79,410.10,0.31,9.2,9.2,0.0,0.0,-0.0,-0.0,2182,3204,0,2,-9
78,11.18,33568,409.77,410.09,0.33,9.9,9.9,0.0,0.0,-0.0,-0.0,2157,3176,0,2,-9
79,11.34,33570,409.79,410.09,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2182,3206,0,2,-8
80,11.51,33570,409.79,410.08,0.29,8.8,8.8,0.0,-0.0,-0.0,-0.0,2182,3206,0,2,-8
81,11.67,33566,409.74,410.08,0.34,10.2,10.2,0.0,0.0,-0.0,-0.0,2132,3147,0,1,-10
82,11.76,33568,409.77,410.08,0.31,9.2,9.2,0.0,0.0,-0.0,-0.0,2157,3178,0,1,-9
83,11.92,33570,409.79,410.07,0.28,8.4,8.4,0.0,-0.0,-0.0,-0.0,2182,3209,0,2,-8
84,12.09,33569,409.78,410.07,0.29,8.8,8.8,0.0,0.0,-0.0,-0.0,2169,3192,0,2,-8
85,12.17,33569,409.78,410.06,0.28,8.4,8.4,0.0,-0.0,-0.0,-0.0,2169,3191,0,1,-8
86,12.34,33569,409.78,410.06,0.28,8.4,8.4,0.0,-0.0,-0.0,-0.0,2169,3198,0,2,-8
87,12.51,33568,409.77,410.05,0.29,8.8,8.8,0.0,0.0,-0.0,-0.0,2157,3178,0,1,-8
88,12.59,33568,409.77,410.05,0.28,8.4,8.4,0.0,0.0,-0.0,-0.0,2157,3178,0,1,-8
89,12.75,33569,409.78,410.05,0.27,8.1,8.1,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-8
90,12.91,33568,409.77,410.04,0.28,8.4,8.4,0.0,0.0,-0.0,-0.0,2157,3179,0,1,-8
91,13.08,33569,409.78,410.04,0.26,7.7,7.7,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-7
92,13.17,33569,409.78,410.03,0.26,7.7,7.7,0.0,-0.0,-0.0,-0.0,2169,3195,0,1,-7
93,13.32,33569,409.78,410.03,0.24,7.3,7.3,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-7
94,13.48,33569,409.78,410.02,0.24,7.3,7.3,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-7
95,13.65,33569,409.78,410.02,0.24,7.3,7.3,0.0,-0.0,-0.0,-0.0,2169,3195,0,1,-7
96,13.81,33567,409.75,410.01,0.26,7.7,7.7,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-7
97,13.88,33567,409.75,410.01,0.26,7.7,7.7,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-7
98,14.04,33567,409.75,410.00,0.24,7.3,7.3,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-7
99,14.20,33567,409.75,410.00,0.24,7.3,7.3,0.0,0.0,-0.0,-0.0,2144,3165,0,1,-7
100,14.36,33568,409.77,409.99,0.22,6.6,6.6,0.0,-0.0,-0.0,-0.0,2157,3183,0,1,-6
101,14.52,33568,409.77,409.99,0.22,6.6,6.6,0.0,-0.0,-0.0,-0.0,2157,3183,0,1,-6
102,14.60,33568,409.77,409.98,0.22,6.6,6.6,0.0,-0.0,-0.0,-0.0,2157,3181,0,1,-6
103,14.77,33568,409.77,409.98,0.21,6.2,6.2,0.0,-0.0,-0.0,-0.0,2157,3183,0,1,-6
104,14.92,33569,409.78,409.97,0.20,5.9,5.9,0.0,-0.0,-0.0,-0.0,2169,3193,0,1,-6
105,15.08,33567,409.75,409.96,0.21,6.2,6.2,0.0,-0.0,-0.0,-0.0,2144,3166,0,1,-6
106,15.17,33567,409.75,409.96,0.21,6.2,6.2,0.0,-0.0,-0.0,-0.0,2144,3166,0,1,-6
107,15.33,33568,409.77,409.96,0.20,5.9,5.9,0.0,-0.0,-0.0,-0.0,2157,3181,0,1,-6
108,15.48,33566,409.74,409.95,0.21,6.2,6.2,0.0,0.0,-0.0,-0.0,2132,3153,0,1,-6
109,15.64,33566,409.74,409.94,0.21,6.2,6.2,0.0,0.0,-0.0,-0.0,2132,3153,0,1,-6
110,15.80,33566,409.74,409.94,0.20,5.9,5.9,0.0,-0.0,-0.0,-0.0,2132,3155,0,1,-6
111,15.88,33566,409.74,409.93,0.20,5.9,5.9,0.0,0.0,-0.0,-0.0,2132,3153,0,1,-6
112,16.05,33567,409.75,409.93,0.17,5.1,5.1,0.0,-0.0,-0.0,-0.0,2144,3170,0,1,-5
113,16.21,33564,409.72,409.92,0.21,6.2,6.2,0.0,0.0,-0.0,-0.0,2107,3128,0,1,-6
114,16.38,33566,409.74,409.91,0.17,5.1,5.1,0.0,-0.0,-0.0,-0.0,2132,3156,0,1,-5
115,16.46,33566,409.74,409.91,0.17,5.1,5.1,0.0,-0.0,-0.0,-0.0,2132,3156,0,1,-5
