Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33596,410.11,410.25,0.15,12.3,12.3,0.0,0.0,0.0,-0.0,2507,3531,0,8,-9
1,0.19,33597,410.12,410.25,0.13,11.2,11.2,0.0,-0.0,-0.0,-0.0,2519,3548,0,7,-8
2,0.35,33597,410.12,410.25,0.13,11.2,11.2,0.0,0.0,-0.0,-0.0,2519,3543,0,7,-8
3,0.51,33598,410.13,410.25,0.12,10.2,10.2,0.0,-0.0,-0.0,-0.0,2532,3558,0,7,-7
4,0.67,33595,410.10,410.25,0.16,13.3,13.3,0.0,0.0,-0.0,-0.0,2494,3516,0,8,-10
5,0.76,33595,410.10,410.25,0.16,13.2,13.3,0.0,0.0,-0.1,-0.0,2494,3515,0,8,-10
6,0.92,33595,410.10,410.25,0.16,13.2,13.3,0.0,0.0,-0.1,-0.0,2494,3515,0,8,-10
7,1.07,33594,410.08,410.25,0.17,14.2,14.3,0.0,0.0,-0.1,-0.0,2482,3500,0,8,-11
8,1.24,33594,410.08,410.25,0.17,14.2,14.3,0.0,0.0,-0.1,-0.0,2482,3503,0,8,-11
9,1.32,33594,410.08,410.25,0.17,14.2,14.3,0.0,0.0,-0.1,-0.0,2482,3504,0,8,-11
10,1.48,33594,410.08,410.25,0.16,13.2,13.3,0.0,0.0,-0.1,-0.0,2482,3504,0,8,-10
11,1.64,33595,410.10,410.25,0.15,12.2,12.3,0.0,-0.0,-0.1,-0.0,2494,3521,0,7,-9
12,1.80,33592,410.06,410.25,0.18,15.2,15.3,0.0,0.0,-0.1,-0.0,2457,3478,0,9,-12
13,1.97,33591,410.05,410.25,0.20,16.2,16.4,0.0,0.0,-0.1,-0.0,2444,3464,0,9,-13
14,2.05,33591,410.05,410.24,0.20,16.2,16.4,0.0,0.0,-0.1,-0.0,2444,3463,0,9,-13
15,2.21,33592,410.06,410.24,0.18,15.2,15.3,0.0,0.0,-0.1,-0.0,2457,3478,0,9,-12
16,2.37,33589,410.02,410.24,0.22,18.2,18.4,0.0,0.0,-0.2,-0.0,2419,3436,0,9,-15
17,2.53,33589,410.02,410.24,0.22,18.2,18.4,0.0,0.0,-0.2,-0.0,2419,3439,0,9,-15
18,2.62,33591,410.05,410.24,0.20,16.2,16.4,0.0,0.0,-0.2,-0.0,2444,3468,0,9,-13
19,2.78,33592,410.06,410.24,0.18,15.2,15.3,0.0,0.0,-0.2,-0.0,2457,3481,0,9,-12
20,2.95,33591,410.05,410.24,0.20,16.2,16.4,0.0,0.0,-0.2,-0.0,2444,3466,0,9,-13
21,3.11,33591,410.05,410.24,0.20,16.2,16.4,0.0,-0.0,-0.2,-0.0,2444,3473,0,9,-13
22,3.19,33592,410.06,410.24,0.18,15.1,15.3,0.0,-0.0,-0.2,-0.0,2457,3485,0,9,-12
23,3.35,33592,410.06,410.24,0.18,15.1,15.3,0.0,0.0,-0.2,-0.0,2457,3481,0,9,-12
24,3.52,33587,410.00,410.23,0.23,19.2,19.4,0.0,0.0,-0.2,-0.0,2394,3411,0,9,-16
25,3.68,33590,410.03,410.23,0.20,16.1,16.4,0.0,0.0,-0.2,-0.0,2432,3455,0,9,-13
26,3.77,33594,410.08,410.23,0.15,12.0,12.3,0.0,-0.0,-0.3,-0.0,2482,3511,0,7,-9
27,3.93,33595,410.10,410.23,0.13,11.0,11.2,0.0,-0.0,-0.3,-0.0,2494,3521,0,7,-8
28,4.09,33592,410.06,410.23,0.17,14.1,14.3,0.0,-0.0,-0.3,-0.0,2457,3485,0,8,-11
29,4.25,33592,410.06,410.23,0.17,14.0,14.3,0.0,-0.0,-0.3,-0.0,2457,3487,0,8,-11
30,4.33,33593,410.07,410.23,0.16,13.0,13.3,0.0,-0.0,-0.3,-0.0,2469,3498,0,8,-10
31,4.49,33592,410.06,410.23,0.17,14.0,14.3,0.0,0.0,-0.3,-0.0,2457,3477,0,8,-11
32,4.66,33596,410.11,410.22,0.11,8.9,9.2,0.0,-0.0,-0.3,-0.0,2507,3537,0,6,-7
33,4.75,33599,410.14,410.22,0.07,5.8,6.1,0.0,-0.0,-0.3,-0.0,2544,3579,0,4,-4
34,4.93,33596,410.11,410.22,0.11,8.9,9.2,0.0,-0.0,-0.3,-0.0,2507,3537,0,6,-6
35,5.10,33598,410.13,410.22,0.09,6.8,7.2,0.0,-0.0,-0.3,-0.0,2532,3563,0,5,-5
36,5.19,33597,410.12,410.22,0.10,7.8,8.2,0.0,-0.0,-0.4,-0.0,2519,3551,0,5,-6
37,5.35,33597,410.12,410.21,0.10,7.8,8.2,0.0,-0.0,-0.4,-0.0,2519,3544,0,5,-6
38,5.51,33597,410.12,410.21,0.10,7.8,8.2,0.0,0.0,-0.4,-0.0,2519,3542,0,5,-6
39,5.67,33598,410.13,410.21,0.07,5.8,6.1,0.0,-0.0,-0.4,-0.0,2532,3556,0,4,-4
40,5.75,33598,410.13,410.21,0.07,5.8,6.1,0.0,-0.0,-0.4,-0.0,2532,3556,0,4,-4
41,5.91,33595,410.10,410.21,0.11,8.8,9.2,0.0,0.0,-0.4,-0.0,2494,3515,0,5,-7
42,6.08,33595,410.10,410.20,0.11,8.8,9.2,0.0,0.0,-0.4,-0.0,2494,3515,0,5,-7
43,6.24,33594,410.08,410.20,0.12,9.8,10.2,0.0,0.0,-0.4,-0.0,2482,3499,0,6,-8
44,6.32,33596,410.11,410.20,0.10,7.8,8.2,0.0,0.0,-0.4,-0.0,2507,3528,0,5,-6
45,6.49,33597,410.12,410.20,0.07,5.7,6.1,0.0,-0.0,-0.4,-0.0,2519,3544,0,4,-4
46,6.65,33596,410.11,410.20,0.09,6.7,7.2,0.0,-0.0,-0.4,-0.0,2507,3532,0,4,-5
47,6.82,33596,410.11,410.19,0.09,6.7,7.2,0.0,-0.0,-0.5,-0.0,2507,3534,0,4,-5
48,6.90,33595,410.10,410.19,0.10,7.7,8.2,0.0,-0.0,-0.5,-0.0,2494,3519,0,5,-6
49,7.08,33592,410.06,410.19,0.13,10.8,11.2,0.0,0.0,-0.5,-0.0,2457,3473,0,6,-9
50,7.25,33591,410.05,410.19,0.13,10.8,11.2,0.0,0.0,-0.5,-0.0,2444,3459,0,6,-9
51,7.33,33591,410.05,410.18,0.13,10.7,11.2,0.0,0.0,-0.5,-0.0,2444,3460,0,6,-9
52,7.49,33591,410.05,410.18,0.13,10.8,11.2,0.0,0.0,-0.5,-0.0,2444,3461,0,6,-9
53,7.65,33591,410.05,410.18,0.13,10.7,11.2,0.0,0.0,-0.5,-0.0,2444,3467,0,6,-9
54,7.81,33591,410.05,410.17,0.12,9.7,10.2,0.0,0.0,-0.5,-0.0,2444,3466,0,5,-8
55,7.89,33591,410.05,410.17,0.12,9.7,10.2,0.0,-0.0,-0.6,-0.0,2444,3468,0,5,-8
56,8.05,33590,410.03,410.17,0.13,10.7,11.2,0.0,0.0,-0.5,-0.0,2432,3454,0,6,-9
57,8.22,33590,410.03,410.17,0.13,10.7,11.2,0.0,0.0,-0.5,-0.0,2432,3455,0,6,-9
58,8.37,33590,410.03,410.16,0.13,10.7,11.2,0.0,0.0,-0.5,-0.0,2432,3455,0,6,-9
59,8.46,33589,410.02,410.16,0.13,10.7,11.2,0.0,0.0,-0.6,-0.0,2419,3440,0,6,-9
60,8.62,33589,410.02,410.16,0.13,10.7,11.2,0.0,0.0,-0.6,-0.0,2419,3440,0,6,-9
61,8.78,33589,410.02,410.15,0.13,10.7,11.2,0.0,0.0,-0.6,-0.0,2419,3442,0,6,-9
62,8.94,33589,410.02,410.15,0.13,10.7,11.2,0.0,0.0,-0.6,-0.0,2419,3441,0,6,-9
63,9.10,33588,410.01,410.15,0.13,10.6,11.2,0.0,0.0,-0.6,-0.0,2407,3429,0,5,-9
64,9.18,33586,409.99,410.15,0.16,12.7,13.3,0.0,0.0,-0.6,-0.0,2382,3402,0,6,-11
65,9.35,33584,409.96,410.14,0.18,14.7,15.3,0.0,0.0,-0.6,-0.0,2357,3374,0,6,-13
66,9.51,33587,410.00,410.14,0.13,10.6,11.2,0.0,0.0,-0.6,-0.0,2394,3414,0,5,-9
67,9.68,33586,409.99,410.13,0.15,11.6,12.3,0.0,0.0,-0.6,-0.0,2382,3403,0,5,-10
68,9.75,33585,409.97,410.13,0.16,12.7,13.3,0.0,0.0,-0.6,-0.0,2369,3389,0,6,-11
69,9.93,33586,409.99,410.13,0.15,11.6,12.3,0.0,-0.0,-0.7,-0.0,2382,3409,0,6,-10
70,10.10,33589,410.02,410.12,0.10,7.5,8.2,0.0,-0.0,-0.7,-0.0,2419,3451,0,4,-6
71,10.17,33587,410.00,410.12,0.12,9.6,10.2,0.0,-0.0,-0.6,-0.0,2394,3418,0,5,-8
72,10.35,33585,409.97,410.12,0.15,11.6,12.3,0.0,0.0,-0.7,-0.0,2369,3392,0,5,-10
73,10.52,33586,409.99,410.11,0.12,9.5,10.2,0.0,-0.0,-0.7,-0.0,2382,3408,0,5,-8
74,10.61,33585,409.97,410.11,0.13,10.5,11.2,0.0,-0.0,-0.8,-0.0,2369,3391,0,5,-9
75,10.78,33584,409.96,410.11,0.15,11.6,12.3,0.0,0.0,-0.7,-0.0,2357,3374,0,5,-10
76,10.94,33588,410.01,410.10,0.10,7.4,8.2,0.0,-0.0,-0.7,-0.0,2407,3432,0,4,-6
77,11.03,33588,410.01,410.10,0.09,6.4,7.2,0.0,-0.0,-0.8,-0.0,2407,3436,0,3,-5
78,11.19,33588,410.01,410.09,0.09,6.4,7.2,0.0,-0.0,-0.7,-0.0,2407,3434,0,3,-5
79,11.36,33586,409.99,410.09,0.11,8.4,9.2,0.0,-0.0,-0.8,-0.0,2382,3409,0,4,-7
80,11.53,33588,410.01,410.08,0.07,5.4,6.1,0.0,-0.0,-0.8,-0.0,2407,3437,0,3,-4
81,11.61,33588,410.01,410.08,0.07,5.3,6.1,0.0,-0.0,-0.9,-0.0,2407,3431,0,3,-4
82,11.77,33588,410.01,410.08,0.07,5.4,6.1,0.0,-0.0,-0.8,-0.0,2407,3431,0,3,-4
83,11.94,33587,410.00,410.07,0.07,5.3,6.1,0.0,-0.0,-0.8,-0.0,2394,3421,0,3,-4
84,12.09,33588,410.01,410.07,0.06,4.3,5.1,0.0,-0.0,-0.8,-0.0,2407,3433,0,2,-4
85,12.17,33589,410.02,410.07,0.05,3.3,4.1,0.0,-0.0,-0.8,-0.0,2419,3444,0,2,-3
86,12.35,33589,410.02,410.06,0.04,2.2,3.1,0.0,-0.0,-0.9,-0.0,2419,3445,0,1,-2
87,12.51,33586,409.99,410.06,0.07,5.3,6.1,0.0,0.0,-0.8,-0.0,2382,3405,0,3,-4
88,12.60,33588,410.01,410.05,0.05,3.2,4.1,0.0,-0.0,-0.9,-0.0,2407,3433,0,2,-3
89,12.77,33587,410.00,410.05,0.05,3.2,4.1,0.0,-0.0,-0.9,-0.0,2394,3417,0,2,-3
90,12.94,33588,410.01,410.04,0.04,2.2,3.1,0.0,0.0,-0.8,-0.0,2407,3427,0,1,-2
91,13.03,33588,410.01,410.04,0.02,1.0,2.0,0.0,-0.0,-1.0,-0.0,2407,3429,0,1,-1
92,13.20,33588,410.01,410.03,0.02,1.1,2.0,0.0,-0.0,-0.9,-0.0,2407,3434,0,1,-1
93,13.36,33588,410.01,410.03,0.02,1.1,2.0,0.0,0.0,-0.9,-0.0,2407,3429,0,1,-1
94,13.45,33589,410.02,410.03,0.00,-1.0,0.0,0.0,-0.0,-1.0,-0.0,2419,1398,0,-1,1
95,13.62,33587,410.00,410.02,0.02,1.1,2.0,0.0,-0.0,-0.9,-0.0,2394,3417,0,1,-1
96,13.78,33587,410.00,410.01,0.01,0.1,1.0,0.0,-0.0,-0.9,-0.0,2394,3417,0,0,0
97,13.95,33589,410.02,410.01,-0.01,-2.0,-1.0,0.0,-0.0,-1.0,-0.0,2419,1398,0,-1,2
98,14.02,33589,410.02,410.01,-0.01,-1.9,-1.0,0.0,-0.0,-0.9,-0.0,2419,1396,0,-1,2
99,14.18,33589,410.02,410.00,-0.02,-3.0,-2.0,0.0,-0.0,-0.9,-0.0,2419,1396,0,-2,2
100,14.35,33589,410.02,409.99,-0.02,-3.1,-2.0,0.0,-0.0,-1.1,-0.0,2419,1398,0,-2,3
101,14.51,33587,410.00,409.99,-0.01,-2.0,-1.0,0.0,0.0,-1.0,-0.0,2394,1367,0,-1,2
102,14.60,33587,410.00,409.98,-0.01,-2.0,-1.0,0.0,0.0,-1.0,-0.0,2394,1367,0,-1,2
103,14.76,33589,410.02,409.98,-0.05,-5.1,-4.1,0.0,-0.0,-1.0,-0.0,2419,1395,0,-3,4
104,14.93,33587,410.00,409.97,-0.02,-3.1,-2.0,0.0,0.0,-1.0,-0.0,2394,1367,0,-1,3
105,15.02,33589,410.02,409.97,-0.05,-5.2,-4.1,0.0,-0.0,-1.2,-0.0,2419,1395,0,-3,4
106,15.19,33588,410.01,409.96,-0.05,-5.1,-4.1,0.0,-0.0,-1.0,-0.0,2407,1384,0,-3,4
107,15.36,33589,410.02,409.96,-0.06,-6.2,-5.1,0.0,-0.0,-1.1,-0.0,2419,1398,0,-3,5
108,15.45,33588,410.01,409.95,-0.06,-6.3,-5.1,0.0,-0.0,-1.2,-0.0,2407,1381,0,-3,5
109,15.60,33588,410.01,409.95,-0.06,-6.1,-5.1,0.0,-0.0,-1.0,-0.0,2407,1384,0,-3,5
110,15.76,33587,410.00,409.94,-0.06,-6.2,-5.1,0.0,0.0,-1.1,-0.0,2394,1366,0,-3,5
111,15.93,33587,410.00,409.93,-0.06,-6.2,-5.1,0.0,-0.0,-1.1,-0.0,2394,1368,0,-3,5
112,16.09,33586,409.99,409.93,-0.06,-6.2,-5.1,0.0,0.0,-1.1,-0.0,2382,1355,0,-3,5
113,16.17,33585,409.97,409.92,-0.05,-5.3,-4.1,0.0,0.0,-1.2,-0.0,2369,1340,0,-2,5
114,16.34,33585,409.97,409.92,-0.06,-6.2,-5.1,0.0,0.0,-1.1,-0.0,2369,1340,0,-3,5
115,16.51,33587,410.00,409.91,-0.09,-8.3,-7.2,0.0,-0.0,-1.2,-0.0,2394,1370,0,-4,7
116,16.60,33587,410.00,409.91,-0.09,-8.4,-7.2,0.0,-0.0,-1.3,-0.0,2394,1370,0,-4,7
117,16.76,33588,410.01,409.90,-0.11,-10.4,-9.2,0.0,-0.0,-1.2,-0.0,2407,1386,0,-5,9
118,16.93,33588,410.01,409.89,-0.12,-11.4,-10.2,0.0,-0.0,-1.1,-0.0,2407,1387,0,-6,9
119,17.01,33587,410.00,409.89,-0.11,-10.5,-9.2,0.0,-0.0,-1.3,-0.0,2394,1373,0,-5,9
120,17.18,33585,409.97,409.88,-0.09,-8.3,-7.2,0.0,0.0,-1.1,-0.0,2369,1342,0,-4,7
121,17.35,33585,409.97,409.88,-0.10,-9.3,-8.2,0.0,0.0,-1.2,-0.0,2369,1342,0,-4,8
122,17.51,33585,409.97,409.87,-0.11,-10.4,-9.2,0.0,0.0,-1.2,-0.0,2369,1341,0,-5,9
123,17.60,33585,409.97,409.86,-0.11,-10.5,-9.2,0.0,0.0,-1.3,-0.0,2369,1340,0,-5,9
124,17.75,33586,409.99,409.86,-0.12,-11.3,-10.2,0.0,-0.0,-1.0,-0.0,2382,1359,0,-5,10
125,17.92,33587,410.00,409.85,-0.15,-13.5,-12.3,0.0,-0.0,-1.2,-0.0,2394,1370,0,-7,11
126,18.08,33585,409.97,409.84,-0.13,-12.5,-11.2,0.0,-0.0,-1.2,-0.0,2369,1345,0,-6,11
127,18.17,33585,409.97,409.84,-0.13,-12.6,-11.2,0.0,-0.0,-1.3,-0.0,2369,1345,0,-6,11
128,18.33,33586,409.99,409.83,-0.16,-14.5,-13.3,0.0,-0.0,-1.2,-0.0,2382,1360,0,-7,12
129,18.49,33586,409.99,409.82,-0.16,-14.5,-13.3,0.0,-0.0,-1.2,-0.0,2382,1357,0,-7,12
130,18.66,33585,409.97,409.82,-0.16,-14.5,-13.3,0.0,-0.0,-1.2,-0.0,2369,1345,0,-7,12
131,18.75,33585,409.97,409.81,-0.16,-14.7,-13.3,0.0,-0.0,-1.4,-0.0,2369,1345,0,-7,13
132,18.92,33584,409.96,409.80,-0.16,-14.6,-13.3,0.0,-0.0,-1.3,-0.0,2357,1332,0,-6,13
133,19.09,33584,409.96,409.80,-0.16,-14.5,-13.3,0.0,0.0,-1.2,-0.0,2357,1329,0,-6,13
134,19.17,33584,409.96,409.79,-0.17,-15.6,-14.3,0.0,-0.0,-1.3,-0.0,2357,1330,0,-7,13
135,19.33,33584,409.96,409.78,-0.17,-15.6,-14.3,0.0,-0.0,-1.3,-0.0,2357,1332,0,-7,13
