Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
135,19.32,33581,409.92,409.78,-0.15,-14.0,-12.3,0.0,-0.0,-1.7,-0.0,2319,1292,0,-5,12
136,19.47,33581,409.92,409.78,-0.15,-14.0,-12.3,0.0,0.0,-1.7,-0.0,2319,1292,0,-5,12
137,19.64,33578,409.89,409.77,-0.12,-12.1,-10.2,0.0,0.0,-1.8,-0.0,2282,1252,0,-4,11
138,19.73,33577,409.88,409.76,-0.11,-11.1,-9.2,0.0,0.0,-1.9,-0.0,2269,1237,0,-3,10
139,19.91,33579,409.90,409.75,-0.15,-14.2,-12.3,0.0,-0.0,-2.0,-0.0,2294,1267,0,-5,13
140,20.08,33577,409.88,409.75,-0.13,-13.0,-11.2,0.0,0.0,-1.8,-0.0,2269,1239,0,-4,12
141,20.17,33576,409.86,409.74,-0.12,-12.2,-10.2,0.0,0.0,-2.0,-0.0,2257,1225,0,-4,11
142,20.33,33576,409.86,409.73,-0.13,-12.9,-11.2,0.0,-0.0,-1.7,-0.0,2257,1230,0,-4,12
143,20.50,33575,409.85,409.72,-0.12,-12.1,-10.2,0.0,0.0,-1.9,-0.0,2244,1216,0,-3,11
144,20.59,33575,409.85,409.72,-0.13,-13.2,-11.2,0.0,0.0,-1.9,-0.0,2244,1214,0,-4,12
145,20.75,33573,409.83,409.71,-0.11,-11.0,-9.2,0.0,0.0,-1.8,-0.0,2219,1189,0,-3,10
146,20.92,33571,409.80,409.70,-0.10,-10.0,-8.2,0.0,0.0,-1.9,-0.0,2194,1163,0,-2,10
147,21.09,33571,409.80,409.69,-0.11,-11.2,-9.2,0.0,0.0,-2.0,-0.0,2194,1162,0,-2,11
148,21.16,33571,409.80,409.69,-0.11,-11.0,-9.2,0.0,0.0,-1.8,-0.0,2194,1164,0,-2,10
149,21.33,33572,409.81,409.68,-0.13,-13.1,-11.2,0.0,-0.0,-1.9,-0.0,2207,1180,0,-3,12
150,21.49,33575,409.85,409.67,-0.18,-17.2,-15.3,0.0,-0.0,-1.9,-0.0,2244,1226,0,-5,16
151,21.66,33574,409.84,409.66,-0.17,-16.3,-14.3,0.0,-0.0,-2.0,-0.0,2232,1213,0,-5,15
152,21.73,33574,409.84,409.66,-0.18,-17.2,-15.3,0.0,-0.0,-1.8,-0.0,2232,1212,0,-5,16
153,21.90,33570,409.79,409.65,-0.13,-13.2,-11.2,0.0,0.0,-1.9,-0.0,2182,1155,0,-3,13
154,22.07,33569,409.78,409.64,-0.13,-13.2,-11.2,0.0,0.0,-1.9,-0.0,2169,1136,0,-2,13
155,22.16,33569,409.78,409.64,-0.15,-14.4,-12.3,0.0,0.0,-2.2,-0.0,2169,1135,0,-2,14
156,22.32,33570,409.79,409.63,-0.16,-15.2,-13.3,0.0,0.0,-1.9,-0.0,2182,1152,0,-3,14
157,22.49,33568,409.77,409.62,-0.15,-14.2,-12.3,0.0,0.0,-2.0,-0.0,2157,1129,0,-2,14
158,22.65,33568,409.77,409.61,-0.16,-15.4,-13.3,0.0,-0.0,-2.1,-0.0,2157,1130,0,-2,15
159,22.73,33566,409.74,409.60,-0.13,-13.3,-11.2,0.0,0.0,-2.0,-0.0,2132,1104,0,-2,13
160,22.90,33564,409.72,409.59,-0.12,-12.2,-10.2,0.0,0.0,-2.0,-0.0,2107,1076,0,-1,12
161,23.07,33563,409.70,409.58,-0.12,-12.1,-10.2,0.0,0.0,-1.9,-0.0,2094,1062,0,-1,12
162,23.15,33566,409.74,409.58,-0.16,-15.5,-13.3,0.0,-0.0,-2.2,-0.0,2132,1105,0,-2,15
163,23.32,33562,409.69,409.57,-0.12,-12.3,-10.2,0.0,0.0,-2.1,-0.0,2082,1049,0,0,12
164,23.48,33563,409.70,409.56,-0.15,-14.4,-12.3,0.0,-0.0,-2.1,-0.0,2094,1067,0,-1,14
165,23.65,33562,409.69,409.55,-0.15,-14.4,-12.3,0.0,-0.0,-2.1,-0.0,2082,1057,0,-1,14
166,23.74,33562,409.69,409.55,-0.15,-14.6,-12.3,0.0,-0.0,-2.3,-0.0,2082,1056,0,-1,14
167,23.89,33559,409.66,409.54,-0.12,-12.3,-10.2,0.0,0.0,-2.1,-0.0,2044,1010,0,0,12
168,24.06,33557,409.63,409.53,-0.11,-11.3,-9.2,0.0,0.0,-2.1,-0.0,2019,988,0,1,11
169,24.15,33556,409.62,409.52,-0.10,-10.6,-8.2,0.0,0.0,-2.4,-0.0,2007,972,0,1,10
170,24.32,33554,409.59,409.51,-0.09,-9.3,-7.2,0.0,0.0,-2.1,-0.0,1982,947,0,1,9
171,24.49,33556,409.62,409.50,-0.12,-12.6,-10.2,0.0,0.0,-2.3,-0.0,2007,975,0,1,12
172,24.58,33555,409.61,409.49,-0.11,-11.7,-9.2,0.0,0.0,-2.5,-0.0,1994,964,0,1,11
173,24.75,33553,409.58,409.48,-0.10,-10.5,-8.2,0.0,0.0,-2.3,-0.0,1969,939,0,1,10
174,24.92,33552,409.57,409.47,-0.10,-10.5,-8.2,0.0,-0.0,-2.3,-0.0,1957,931,0,1,10
175,25.01,33551,409.56,409.47,-0.09,-9.6,-7.2,0.0,0.0,-2.5,-0.0,1944,915,0,2,9
176,25.18,33550,409.55,409.46,-0.09,-9.5,-7.2,0.0,0.0,-2.3,-0.0,1932,899,0,2,9
177,25.35,33549,409.53,409.45,-0.09,-9.4,-7.2,0.0,0.0,-2.3,-0.0,1919,888,0,2,9
178,25.43,33549,409.53,409.44,-0.10,-10.5,-8.2,0.0,0.0,-2.3,-0.0,1919,889,0,2,10
179,25.61,33551,409.56,409.43,-0.13,-13.6,-11.2,0.0,-0.0,-2.4,-0.0,1944,919,0,2,13
180,25.78,33550,409.55,409.42,-0.12,-12.6,-10.2,0.0,-0.0,-2.3,-0.0,1932,907,0,2,12
181,25.87,33549,409.53,409.41,-0.12,-12.8,-10.2,0.0,-0.0,-2.6,-0.0,1919,893,0,2,12
182,26.02,33548,409.52,409.40,-0.12,-12.5,-10.2,0.0,-0.0,-2.3,-0.0,1907,882,0,3,12
183,26.18,33547,409.51,409.39,-0.12,-12.5,-10.2,0.0,-0.0,-2.3,-0.0,1894,866,0,3,12
184,26.35,33545,409.48,409.38,-0.10,-10.6,-8.2,0.0,0.0,-2.5,-0.0,1869,836,0,3,10
185,26.51,33547,409.51,409.37,-0.13,-13.6,-11.2,0.0,-0.0,-2.4,-0.0,1894,867,0,3,13
186,26.60,33549,409.53,409.36,-0.17,-17.1,-14.3,0.0,-0.0,-2.8,-0.0,1919,895,0,3,16
187,26.77,33549,409.53,409.35,-0.18,-17.8,-15.3,0.0,-0.0,-2.4,-0.0,1919,898,0,3,17
188,26.93,33543,409.46,409.34,-0.12,-12.8,-10.2,0.0,-0.0,-2.6,-0.0,1844,817,0,4,12
189,27.01,33544,409.47,409.34,-0.13,-13.8,-11.2,0.0,-0.0,-2.6,-0.0,1857,831,0,4,13
190,27.19,33545,409.48,409.33,-0.16,-15.8,-13.3,0.0,-0.0,-2.5,-0.0,1869,842,0,4,15
191,27.36,33544,409.47,409.31,-0.16,-15.7,-13.3,0.0,0.0,-2.4,-0.0,1857,824,0,5,14
192,27.44,33544,409.47,409.31,-0.17,-16.9,-14.3,0.0,0.0,-2.6,-0.0,1857,825,0,5,16
193,27.61,33546,409.50,409.30,-0.20,-18.9,-16.4,0.0,-0.0,-2.5,-0.0,1882,862,0,4,18
194,27.78,33547,409.51,409.28,-0.22,-20.9,-18.4,0.0,-0.0,-2.5,-0.0,1894,871,0,5,20
195,27.86,33547,409.51,409.28,-0.23,-22.0,-19.4,0.0,-0.0,-2.5,-0.0,1894,873,0,5,21
196,28.03,33547,409.51,409.27,-0.24,-22.9,-20.5,0.0,-0.0,-2.5,-0.0,1894,874,0,5,22
197,28.20,33547,409.51,409.26,-0.26,-24.1,-21.5,0.0,-0.0,-2.6,-0.0,1894,875,0,5,23
198,28.29,33544,409.47,409.25,-0.22,-21.2,-18.4,0.0,-0.0,-2.8,-0.0,1857,830,0,6,20
199,28.46,33542,409.45,409.24,-0.21,-19.9,-17.4,0.0,0.0,-2.5,-0.0,1832,801,0,6,18
200,28.63,33541,409.44,409.22,-0.21,-20.1,-17.4,0.0,0.0,-2.7,-0.0,1819,786,0,7,18
201,28.80,33540,409.42,409.21,-0.21,-20.0,-17.4,0.0,0.0,-2.6,-0.0,1807,773,0,7,18
202,28.89,33543,409.46,409.21,-0.26,-24.5,-21.5,0.0,0.0,-3.1,-0.0,1844,813,0,8,23
203,29.05,33542,409.45,409.19,-0.26,-24.0,-21.5,0.0,-0.0,-2.5,-0.0,1832,808,0,8,22
204,29.21,33538,409.40,409.18,-0.22,-21.0,-18.4,0.0,0.0,-2.6,-0.0,1782,752,0,8,19
205,29.30,33537,409.39,409.18,-0.21,-20.2,-17.4,0.0,0.0,-2.8,-0.0,1769,739,0,8,18
206,29.47,33539,409.41,409.16,-0.24,-23.1,-20.5,0.0,-0.0,-2.7,-0.0,1794,769,0,9,21
207,29.64,33534,409.35,409.15,-0.20,-19.2,-16.4,0.0,0.0,-2.8,-0.0,1732,694,0,9,16
208,29.73,33533,409.34,409.14,-0.20,-19.2,-16.4,0.0,0.0,-2.9,-0.0,1719,681,0,9,16
209,29.90,33532,409.33,409.13,-0.20,-19.4,-16.4,0.0,0.0,-3.0,-0.0,1707,673,0,10,16
210,30.07,33532,409.33,409.12,-0.21,-20.1,-17.4,0.0,0.0,-2.7,-0.0,1707,674,0,10,17
211,30.16,33532,409.33,409.11,-0.22,-21.5,-18.4,0.0,0.0,-3.1,-0.0,1707,672,0,11,18
212,30.32,33529,409.29,409.10,-0.20,-19.0,-16.4,0.0,0.0,-2.7,-0.0,1669,638,0,10,15
213,30.49,33528,409.28,409.09,-0.20,-19.2,-16.4,0.0,0.0,-2.9,-0.0,1657,624,0,11,15
214,30.58,33525,409.24,409.08,-0.16,-16.5,-13.3,0.0,0.0,-3.2,-0.0,1619,583,0,10,12
215,30.75,33525,409.24,409.07,-0.17,-17.2,-14.3,0.0,0.0,-2.8,-0.0,1619,585,0,10,13
216,30.91,33525,409.24,409.05,-0.18,-18.3,-15.3,0.0,0.0,-3.0,-0.0,1619,589,0,11,14
217,31.00,33524,409.23,409.05,-0.18,-18.4,-15.3,0.0,0.0,-3.0,-0.0,1607,575,0,11,14
218,31.16,33523,409.22,409.04,-0.18,-18.3,-15.3,0.0,0.0,-2.9,-0.0,1594,562,0,12,13
219,31.33,33520,409.18,409.02,-0.16,-16.1,-13.3,0.0,0.0,-2.8,-0.0,1557,526,0,11,11
220,31.51,33517,409.14,409.01,-0.13,-14.2,-11.2,0.0,0.0,-3.0,-0.0,1519,481,0,10,9
221,31.59,33517,409.14,409.00,-0.15,-15.4,-12.3,0.0,0.0,-3.1,-0.0,1519,482,0,11,10
