Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33597,410.12,410.25,0.13,15.0,15.0,0.0,-0.0,-0.0,-0.0,2519,3545,0,10,-11
1,0.20,33593,410.07,410.25,0.18,20.4,20.5,0.0,0.0,-0.0,-0.0,2469,3489,0,12,-16
2,0.37,33597,410.12,410.25,0.13,15.0,15.0,0.0,-0.0,-0.0,-0.0,2519,3545,0,10,-11
3,0.53,33597,410.12,410.25,0.13,15.0,15.0,0.0,-0.0,-0.0,-0.0,2519,3544,0,10,-11
4,0.61,33597,410.12,410.25,0.13,14.9,15.0,0.0,-0.0,-0.1,-0.0,2519,3544,0,10,-11
5,0.78,33598,410.13,410.25,0.12,13.6,13.6,0.0,-0.0,-0.1,-0.0,2532,3562,0,9,-10
6,0.94,33599,410.14,410.25,0.11,12.2,12.3,0.0,-0.0,-0.1,-0.0,2544,3575,0,8,-8
7,1.10,33599,410.14,410.25,0.11,12.2,12.3,0.0,-0.0,-0.1,-0.0,2544,3571,0,8,-9
8,1.18,33599,410.14,410.25,0.11,12.2,12.3,0.0,-0.0,-0.1,-0.0,2544,3571,0,8,-9
9,1.34,33598,410.13,410.25,0.11,12.2,12.3,0.0,-0.0,-0.1,-0.0,2532,3556,0,8,-9
10,1.50,33596,410.11,410.25,0.13,14.9,15.0,0.0,0.0,-0.1,-0.0,2507,3528,0,9,-11
11,1.66,33595,410.10,410.25,0.15,16.2,16.4,0.0,0.0,-0.1,-0.0,2494,3512,0,10,-12
12,1.75,33595,410.10,410.25,0.15,16.2,16.4,0.0,0.0,-0.2,-0.0,2494,3511,0,10,-12
13,1.91,33596,410.11,410.25,0.13,14.8,15.0,0.0,0.0,-0.2,-0.0,2507,3527,0,9,-11
14,2.07,33598,410.13,410.24,0.11,12.1,12.3,0.0,-0.0,-0.2,-0.0,2532,3559,0,8,-9
15,2.24,33599,410.14,410.24,0.10,10.7,10.9,0.0,-0.0,-0.2,-0.0,2544,3572,0,7,-7
16,2.40,33597,410.12,410.24,0.12,13.4,13.6,0.0,-0.0,-0.2,-0.0,2519,3546,0,9,-10
17,2.48,33597,410.12,410.24,0.12,13.4,13.6,0.0,-0.0,-0.2,-0.0,2519,3546,0,9,-10
