Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
129,18.51,33578,409.89,409.82,-0.06,-8.5,-6.8,0.0,0.0,-1.7,-0.0,2282,1247,0,-3,8
130,18.60,33578,409.89,409.82,-0.07,-10.1,-8.2,0.0,0.0,-1.9,-0.0,2282,1247,0,-3,9
131,18.77,33581,409.92,409.81,-0.11,-14.0,-12.3,0.0,0.0,-1.7,-0.0,2319,1292,0,-5,12
132,18.94,33577,409.88,409.80,-0.07,-10.0,-8.2,0.0,0.0,-1.8,-0.0,2269,1234,0,-3,9
133,19.03,33576,409.86,409.80,-0.06,-8.7,-6.8,0.0,0.0,-1.9,-0.0,2257,1220,0,-3,8
134,19.20,33576,409.86,409.79,-0.07,-10.0,-8.2,0.0,-0.0,-1.8,-0.0,2257,1230,0,-3,9
135,19.35,33577,409.88,409.78,-0.10,-12.7,-10.9,0.0,-0.0,-1.8,-0.0,2269,1242,0,-4,12
136,19.44,33577,409.88,409.78,-0.10,-12.8,-10.9,0.0,0.0,-1.9,-0.0,2269,1239,0,-4,12
137,19.60,33572,409.81,409.77,-0.05,-7.2,-5.5,0.0,0.0,-1.7,-0.0,2207,1176,0,-2,7
138,19.77,33572,409.81,409.76,-0.05,-7.2,-5.5,0.0,0.0,-1.8,-0.0,2207,1177,0,-2,7
139,19.93,33574,409.84,409.75,-0.09,-11.3,-9.5,0.0,-0.0,-1.8,-0.0,2232,1205,0,-3,11
140,20.01,33571,409.80,409.75,-0.05,-7.2,-5.5,0.0,0.0,-1.8,-0.0,2194,1161,0,-1,7
141,20.19,33571,409.80,409.74,-0.06,-8.7,-6.8,0.0,0.0,-1.9,-0.0,2194,1165,0,-2,8
142,20.34,33570,409.79,409.73,-0.06,-8.7,-6.8,0.0,-0.0,-1.8,-0.0,2182,1155,0,-2,8
143,20.51,33569,409.78,409.72,-0.05,-7.3,-5.5,0.0,0.0,-1.9,-0.0,2169,1137,0,-1,7
144,20.59,33569,409.78,409.72,-0.06,-8.7,-6.8,0.0,0.0,-1.8,-0.0,2169,1138,0,-1,8
145,20.75,33570,409.79,409.71,-0.07,-9.9,-8.2,0.0,-0.0,-1.8,-0.0,2182,1157,0,-2,9
146,20.92,33566,409.74,409.70,-0.04,-6.0,-4.1,0.0,0.0,-1.9,-0.0,2132,1102,0,-1,6
147,21.08,33568,409.77,409.69,-0.07,-10.0,-8.2,0.0,-0.0,-1.8,-0.0,2157,1132,0,-2,10
148,21.18,33569,409.78,409.69,-0.09,-11.7,-9.5,0.0,-0.0,-2.2,-0.0,2169,1145,0,-2,11
149,21.35,33568,409.77,409.68,-0.09,-11.4,-9.5,0.0,-0.0,-1.9,-0.0,2157,1130,0,-2,11
150,21.51,33568,409.77,409.67,-0.10,-12.8,-10.9,0.0,-0.0,-1.9,-0.0,2157,1134,0,-2,12
151,21.60,33568,409.77,409.67,-0.10,-13.1,-10.9,0.0,-0.0,-2.2,-0.0,2157,1136,0,-2,12
152,21.76,33567,409.75,409.66,-0.10,-12.8,-10.9,0.0,-0.0,-1.9,-0.0,2144,1119,0,-2,12
153,21.92,33566,409.74,409.65,-0.10,-12.9,-10.9,0.0,0.0,-2.0,-0.0,2132,1104,0,-2,12
154,22.08,33566,409.74,409.64,-0.10,-13.0,-10.9,0.0,-0.0,-2.1,-0.0,2132,1105,0,-2,12
155,22.16,33566,409.74,409.64,-0.11,-14.1,-12.3,0.0,-0.0,-1.8,-0.0,2132,1105,0,-2,14
156,22.33,33565,409.73,409.63,-0.10,-12.8,-10.9,0.0,-0.0,-1.9,-0.0,2119,1092,0,-1,12
157,22.51,33564,409.72,409.62,-0.10,-13.0,-10.9,0.0,0.0,-2.1,-0.0,2107,1078,0,-1,13
158,22.59,33564,409.72,409.61,-0.11,-14.6,-12.3,0.0,-0.0,-2.3,-0.0,2107,1080,0,-1,14
159,22.76,33564,409.72,409.60,-0.11,-14.3,-12.3,0.0,-0.0,-2.0,-0.0,2107,1080,0,-1,14
160,22.92,33564,409.72,409.59,-0.12,-15.8,-13.6,0.0,-0.0,-2.1,-0.0,2107,1080,0,-1,15
161,23.08,33563,409.70,409.58,-0.12,-15.8,-13.6,0.0,-0.0,-2.2,-0.0,2094,1067,0,-1,15
162,23.18,33563,409.70,409.58,-0.12,-16.0,-13.6,0.0,-0.0,-2.3,-0.0,2094,1068,0,-1,15
163,23.33,33563,409.70,409.57,-0.13,-17.1,-15.0,0.0,-0.0,-2.1,-0.0,2094,1069,0,-1,17
164,23.50,33561,409.68,409.56,-0.12,-15.7,-13.6,0.0,0.0,-2.1,-0.0,2069,1041,0,0,15
165,23.59,33559,409.66,409.55,-0.10,-13.2,-10.9,0.0,0.0,-2.3,-0.0,2044,1012,0,0,13
166,23.75,33559,409.66,409.54,-0.11,-14.5,-12.3,0.0,0.0,-2.2,-0.0,2044,1014,0,0,14
167,23.91,33561,409.68,409.54,-0.15,-18.5,-16.4,0.0,0.0,-2.1,-0.0,2069,1041,0,0,18
168,24.07,33557,409.63,409.53,-0.11,-14.4,-12.3,0.0,0.0,-2.1,-0.0,2019,988,0,1,14
169,24.17,33558,409.64,409.52,-0.12,-16.0,-13.6,0.0,0.0,-2.3,-0.0,2032,1003,0,0,15
170,24.33,33557,409.63,409.51,-0.12,-15.8,-13.6,0.0,-0.0,-2.2,-0.0,2019,992,0,1,15
171,24.51,33557,409.63,409.50,-0.13,-17.4,-15.0,0.0,0.0,-2.4,-0.0,2019,989,0,1,17
172,24.60,33557,409.63,409.49,-0.13,-17.4,-15.0,0.0,0.0,-2.4,-0.0,2019,989,0,1,17
173,24.76,33557,409.63,409.48,-0.15,-18.6,-16.4,0.0,-0.0,-2.2,-0.0,2019,995,0,1,18
174,24.92,33556,409.62,409.47,-0.15,-18.5,-16.4,0.0,0.0,-2.2,-0.0,2007,979,0,1,18
175,25.00,33556,409.62,409.47,-0.15,-18.8,-16.4,0.0,-0.0,-2.4,-0.0,2007,981,0,1,18
176,25.17,33549,409.53,409.46,-0.07,-10.4,-8.2,0.0,0.0,-2.2,-0.0,1919,883,0,2,10
177,25.33,33551,409.56,409.45,-0.11,-14.5,-12.3,0.0,0.0,-2.2,-0.0,1944,911,0,2,14
178,25.50,33549,409.53,409.44,-0.10,-13.2,-10.9,0.0,0.0,-2.3,-0.0,1919,884,0,3,13
179,25.58,33549,409.53,409.43,-0.10,-13.2,-10.9,0.0,0.0,-2.2,-0.0,1919,885,0,3,12
180,25.74,33546,409.50,409.42,-0.07,-10.4,-8.2,0.0,0.0,-2.3,-0.0,1882,849,0,3,10
181,25.91,33547,409.51,409.41,-0.10,-13.3,-10.9,0.0,0.0,-2.3,-0.0,1894,865,0,3,12
182,26.07,33546,409.50,409.40,-0.10,-13.2,-10.9,0.0,0.0,-2.3,-0.0,1882,854,0,3,12
183,26.17,33545,409.48,409.39,-0.09,-12.1,-9.5,0.0,0.0,-2.5,-0.0,1869,839,0,3,11
184,26.34,33544,409.47,409.38,-0.09,-11.9,-9.5,0.0,0.0,-2.4,-0.0,1857,826,0,3,11
185,26.51,33542,409.45,409.37,-0.07,-10.8,-8.2,0.0,0.0,-2.6,-0.0,1832,802,0,3,10
186,26.60,33542,409.45,409.37,-0.09,-12.1,-9.5,0.0,0.0,-2.6,-0.0,1832,800,0,4,11
187,26.76,33543,409.46,409.35,-0.11,-14.7,-12.3,0.0,-0.0,-2.4,-0.0,1844,816,0,4,13
188,26.94,33541,409.44,409.34,-0.10,-13.4,-10.9,0.0,0.0,-2.5,-0.0,1819,789,0,5,12
189,27.02,33541,409.44,409.34,-0.10,-13.5,-10.9,0.0,-0.0,-2.6,-0.0,1819,790,0,5,12
190,27.18,33539,409.41,409.33,-0.09,-12.0,-9.5,0.0,-0.0,-2.4,-0.0,1794,766,0,4,11
191,27.35,33539,409.41,409.31,-0.10,-13.3,-10.9,0.0,-0.0,-2.4,-0.0,1794,766,0,5,12
192,27.43,33537,409.39,409.31,-0.07,-10.8,-8.2,0.0,0.0,-2.6,-0.0,1769,736,0,4,9
193,27.61,33538,409.40,409.30,-0.10,-13.5,-10.9,0.0,0.0,-2.6,-0.0,1782,753,0,5,12
194,27.78,33535,409.36,409.29,-0.07,-10.6,-8.2,0.0,0.0,-2.4,-0.0,1744,713,0,5,9
195,27.86,33535,409.36,409.28,-0.09,-12.1,-9.5,0.0,0.0,-2.6,-0.0,1744,714,0,5,10
196,28.03,33540,409.42,409.27,-0.16,-20.2,-17.7,0.0,-0.0,-2.5,-0.0,1807,784,0,7,18
197,28.20,33537,409.39,409.26,-0.13,-17.7,-15.0,0.0,-0.0,-2.7,-0.0,1769,745,0,7,16
198,28.36,33535,409.36,409.24,-0.12,-16.2,-13.6,0.0,-0.0,-2.5,-0.0,1744,716,0,7,14
199,28.45,33535,409.36,409.24,-0.12,-16.4,-13.6,0.0,-0.0,-2.8,-0.0,1744,720,0,7,14
200,28.60,33535,409.36,409.23,-0.13,-17.5,-15.0,0.0,-0.0,-2.6,-0.0,1744,716,0,8,15
201,28.76,33534,409.35,409.22,-0.13,-17.6,-15.0,0.0,0.0,-2.6,-0.0,1732,702,0,8,15
202,28.92,33534,409.35,409.20,-0.15,-19.0,-16.4,0.0,-0.0,-2.6,-0.0,1732,703,0,9,16
203,29.01,33533,409.34,409.20,-0.15,-19.0,-16.4,0.0,-0.0,-2.7,-0.0,1719,692,0,9,16
204,29.17,33531,409.31,409.19,-0.12,-16.3,-13.6,0.0,0.0,-2.6,-0.0,1694,664,0,8,13
205,29.32,33533,409.34,409.17,-0.16,-20.3,-17.7,0.0,-0.0,-2.6,-0.0,1719,693,0,10,17
206,29.48,33532,409.33,409.16,-0.16,-20.5,-17.7,0.0,-0.0,-2.8,-0.0,1707,680,0,10,17
207,29.64,33532,409.33,409.15,-0.17,-21.7,-19.1,0.0,-0.0,-2.6,-0.0,1707,681,0,11,18
208,29.72,33532,409.33,409.15,-0.18,-23.3,-20.5,0.0,-0.0,-2.8,-0.0,1707,685,0,11,20
209,29.89,33533,409.34,409.13,-0.21,-26.0,-23.2,0.0,-0.0,-2.8,-0.0,1719,695,0,12,22
210,30.06,33532,409.33,409.12,-0.21,-25.9,-23.2,0.0,-0.0,-2.7,-0.0,1707,683,0,13,22
211,30.15,33530,409.30,409.11,-0.18,-23.5,-20.5,0.0,-0.0,-3.0,-0.0,1682,655,0,12,19
212,30.32,33530,409.30,409.10,-0.21,-25.9,-23.2,0.0,-0.0,-2.7,-0.0,1682,655,0,13,21
213,30.50,33528,409.28,409.09,-0.20,-24.8,-21.8,0.0,0.0,-2.9,-0.0,1657,625,0,14,20
214,30.59,33527,409.27,409.08,-0.18,-23.4,-20.5,0.0,0.0,-3.0,-0.0,1644,611,0,13,18
215,30.75,33526,409.25,409.07,-0.18,-23.3,-20.5,0.0,0.0,-2.8,-0.0,1632,599,0,14,18
216,30.91,33523,409.22,409.06,-0.16,-20.5,-17.7,0.0,0.0,-2.8,-0.0,1594,560,0,13,15
217,31.08,33523,409.22,409.04,-0.17,-22.0,-19.1,0.0,0.0,-3.0,-0.0,1594,559,0,14,16
218,31.16,33522,409.20,409.04,-0.17,-21.8,-19.1,0.0,0.0,-2.7,-0.0,1582,549,0,14,16
219,31.32,33521,409.19,409.02,-0.17,-21.9,-19.1,0.0,0.0,-2.8,-0.0,1569,537,0,14,16
220,31.48,33521,409.19,409.01,-0.18,-23.3,-20.5,0.0,0.0,-2.9,-0.0,1569,539,0,15,17
221,31.57,33521,409.19,409.00,-0.18,-23.6,-20.5,0.0,-0.0,-3.1,-0.0,1569,542,0,15,17
