Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
0,0.04,33600,410.16,410.25,0.10,21.1,8.2,13.0,0.0,-0.0,-0.0,2557,3579,0,14,-15
1,0.20,33603,410.19,410.25,0.06,18.1,5.1,13.0,0.0,-0.0,-0.0,2594,3618,0,13,-12
2,0.37,33604,410.21,410.25,0.05,17.0,4.1,13.0,-0.0,-0.0,-0.0,2607,3634,0,13,-11
3,0.53,33602,410.18,410.25,0.07,19.1,6.1,13.0,-0.0,-0.0,-0.0,2582,3611,0,14,-13
4,0.61,33603,410.19,410.25,0.06,18.0,5.1,13.0,-0.0,-0.1,-0.0,2594,3624,0,13,-12
5,0.78,33603,410.19,410.25,0.06,18.0,5.1,13.0,-0.0,-0.1,-0.0,2594,3619,0,13,-12
6,0.94,33603,410.19,410.25,0.06,18.0,5.1,13.0,0.0,-0.1,-0.0,2594,3616,0,13,-12
7,1.10,33602,410.18,410.25,0.07,19.0,6.1,13.0,-0.0,-0.1,-0.0,2582,3607,0,13,-13
8,1.18,33606,410.23,410.25,0.02,14.9,2.0,13.0,-0.0,-0.1,-0.0,2632,3662,0,11,-9
9,1.35,33606,410.23,410.25,0.01,13.9,1.0,13.0,-0.0,-0.1,-0.0,2632,3660,0,11,-8
10,1.51,33606,410.23,410.25,0.01,13.9,1.0,13.0,-0.0,-0.1,-0.0,2632,3659,0,11,-8
11,1.68,33606,410.23,410.25,0.01,13.9,1.0,13.0,-0.0,-0.1,-0.0,2632,3662,0,11,-8
12,1.76,33608,410.25,410.25,-0.01,11.8,-1.0,13.0,-0.0,-0.2,-0.0,2657,3690,0,9,-7
13,1.92,33606,410.23,410.25,0.01,13.8,1.0,13.0,-0.0,-0.2,-0.0,2632,3656,0,10,-8
14,2.08,33607,410.24,410.24,0.00,12.8,0.0,13.0,0.0,-0.2,-0.0,2644,3668,0,10,-8
15,2.25,33608,410.25,410.24,-0.01,11.8,-1.0,13.0,-0.0,-0.2,-0.0,2657,3684,0,9,-7
16,2.32,33608,410.25,410.24,-0.01,11.8,-1.0,13.0,-0.0,-0.2,-0.0,2657,3684,0,9,-7
17,2.48,33607,410.24,410.24,0.00,12.8,0.0,13.0,-0.0,-0.2,-0.0,2644,3670,0,10,-8
18,2.65,33607,410.24,410.24,0.00,12.8,0.0,13.0,-0.0,-0.2,-0.0,2644,3669,0,10,-8
19,2.81,33609,410.27,410.24,-0.02,10.7,-2.0,13.0,-0.0,-0.3,-0.0,2669,3695,0,8,-6
20,2.89,33606,410.23,410.24,0.01,13.7,1.0,13.0,0.0,-0.3,-0.0,2632,3653,0,10,-8
21,3.06,33608,410.25,410.24,-0.01,11.7,-1.0,13.0,0.0,-0.3,-0.0,2657,3681,0,9,-7
22,3.22,33607,410.24,410.24,0.00,12.7,0.0,13.0,0.0,-0.3,-0.0,2644,3668,0,10,-8
23,3.39,33605,410.22,410.24,0.01,13.7,1.0,13.0,0.0,-0.3,-0.0,2619,3640,0,10,-9
24,3.47,33605,410.22,410.23,0.01,13.7,1.0,13.0,0.0,-0.3,-0.0,2619,3637,0,10,-9
25,3.63,33607,410.24,410.23,-0.01,11.6,-1.0,13.0,-0.0,-0.3,-0.0,2644,3668,0,9,-7
26,3.80,33607,410.24,410.23,-0.01,11.6,-1.0,13.0,-0.0,-0.4,-0.0,2644,3668,0,9,-7
27,3.96,33607,410.24,410.23,-0.01,11.6,-1.0,13.0,-0.0,-0.4,-0.0,2644,3671,0,9,-7
28,4.04,33607,410.24,410.23,-0.01,11.6,-1.0,13.0,-0.0,-0.4,-0.0,2644,3671,0,9,-7
29,4.20,33607,410.24,410.23,-0.01,11.6,-1.0,13.0,-0.0,-0.4,-0.0,2644,3671,0,9,-7
30,4.36,33605,410.22,410.23,0.01,13.6,1.0,13.0,0.0,-0.4,-0.0,2619,3640,0,10,-8
31,4.52,33604,410.21,410.22,0.02,14.6,2.0,13.0,0.0,-0.4,-0.0,2607,3627,0,11,-9
32,4.61,33604,410.21,410.22,0.01,13.6,1.0,13.0,0.0,-0.5,-0.0,2607,3626,0,10,-9
33,4.78,33607,410.24,410.22,-0.02,10.5,-2.0,13.0,-0.0,-0.4,-0.0,2644,3668,0,8,-6
34,4.94,33601,410.17,410.22,0.05,16.6,4.1,13.0,0.0,-0.4,-0.0,2569,3584,0,11,-11
35,5.10,33601,410.17,410.22,0.05,16.6,4.1,13.0,0.0,-0.4,-0.0,2569,3587,0,11,-11
36,5.19,33602,410.18,410.22,0.04,15.5,3.1,13.0,0.0,-0.5,-0.0,2582,3603,0,11,-10
37,5.37,33606,410.23,410.21,-0.01,11.5,-1.0,13.0,0.0,-0.5,-0.0,2632,3656,0,9,-7
38,5.53,33603,410.19,410.21,0.02,14.6,2.0,13.0,0.0,-0.5,-0.0,2594,3617,0,10,-9
39,5.61,33603,410.19,410.21,0.01,13.5,1.0,13.0,-0.0,-0.5,-0.0,2594,3621,0,10,-9
40,5.77,33602,410.18,410.21,0.02,14.5,2.0,13.0,-0.0,-0.5,-0.0,2582,3607,0,10,-10
41,5.93,33601,410.17,410.21,0.04,15.5,3.1,13.0,0.0,-0.5,-0.0,2569,3589,0,11,-11
42,6.10,33598,410.13,410.20,0.07,18.6,6.1,13.0,0.0,-0.6,-0.0,2532,3547,0,12,-13
43,6.19,33600,410.16,410.20,0.05,16.5,4.1,13.0,0.0,-0.6,-0.0,2557,3576,0,11,-11
44,6.35,33601,410.17,410.20,0.04,15.5,3.1,13.0,0.0,-0.6,-0.0,2569,3589,0,11,-11
45,6.52,33598,410.13,410.20,0.06,17.5,5.1,13.0,0.0,-0.6,-0.0,2532,3552,0,11,-13
46,6.60,33600,410.16,410.20,0.04,15.4,3.1,13.0,0.0,-0.6,-0.0,2557,3579,0,10,-11
47,6.77,33599,410.14,410.19,0.05,16.5,4.1,13.0,-0.0,-0.6,-0.0,2544,3569,0,11,-12
48,6.94,33599,410.14,410.19,0.05,16.5,4.1,13.0,0.0,-0.6,-0.0,2544,3565,0,11,-12
49,7.10,33599,410.14,410.19,0.05,16.5,4.1,13.0,-0.0,-0.6,-0.0,2544,3569,0,11,-12
50,7.18,33599,410.14,410.19,0.04,15.4,3.1,13.0,-0.0,-0.7,-0.0,2544,3570,0,10,-11
51,7.36,33599,410.14,410.18,0.04,15.4,3.1,13.0,-0.0,-0.7,-0.0,2544,3568,0,10,-11
52,7.53,33603,410.19,410.18,-0.01,11.3,-1.0,13.0,-0.0,-0.6,-0.0,2594,3624,0,8,-7
53,7.61,33601,410.17,410.18,0.01,13.3,1.0,13.0,-0.0,-0.7,-0.0,2569,3596,0,9,-9
54,7.77,33601,410.17,410.17,0.00,12.3,0.0,13.0,-0.0,-0.7,-0.0,2569,3596,0,9,-8
55,7.94,33601,410.17,410.17,0.00,12.3,0.0,13.0,-0.0,-0.7,-0.0,2569,3597,0,9,-8
56,8.10,33602,410.18,410.17,-0.01,11.2,-1.0,13.0,-0.0,-0.8,-0.0,2582,3606,0,8,-7
57,8.19,33602,410.18,410.17,-0.01,11.2,-1.0,13.0,0.0,-0.8,-0.0,2582,3604,0,8,-7
58,8.35,33602,410.18,410.16,-0.01,11.3,-1.0,13.0,-0.0,-0.7,-0.0,2582,3607,0,8,-7
59,8.51,33601,410.17,410.16,-0.01,11.2,-1.0,13.0,-0.0,-0.8,-0.0,2569,3593,0,8,-8
60,8.60,33601,410.17,410.16,-0.01,11.1,-1.0,13.0,-0.0,-0.9,-0.0,2569,3593,0,8,-8
61,8.76,33601,410.17,410.15,-0.01,11.1,-1.0,13.0,0.0,-0.9,-0.0,2569,3591,0,8,-8
62,8.92,33601,410.17,410.15,-0.01,11.2,-1.0,13.0,0.0,-0.8,-0.0,2569,3591,0,8,-8
63,9.09,33600,410.16,410.15,-0.01,11.2,-1.0,13.0,0.0,-0.8,-0.0,2557,3578,0,8,-8
64,9.17,33602,410.18,410.14,-0.04,9.0,-3.1,13.0,-0.0,-0.9,-0.0,2582,3608,0,6,-6
65,9.35,33603,410.19,410.14,-0.05,8.0,-4.1,13.0,-0.0,-0.9,-0.0,2594,3621,0,6,-5
66,9.51,33604,410.21,410.14,-0.07,6.0,-6.1,13.0,-0.0,-0.8,-0.0,2607,3634,0,4,-4
67,9.68,33604,410.21,410.13,-0.07,5.9,-6.1,13.0,-0.0,-0.9,-0.0,2607,3637,0,4,-4
68,9.75,33605,410.22,410.13,-0.09,5.0,-7.2,13.0,-0.0,-0.8,-0.0,2619,3650,0,4,-3
69,9.92,33604,410.21,410.13,-0.07,5.9,-6.1,13.0,-0.0,-0.9,-0.0,2607,3633,0,4,-4
70,10.09,33603,410.19,410.12,-0.07,5.9,-6.1,13.0,-0.0,-0.9,-0.0,2594,3618,0,4,-4
71,10.18,33604,410.21,410.12,-0.09,4.9,-7.2,13.0,-0.0,-1.0,-0.0,2607,3631,0,4,-3
72,10.35,33602,410.18,410.12,-0.06,6.9,-5.1,13.0,0.0,-1.0,-0.0,2582,3603,0,5,-5
73,10.52,33601,410.17,410.11,-0.06,6.9,-5.1,13.0,0.0,-0.9,-0.0,2569,3590,0,5,-5
74,10.60,33601,410.17,410.11,-0.06,6.9,-5.1,13.0,0.0,-1.0,-0.0,2569,3588,0,5,-5
75,10.76,33603,410.19,410.11,-0.09,4.9,-7.2,13.0,-0.0,-1.0,-0.0,2594,3618,0,3,-3
76,10.92,33599,410.14,410.10,-0.05,7.9,-4.1,13.0,0.0,-1.0,-0.0,2544,3562,0,5,-6
