Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
27,3.89,33589,410.02,410.23,0.21,16.8,17.4,0.0,0.0,-0.4,-0.2,2419,3438,0,9,-14
28,4.05,33586,409.99,410.23,0.24,19.9,20.5,0.0,0.0,-0.4,-0.2,2382,3398,0,9,-17
29,4.21,33589,410.02,410.23,0.21,16.8,17.4,0.0,-0.0,-0.4,-0.2,2419,3445,0,9,-14
30,4.38,33590,410.03,410.23,0.20,15.8,16.4,0.0,-0.0,-0.4,-0.2,2432,3459,0,9,-13
31,4.46,33589,410.02,410.23,0.21,16.8,17.4,0.0,0.0,-0.4,-0.2,2419,3443,0,9,-14
32,4.63,33588,410.01,410.22,0.21,16.8,17.4,0.0,-0.0,-0.4,-0.2,2407,3431,0,8,-14
33,4.81,33589,410.02,410.22,0.20,15.7,16.4,0.0,-0.0,-0.5,-0.2,2419,3448,0,8,-13
34,4.90,33590,410.03,410.22,0.18,14.6,15.3,0.0,-0.0,-0.5,-0.3,2432,3458,0,8,-12
35,5.06,33589,410.02,410.22,0.20,15.7,16.4,0.0,0.0,-0.5,-0.2,2419,3442,0,8,-13
36,5.23,33589,410.02,410.22,0.20,15.7,16.4,0.0,-0.0,-0.5,-0.2,2419,3444,0,8,-13
37,5.32,33590,410.03,410.21,0.18,14.6,15.3,0.0,-0.0,-0.5,-0.2,2432,3459,0,8,-12
38,5.50,33592,410.06,410.21,0.16,12.6,13.3,0.0,-0.0,-0.5,-0.2,2457,3485,0,7,-10
39,5.65,33593,410.07,410.21,0.13,10.5,11.2,0.0,-0.0,-0.5,-0.2,2469,3496,0,6,-8
40,5.81,33593,410.07,410.21,0.13,10.5,11.2,0.0,-0.0,-0.5,-0.2,2469,3500,0,6,-8
41,5.89,33592,410.06,410.21,0.15,11.5,12.3,0.0,-0.0,-0.5,-0.2,2457,3486,0,7,-9
42,6.06,33593,410.07,410.20,0.13,10.5,11.2,0.0,-0.0,-0.5,-0.2,2469,3494,0,6,-8
43,6.23,33595,410.10,410.20,0.11,8.4,9.2,0.0,-0.0,-0.6,-0.2,2494,3521,0,5,-6
44,6.32,33595,410.10,410.20,0.11,8.3,9.2,0.0,-0.0,-0.6,-0.2,2494,3521,0,5,-6
45,6.49,33594,410.08,410.20,0.11,8.4,9.2,0.0,-0.0,-0.6,-0.2,2482,3508,0,5,-6
46,6.64,33596,410.11,410.19,0.09,6.4,7.2,0.0,-0.0,-0.6,-0.2,2507,3537,0,4,-5
47,6.81,33597,410.12,410.19,0.07,5.3,6.1,0.0,-0.0,-0.6,-0.2,2519,3547,0,3,-4
48,6.90,33597,410.12,410.19,0.07,5.2,6.1,0.0,-0.0,-0.7,-0.3,2519,3546,0,3,-4
49,7.06,33596,410.11,410.19,0.09,6.3,7.2,0.0,-0.0,-0.6,-0.2,2507,3532,0,4,-5
50,7.22,33596,410.11,410.18,0.07,5.3,6.1,0.0,-0.0,-0.6,-0.2,2507,3532,0,3,-4
51,7.38,33596,410.11,410.18,0.07,5.3,6.1,0.0,0.0,-0.7,-0.2,2507,3528,0,3,-4
52,7.46,33596,410.11,410.18,0.07,5.3,6.1,0.0,0.0,-0.7,-0.2,2507,3530,0,3,-4
53,7.62,33596,410.11,410.18,0.07,5.3,6.1,0.0,0.0,-0.7,-0.2,2507,3529,0,3,-4
54,7.79,33594,410.08,410.17,0.09,6.2,7.2,0.0,0.0,-0.7,-0.2,2482,3503,0,4,-5
55,7.94,33596,410.11,410.17,0.06,4.2,5.1,0.0,-0.0,-0.7,-0.2,2507,3531,0,3,-3
56,8.03,33598,410.13,410.17,0.04,2.0,3.1,0.0,-0.0,-0.8,-0.2,2532,3559,0,1,-1
57,8.20,33595,410.10,410.17,0.07,5.2,6.1,0.0,0.0,-0.7,-0.2,2494,3517,0,3,-4
58,8.36,33596,410.11,410.16,0.05,3.2,4.1,0.0,-0.0,-0.7,-0.2,2507,3532,0,2,-2
59,8.53,33596,410.11,410.16,0.05,3.1,4.1,0.0,-0.0,-0.8,-0.2,2507,3534,0,2,-2
60,8.62,33595,410.10,410.16,0.06,4.0,5.1,0.0,0.0,-0.8,-0.2,2494,3516,0,2,-3
61,8.79,33593,410.07,410.15,0.09,6.2,7.2,0.0,0.0,-0.8,-0.2,2469,3486,0,4,-5
62,8.95,33593,410.07,410.15,0.07,5.1,6.1,0.0,0.0,-0.8,-0.2,2469,3489,0,3,-4
63,9.04,33593,410.07,410.15,0.07,5.1,6.1,0.0,0.0,-0.8,-0.2,2469,3488,0,3,-4
64,9.20,33593,410.07,410.14,0.07,5.1,6.1,0.0,0.0,-0.8,-0.2,2469,3489,0,3,-4
65,9.37,33590,410.03,410.14,0.11,8.2,9.2,0.0,0.0,-0.8,-0.2,2432,3449,0,4,-7
66,9.53,33591,410.05,410.14,0.09,6.1,7.2,0.0,0.0,-0.9,-0.2,2444,3465,0,3,-5
67,9.61,33592,410.06,410.13,0.07,5.0,6.1,0.0,0.0,-0.9,-0.2,2457,3479,0,3,-4
68,9.78,33592,410.06,410.13,0.07,5.1,6.1,0.0,0.0,-0.9,-0.2,2457,3478,0,3,-4
69,9.94,33590,410.03,410.13,0.10,7.1,8.2,0.0,-0.0,-0.9,-0.2,2432,3456,0,4,-6
70,10.10,33587,410.00,410.12,0.12,9.1,10.2,0.0,0.0,-0.9,-0.2,2394,3412,0,4,-8
71,10.19,33587,410.00,410.12,0.12,9.0,10.2,0.0,0.0,-1.0,-0.2,2394,3412,0,4,-8
72,10.34,33589,410.02,410.12,0.10,7.1,8.2,0.0,0.0,-0.9,-0.2,2419,3438,0,4,-6
73,10.51,33590,410.03,410.11,0.07,5.0,6.1,0.0,0.0,-1.0,-0.2,2432,3453,0,3,-4
74,10.60,33587,410.00,410.11,0.11,7.9,9.2,0.0,0.0,-1.0,-0.2,2394,3413,0,4,-7
75,10.77,33586,409.99,410.10,0.12,9.0,10.2,0.0,0.0,-1.0,-0.2,2382,3404,0,4,-8
76,10.94,33589,410.02,410.10,0.07,5.0,6.1,0.0,-0.0,-1.0,-0.2,2419,3444,0,3,-4
77,11.03,33588,410.01,410.10,0.09,5.9,7.2,0.0,-0.0,-1.0,-0.2,2407,3429,0,3,-5
78,11.20,33584,409.96,410.09,0.13,10.0,11.2,0.0,0.0,-1.0,-0.2,2357,3372,0,4,-9
79,11.37,33585,409.97,410.09,0.11,8.0,9.2,0.0,0.0,-1.0,-0.2,2369,3390,0,4,-7
80,11.45,33585,409.97,410.09,0.11,7.9,9.2,0.0,-0.0,-1.1,-0.2,2369,3391,0,4,-7
81,11.61,33583,409.95,410.08,0.13,10.0,11.2,0.0,0.0,-1.0,-0.2,2344,3359,0,4,-9
82,11.78,33587,410.00,410.08,0.07,4.9,6.1,0.0,-0.0,-1.1,-0.2,2394,3421,0,2,-4
83,11.95,33588,410.01,410.07,0.06,3.8,5.1,0.0,-0.0,-1.1,-0.2,2407,3437,0,2,-3
84,12.03,33584,409.96,410.07,0.11,8.0,9.2,0.0,0.0,-1.0,-0.2,2357,3380,0,4,-7
85,12.19,33585,409.97,410.06,0.09,5.9,7.2,0.0,-0.0,-1.1,-0.2,2369,3396,0,3,-5
86,12.36,33583,409.95,410.06,0.11,7.9,9.2,0.0,-0.0,-1.1,-0.2,2344,3368,0,3,-7
87,12.53,33585,409.97,410.05,0.09,5.8,7.2,0.0,0.0,-1.2,-0.2,2369,3388,0,3,-5
88,12.60,33585,409.97,410.05,0.07,4.9,6.1,0.0,0.0,-1.0,-0.2,2369,3389,0,2,-4
89,12.77,33585,409.97,410.05,0.07,4.7,6.1,0.0,-0.0,-1.2,-0.2,2369,3393,0,2,-4
90,12.93,33583,409.95,410.04,0.10,6.8,8.2,0.0,-0.0,-1.2,-0.2,2344,3368,0,3,-6
91,13.10,33584,409.96,410.04,0.07,4.7,6.1,0.0,-0.0,-1.2,-0.2,2357,3379,0,2,-4
92,13.18,33584,409.96,410.03,0.07,4.7,6.1,0.0,-0.0,-1.3,-0.2,2357,3379,0,2,-4
93,13.34,33586,409.99,410.03,0.04,1.7,3.1,0.0,-0.0,-1.2,-0.2,2382,3408,0,1,-1
94,13.51,33585,409.97,410.02,0.05,2.6,4.1,0.0,-0.0,-1.2,-0.2,2369,3396,0,1,-2
95,13.60,33584,409.96,410.02,0.06,3.5,5.1,0.0,-0.0,-1.3,-0.2,2357,3383,0,2,-3
96,13.77,33583,409.95,410.01,0.06,3.6,5.1,0.0,-0.0,-1.3,-0.2,2344,3366,0,2,-3
97,13.93,33585,409.97,410.01,0.04,1.7,3.1,0.0,-0.0,-1.2,-0.2,2369,3392,0,1,-1
98,14.10,33584,409.96,410.00,0.04,1.5,3.1,0.0,0.0,-1.3,-0.2,2357,3378,0,1,-1
99,14.18,33585,409.97,410.00,0.02,0.5,2.0,0.0,-0.0,-1.3,-0.2,2369,3393,0,0,0
100,14.35,33585,409.97,409.99,0.02,0.5,2.0,0.0,-0.0,-1.3,-0.2,2369,3399,0,0,0
101,14.51,33586,409.99,409.99,0.00,-1.4,0.0,0.0,-0.0,-1.3,-0.2,2382,1359,0,-1,1
102,14.59,33586,409.99,409.98,0.00,-1.6,0.0,0.0,-0.0,-1.4,-0.2,2382,1360,0,-1,1
103,14.75,33584,409.96,409.98,0.01,-0.6,1.0,0.0,-0.0,-1.4,-0.2,2357,1333,0,0,1
104,14.92,33585,409.97,409.97,0.00,-1.6,0.0,0.0,-0.0,-1.4,-0.2,2369,1345,0,-1,1
105,15.08,33587,410.00,409.97,-0.04,-4.7,-3.1,0.0,-0.0,-1.4,-0.2,2394,1372,0,-2,4
106,15.16,33587,410.00,409.96,-0.04,-4.7,-3.1,0.0,-0.0,-1.4,-0.2,2394,1372,0,-2,4
107,15.32,33586,409.99,409.96,-0.02,-3.6,-2.0,0.0,-0.0,-1.3,-0.2,2382,1361,0,-2,3
108,15.49,33588,410.01,409.95,-0.06,-6.8,-5.1,0.0,-0.0,-1.4,-0.2,2407,1388,0,-3,6
109,15.66,33587,410.00,409.94,-0.05,-5.6,-4.1,0.0,-0.0,-1.4,-0.2,2394,1371,0,-3,5
110,15.75,33586,409.99,409.94,-0.05,-6.0,-4.1,0.0,-0.0,-1.6,-0.3,2382,1356,0,-3,5
111,15.90,33585,409.97,409.93,-0.04,-4.7,-3.1,0.0,0.0,-1.4,-0.2,2369,1342,0,-2,4
112,16.07,33584,409.96,409.93,-0.04,-4.7,-3.1,0.0,0.0,-1.5,-0.2,2357,1330,0,-2,4
113,16.23,33584,409.96,409.92,-0.04,-4.8,-3.1,0.0,0.0,-1.5,-0.2,2357,1327,0,-2,4
114,16.32,33585,409.97,409.92,-0.06,-6.8,-5.1,0.0,-0.0,-1.5,-0.2,2369,1342,0,-3,6
115,16.48,33588,410.01,409.91,-0.10,-9.9,-8.2,0.0,-0.0,-1.5,-0.2,2407,1386,0,-5,8
116,16.65,33587,410.00,409.90,-0.10,-9.8,-8.2,0.0,-0.0,-1.5,-0.2,2394,1374,0,-5,8
117,16.81,33589,410.02,409.90,-0.12,-12.0,-10.2,0.0,-0.0,-1.6,-0.2,2419,1401,0,-6,10
118,16.90,33588,410.01,409.89,-0.12,-12.1,-10.2,0.0,-0.0,-1.7,-0.2,2407,1389,0,-6,10
119,17.06,33588,410.01,409.89,-0.12,-12.0,-10.2,0.0,-0.0,-1.5,-0.2,2407,1385,0,-6,10
120,17.22,33584,409.96,409.88,-0.09,-8.9,-7.2,0.0,0.0,-1.5,-0.2,2357,1327,0,-4,8
121,17.30,33584,409.96,409.88,-0.09,-9.0,-7.2,0.0,0.0,-1.6,-0.2,2357,1328,0,-4,8
122,17.47,33584,409.96,409.87,-0.10,-10.0,-8.2,0.0,0.0,-1.6,-0.2,2357,1325,0,-4,9
123,17.63,33588,410.01,409.86,-0.15,-14.0,-12.3,0.0,-0.0,-1.5,-0.2,2407,1383,0,-7,12
124,17.80,33586,409.99,409.85,-0.13,-13.1,-11.2,0.0,-0.0,-1.7,-0.2,2382,1358,0,-6,11
125,17.87,33587,410.00,409.85,-0.15,-13.9,-12.3,0.0,-0.0,-1.5,-0.2,2394,1374,0,-7,12
126,18.05,33586,409.99,409.84,-0.15,-14.1,-12.3,0.0,-0.0,-1.6,-0.2,2382,1361,0,-7,12
127,18.20,33586,409.99,409.84,-0.15,-14.1,-12.3,0.0,-0.0,-1.6,-0.2,2382,1359,0,-7,12
128,18.35,33585,409.97,409.83,-0.15,-14.1,-12.3,0.0,-0.0,-1.6,-0.2,2369,1343,0,-6,12
129,18.51,33584,409.96,409.82,-0.13,-13.1,-11.2,0.0,0.0,-1.7,-0.2,2357,1328,0,-6,11
130,18.60,33585,409.97,409.82,-0.16,-15.4,-13.3,0.0,-0.0,-1.9,-0.2,2369,1342,0,-7,13
131,18.77,33585,409.97,409.81,-0.16,-15.2,-13.3,0.0,-0.0,-1.7,-0.2,2369,1343,0,-7,13
132,18.93,33584,409.96,409.80,-0.16,-15.2,-13.3,0.0,-0.0,-1.7,-0.2,2357,1331,0,-7,13
133,19.09,33584,409.96,409.79,-0.17,-16.2,-14.3,0.0,-0.0,-1.7,-0.2,2357,1334,0,-7,14
134,19.18,33584,409.96,409.79,-0.17,-16.5,-14.3,0.0,-0.0,-1.9,-0.3,2357,1333,0,-7,14
135,19.33,33585,409.97,409.78,-0.20,-18.2,-16.4,0.0,-0.0,-1.7,-0.2,2369,1345,0,-8,16
136,19.50,33582,409.94,409.77,-0.16,-15.4,-13.3,0.0,0.0,-1.9,-0.2,2332,1305,0,-6,14
137,19.59,33582,409.94,409.77,-0.17,-16.4,-14.3,0.0,-0.0,-1.9,-0.2,2332,1305,0,-7,14
138,19.76,33582,409.94,409.76,-0.17,-16.5,-14.3,0.0,0.0,-1.9,-0.2,2332,1305,0,-7,14
139,19.93,33580,409.91,409.75,-0.16,-15.3,-13.3,0.0,0.0,-1.8,-0.2,2307,1276,0,-6,14
140,20.02,33579,409.90,409.75,-0.15,-14.5,-12.3,0.0,0.0,-2.0,-0.2,2294,1261,0,-5,13
141,20.19,33582,409.94,409.74,-0.20,-18.4,-16.4,0.0,-0.0,-1.8,-0.2,2332,1308,0,-8,16
142,20.36,33579,409.90,409.73,-0.17,-16.4,-14.3,0.0,0.0,-1.8,-0.2,2294,1266,0,-6,15
143,20.45,33579,409.90,409.73,-0.17,-16.5,-14.3,0.0,0.0,-1.9,-0.2,2294,1265,0,-6,15
144,20.61,33579,409.90,409.72,-0.18,-17.4,-15.3,0.0,-0.0,-1.8,-0.2,2294,1269,0,-6,16
145,20.77,33577,409.88,409.71,-0.17,-16.5,-14.3,0.0,0.0,-1.9,-0.2,2269,1240,0,-5,15
146,20.94,33576,409.86,409.70,-0.16,-15.3,-13.3,0.0,0.0,-1.8,-0.2,2257,1227,0,-5,14
147,21.02,33574,409.84,409.70,-0.15,-14.4,-12.3,0.0,0.0,-1.9,-0.2,2232,1201,0,-4,13
148,21.18,33572,409.81,409.69,-0.12,-12.3,-10.2,0.0,0.0,-1.9,-0.2,2207,1173,0,-3,12
149,21.34,33572,409.81,409.68,-0.13,-13.4,-11.2,0.0,0.0,-1.9,-0.2,2207,1174,0,-3,13
150,21.50,33570,409.79,409.67,-0.12,-12.3,-10.2,0.0,0.0,-1.9,-0.2,2182,1149,0,-2,12
151,21.59,33569,409.78,409.67,-0.11,-11.4,-9.2,0.0,0.0,-2.0,-0.2,2169,1134,0,-2,11
152,21.75,33568,409.77,409.66,-0.11,-11.3,-9.2,0.0,0.0,-1.9,-0.2,2157,1127,0,-2,11
153,21.91,33566,409.74,409.65,-0.10,-10.3,-8.2,0.0,0.0,-2.0,-0.2,2132,1099,0,-1,10
154,22.07,33563,409.70,409.64,-0.06,-7.2,-5.1,0.0,0.0,-1.9,-0.2,2094,1057,0,0,7
155,22.16,33562,409.69,409.64,-0.06,-7.7,-5.1,0.0,0.0,-2.3,-0.3,2082,1044,0,0,7
156,22.32,33562,409.69,409.63,-0.06,-7.3,-5.1,0.0,0.0,-2.0,-0.2,2082,1047,0,0,7
157,22.48,33562,409.69,409.62,-0.07,-8.4,-6.1,0.0,0.0,-2.1,-0.2,2082,1050,0,0,8
158,22.64,33562,409.69,409.61,-0.09,-9.5,-7.2,0.0,0.0,-2.1,-0.2,2082,1052,0,0,9
159,22.73,33562,409.69,409.60,-0.09,-9.5,-7.2,0.0,-0.0,-2.1,-0.2,2082,1056,0,0,9
160,22.88,33561,409.68,409.59,-0.09,-9.4,-7.2,0.0,-0.0,-2.0,-0.2,2069,1043,0,0,9
161,23.04,33558,409.64,409.59,-0.06,-7.3,-5.1,0.0,0.0,-2.0,-0.2,2032,1002,0,0,7
162,23.21,33558,409.64,409.58,-0.07,-8.4,-6.1,0.0,0.0,-2.0,-0.2,2032,1002,0,0,8
163,23.37,33558,409.64,409.57,-0.07,-8.5,-6.1,0.0,0.0,-2.1,-0.2,2032,1002,0,0,8
164,23.45,33560,409.67,409.56,-0.11,-11.5,-9.2,0.0,-0.0,-2.1,-0.2,2057,1030,0,0,11
165,23.61,33556,409.62,409.55,-0.06,-7.4,-5.1,0.0,-0.0,-2.1,-0.2,2007,980,0,0,7
166,23.79,33557,409.63,409.54,-0.09,-9.6,-7.2,0.0,-0.0,-2.2,-0.2,2019,992,0,0,9
167,23.87,33555,409.61,409.54,-0.07,-8.7,-6.1,0.0,0.0,-2.3,-0.2,1994,965,0,1,8
168,24.04,33555,409.61,409.53,-0.09,-9.5,-7.2,0.0,-0.0,-2.1,-0.2,1994,966,0,1,9
169,24.21,33557,409.63,409.52,-0.11,-11.4,-9.2,0.0,-0.0,-2.1,-0.2,2019,992,0,1,11
170,24.29,33555,409.61,409.51,-0.10,-10.6,-8.2,0.0,-0.0,-2.2,-0.2,1994,969,0,1,10
171,24.46,33555,409.61,409.50,-0.11,-11.5,-9.2,0.0,-0.0,-2.1,-0.2,1994,967,0,1,11
172,24.63,33555,409.61,409.49,-0.11,-11.6,-9.2,0.0,-0.0,-2.2,-0.2,1994,970,0,1,11
173,24.78,33555,409.61,409.48,-0.12,-12.6,-10.2,0.0,-0.0,-2.1,-0.2,1994,969,0,1,12
174,24.86,33555,409.61,409.48,-0.13,-13.7,-11.2,0.0,-0.0,-2.2,-0.2,1994,967,0,1,13
175,25.03,33555,409.61,409.47,-0.15,-14.8,-12.3,0.0,-0.0,-2.3,-0.2,1994,970,0,1,14
176,25.20,33555,409.61,409.46,-0.15,-14.9,-12.3,0.0,-0.0,-2.4,-0.2,1994,970,0,1,14
177,25.35,33554,409.59,409.45,-0.15,-14.6,-12.3,0.0,-0.0,-2.2,-0.2,1982,957,0,1,14
178,25.44,33553,409.58,409.44,-0.15,-14.9,-12.3,0.0,-0.0,-2.4,-0.2,1969,942,0,2,14
179,25.60,33554,409.59,409.43,-0.16,-15.8,-13.3,0.0,-0.0,-2.3,-0.2,1982,957,0,2,15
180,25.77,33556,409.62,409.42,-0.20,-19.0,-16.4,0.0,-0.0,-2.4,-0.2,2007,985,0,1,18
181,25.94,33556,409.62,409.41,-0.21,-20.0,-17.4,0.0,-0.0,-2.4,-0.2,2007,985,0,1,19
182,26.03,33556,409.62,409.40,-0.22,-21.1,-18.4,0.0,-0.0,-2.5,-0.2,2007,986,0,1,20
183,26.19,33555,409.61,409.39,-0.22,-21.0,-18.4,0.0,-0.0,-2.3,-0.2,1994,973,0,2,20
184,26.35,33555,409.61,409.38,-0.23,-22.0,-19.4,0.0,-0.0,-2.4,-0.2,1994,970,0,2,21
185,26.44,33554,409.59,409.38,-0.22,-21.2,-18.4,0.0,-0.0,-2.6,-0.2,1982,955,0,2,20
186,26.61,33553,409.58,409.36,-0.22,-21.0,-18.4,0.0,-0.0,-2.4,-0.2,1969,941,0,3,20
187,26.78,33550,409.55,409.35,-0.20,-19.0,-16.4,0.0,0.0,-2.4,-0.2,1932,901,0,3,18
188,26.87,33550,409.55,409.35,-0.20,-19.2,-16.4,0.0,0.0,-2.6,-0.2,1932,900,0,4,18
189,27.03,33548,409.52,409.34,-0.18,-18.0,-15.3,0.0,0.0,-2.4,-0.2,1907,873,0,4,17
190,27.20,33548,409.52,409.32,-0.20,-19.0,-16.4,0.0,0.0,-2.4,-0.2,1907,874,0,4,18
191,27.36,33548,409.52,409.31,-0.21,-20.1,-17.4,0.0,0.0,-2.5,-0.2,1907,877,0,4,19
192,27.44,33546,409.50,409.31,-0.18,-17.9,-15.3,0.0,0.0,-2.4,-0.2,1882,852,0,5,17
193,27.60,33543,409.46,409.30,-0.16,-15.9,-13.3,0.0,0.0,-2.4,-0.2,1844,810,0,5,15
194,27.77,33544,409.47,409.28,-0.18,-18.1,-15.3,0.0,0.0,-2.6,-0.2,1857,827,0,5,17
195,27.86,33546,409.50,409.28,-0.22,-21.3,-18.4,0.0,-0.0,-2.7,-0.2,1882,855,0,5,20
196,28.04,33542,409.45,409.27,-0.18,-18.1,-15.3,0.0,0.0,-2.6,-0.2,1832,799,0,6,17
197,28.20,33539,409.41,409.25,-0.16,-16.0,-13.3,0.0,0.0,-2.5,-0.2,1794,763,0,6,14
198,28.29,33539,409.41,409.25,-0.16,-16.3,-13.3,0.0,0.0,-2.8,-0.2,1794,764,0,6,15
199,28.46,33541,409.44,409.24,-0.20,-19.2,-16.4,0.0,-0.0,-2.6,-0.2,1819,791,0,6,17
200,28.63,33535,409.36,409.22,-0.13,-14.1,-11.2,0.0,0.0,-2.6,-0.2,1744,707,0,6,12
201,28.72,33537,409.39,409.22,-0.17,-17.3,-14.3,0.0,0.0,-2.8,-0.2,1769,737,0,7,15
202,28.89,33537,409.39,409.21,-0.18,-18.2,-15.3,0.0,-0.0,-2.6,-0.2,1769,742,0,7,16
203,29.06,33537,409.39,409.19,-0.20,-19.4,-16.4,0.0,-0.0,-2.8,-0.2,1769,742,0,8,17
204,29.15,33534,409.35,409.19,-0.16,-16.4,-13.3,0.0,0.0,-2.9,-0.2,1732,697,0,8,14
205,29.31,33531,409.31,409.18,-0.13,-14.2,-11.2,0.0,0.0,-2.7,-0.2,1694,664,0,7,12
206,29.47,33531,409.31,409.16,-0.15,-15.3,-12.3,0.0,0.0,-2.8,-0.2,1694,661,0,8,13
207,29.64,33527,409.27,409.15,-0.11,-12.1,-9.2,0.0,0.0,-2.7,-0.2,1644,605,0,7,9
208,29.73,33527,409.27,409.14,-0.12,-13.2,-10.2,0.0,0.0,-2.8,-0.2,1644,605,0,8,10
209,29.90,33525,409.24,409.13,-0.11,-12.2,-9.2,0.0,0.0,-2.8,-0.2,1619,586,0,7,9
210,30.06,33525,409.24,409.12,-0.12,-13.2,-10.2,0.0,0.0,-2.8,-0.2,1619,586,0,8,10
211,30.14,33525,409.24,409.11,-0.12,-13.6,-10.2,0.0,0.0,-3.1,-0.3,1619,585,0,8,10
212,30.31,33524,409.23,409.10,-0.12,-13.2,-10.2,0.0,-0.0,-2.8,-0.2,1607,578,0,8,10
213,30.47,33524,409.23,409.09,-0.13,-14.3,-11.2,0.0,-0.0,-2.8,-0.2,1607,580,0,9,11
214,30.62,33523,409.22,409.08,-0.13,-14.2,-11.2,0.0,-0.0,-2.7,-0.2,1594,567,0,9,10
215,30.79,33519,409.17,409.06,-0.10,-11.3,-8.2,0.0,0.0,-2.9,-0.2,1544,511,0,8,8
216,30.88,33519,409.17,409.06,-0.11,-12.4,-9.2,0.0,0.0,-2.9,-0.2,1544,512,0,8,8
217,31.04,33519,409.17,409.04,-0.12,-13.2,-10.2,0.0,0.0,-2.8,-0.2,1544,512,0,9,9
218,31.20,33522,409.20,409.03,-0.17,-17.2,-14.3,0.0,-0.0,-2.7,-0.2,1582,557,0,11,13
219,31.37,33519,409.17,409.02,-0.15,-15.4,-12.3,0.0,-0.0,-2.9,-0.2,1544,517,0,10,11
220,31.44,33519,409.17,409.01,-0.16,-16.2,-13.3,0.0,-0.0,-2.8,-0.2,1544,520,0,11,11
221,31.61,33519,409.17,409.00,-0.17,-17.4,-14.3,0.0,-0.0,-2.9,-0.2,1544,520,0,12,12
222,31.77,33518,409.16,408.99,-0.17,-17.2,-14.3,0.0,0.0,-2.7,-0.2,1532,502,0,12,12
