Sample,Timestamp,Raw Encoder Reading,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term,Measured Step Phase,Desired Step Phase,Phase Shift,Coil A Current,Coil B Current
41,5.92,33603,410.19,410.21,0.01,1.4,1.4,0.0,-0.0,-0.0,-0.0,2594,3619,0,1,-1
42,6.09,33603,410.19,410.20,0.01,1.4,1.4,0.0,-0.0,-0.0,-0.0,2594,3620,0,1,-1
43,6.24,33605,410.22,410.20,-0.01,-1.4,-1.4,0.0,-0.0,-0.0,-0.0,2619,1598,0,-1,1
44,6.33,33606,410.23,410.20,-0.02,-2.7,-2.7,0.0,-0.0,-0.0,-0.0,2632,1613,0,-2,2
45,6.49,33602,410.18,410.20,0.01,1.4,1.4,0.0,0.0,-0.0,-0.0,2582,3604,0,1,-1
46,6.66,33604,410.21,410.19,-0.01,-1.4,-1.4,0.0,-0.0,-0.0,-0.0,2607,1584,0,-1,1
47,6.75,33606,410.23,410.19,-0.04,-4.1,-4.1,0.0,-0.0,-0.0,-0.0,2632,1613,0,-3,2
48,6.91,33604,410.21,410.19,-0.01,-1.4,-1.4,0.0,0.0,-0.0,-0.0,2607,1582,0,-1,1
49,7.08,33601,410.17,410.19,0.02,2.7,2.7,0.0,0.0,-0.0,-0.0,2569,3587,0,2,-2
50,7.24,33605,410.22,410.18,-0.04,-4.1,-4.1,0.0,-0.0,-0.0,-0.0,2619,1599,0,-3,3
51,7.33,33605,410.22,410.18,-0.04,-4.1,-4.1,0.0,-0.0,-0.0,-0.0,2619,1597,0,-3,3
52,7.49,33605,410.22,410.18,-0.04,-4.1,-4.1,0.0,-0.0,-0.0,-0.0,2619,1595,0,-3,3
53,7.65,33602,410.18,410.18,0.00,0.0,0.0,0.0,-0.0,-0.0,-0.0,2582,3608,0,0,0
54,7.82,33604,410.21,410.17,-0.04,-4.1,-4.1,0.0,-0.0,-0.0,-0.0,2607,1586,0,-3,3
55,7.91,33604,410.21,410.17,-0.04,-4.1,-4.1,0.0,0.0,-0.0,-0.0,2607,1581,0,-3,3
56,8.07,33602,410.18,410.17,-0.01,-1.4,-1.4,0.0,0.0,-0.0,-0.0,2582,1556,0,-1,1
57,8.24,33602,410.18,410.16,-0.01,-1.4,-1.4,0.0,0.0,-0.0,-0.0,2582,1552,0,-1,1
58,8.32,33603,410.19,410.16,-0.02,-2.7,-2.7,0.0,-0.0,-0.0,-0.0,2594,1571,0,-2,2
59,8.48,33603,410.19,410.16,-0.04,-4.1,-4.1,0.0,0.0,-0.0,-0.0,2594,1569,0,-3,3
60,8.65,33600,410.16,410.16,0.00,0.0,0.0,0.0,0.0,-0.0,-0.0,2557,3577,0,0,0
61,8.74,33598,410.13,410.15,0.02,2.7,2.7,0.0,0.0,-0.0,-0.0,2532,3550,0,2,-2
62,8.92,33604,410.21,410.15,-0.05,-5.5,-5.5,0.0,-0.0,-0.0,-0.0,2607,1586,0,-4,3
63,9.08,33605,410.22,410.15,-0.07,-8.2,-8.2,0.0,-0.0,-0.0,-0.0,2619,1596,0,-6,5
64,9.17,33605,410.22,410.14,-0.07,-8.2,-8.2,0.0,-0.0,-0.0,-0.0,2619,1598,0,-6,5
65,9.32,33604,410.21,410.14,-0.06,-6.8,-6.8,0.0,-0.0,-0.0,-0.0,2607,1589,0,-5,4
66,9.50,33605,410.22,410.14,-0.09,-9.5,-9.5,0.0,-0.0,-0.0,-0.0,2619,1603,0,-7,6
67,9.67,33605,410.22,410.13,-0.09,-9.5,-9.5,0.0,-0.0,-0.0,-0.0,2619,1595,0,-7,6
68,9.75,33603,410.19,410.13,-0.06,-6.8,-6.8,0.0,0.0,-0.0,-0.0,2594,1567,0,-5,4
69,9.92,33604,410.21,410.13,-0.07,-8.2,-8.2,0.0,0.0,-0.0,-0.0,2607,1582,0,-6,5
70,10.09,33602,410.18,410.12,-0.06,-6.8,-6.8,0.0,0.0,-0.0,-0.0,2582,1554,0,-5,5
71,10.18,33602,410.18,410.12,-0.06,-6.8,-6.8,0.0,0.0,-0.0,-0.0,2582,1553,0,-5,5
72,10.34,33605,410.22,410.12,-0.10,-10.9,-10.9,0.0,-0.0,-0.0,-0.0,2619,1595,0,-8,7
73,10.50,33604,410.21,410.11,-0.10,-10.9,-10.9,0.0,-0.0,-0.0,-0.0,2607,1583,0,-8,7
74,10.67,33605,410.22,410.11,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2619,1596,0,-9,8
75,10.76,33605,410.22,410.10,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2619,1600,0,-9,8
76,10.92,33604,410.21,410.10,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2607,1583,0,-9,8
77,11.09,33605,410.22,410.10,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2619,1596,0,-10,8
78,11.17,33605,410.22,410.09,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2619,1596,0,-10,8
79,11.33,33603,410.19,410.09,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2594,1567,0,-8,7
80,11.49,33604,410.21,410.08,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2607,1583,0,-10,9
81,11.66,33604,410.21,410.08,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2607,1582,0,-10,9
82,11.74,33604,410.21,410.08,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2607,1581,0,-10,9
83,11.90,33604,410.21,410.07,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2607,1581,0,-11,10
84,12.07,33604,410.21,410.07,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2607,1585,0,-11,9
85,12.23,33605,410.22,410.06,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2619,1597,0,-13,11
86,12.32,33604,410.21,410.06,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2607,1583,0,-12,10
87,12.49,33603,410.19,410.05,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2594,1567,0,-11,10
88,12.66,33603,410.19,410.05,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2594,1568,0,-12,11
89,12.75,33603,410.19,410.05,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2594,1568,0,-12,11
90,12.91,33601,410.17,410.04,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2569,1540,0,-9,9
91,13.07,33601,410.17,410.04,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2569,1544,0,-10,10
92,13.24,33601,410.17,410.03,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2569,1541,0,-10,10
93,13.32,33599,410.14,410.03,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2544,1514,0,-9,10
94,13.49,33599,410.14,410.02,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2544,1514,0,-9,10
95,13.65,33596,410.11,410.02,-0.09,-9.5,-9.5,0.0,0.0,-0.0,-0.0,2507,1476,0,-6,7
96,13.74,33596,410.11,410.01,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2507,1475,0,-7,8
97,13.91,33599,410.14,410.01,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2544,1517,0,-10,11
98,14.08,33599,410.14,410.00,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2544,1520,0,-11,11
99,14.17,33599,410.14,410.00,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2544,1520,0,-11,11
100,14.33,33596,410.11,409.99,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2507,1483,0,-8,9
101,14.49,33598,410.13,409.99,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2532,1510,0,-11,12
102,14.65,33598,410.13,409.98,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2532,1507,0,-11,12
103,14.74,33598,410.13,409.98,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2532,1506,0,-12,13
104,14.91,33596,410.11,409.97,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2507,1481,0,-9,11
105,15.07,33598,410.13,409.97,-0.17,-19.1,-19.1,0.0,-0.0,-0.0,-0.0,2532,1509,0,-13,14
106,15.23,33592,410.06,409.96,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2457,1424,0,-6,9
107,15.32,33593,410.07,409.96,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2469,1437,0,-7,10
108,15.49,33593,410.07,409.95,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2469,1441,0,-8,11
109,15.65,33591,410.05,409.94,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2444,1413,0,-6,9
110,15.73,33591,410.05,409.94,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2444,1409,0,-7,10
111,15.90,33591,410.05,409.93,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2444,1419,0,-7,10
112,16.06,33590,410.03,409.93,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2432,1403,0,-7,10
113,16.24,33592,410.06,409.92,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2457,1431,0,-8,12
114,16.32,33588,410.01,409.92,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2407,1379,0,-5,9
115,16.49,33589,410.02,409.91,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2419,1392,0,-6,10
116,16.66,33589,410.02,409.90,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2419,1392,0,-7,11
117,16.75,33589,410.02,409.90,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2419,1393,0,-7,11
118,16.91,33587,410.00,409.89,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2394,1363,0,-6,10
119,17.08,33587,410.00,409.88,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2394,1369,0,-6,10
120,17.16,33590,410.03,409.88,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2432,1409,0,-10,14
121,17.33,33589,410.02,409.87,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2419,1395,0,-9,13
122,17.49,33587,410.00,409.87,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2394,1367,0,-7,13
123,17.67,33586,409.99,409.86,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2382,1356,0,-6,12
124,17.76,33588,410.01,409.86,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2407,1385,0,-9,15
125,17.93,33584,409.96,409.85,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2357,1326,0,-5,11
126,18.02,33585,409.97,409.84,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2369,1339,0,-7,13
127,18.19,33585,409.97,409.84,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2369,1342,0,-7,13
128,18.36,33585,409.97,409.83,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2369,1344,0,-7,14
129,18.44,33585,409.97,409.82,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,2369,1341,0,-7,14
130,18.61,33583,409.95,409.82,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2344,1319,0,-6,13
131,18.76,33582,409.94,409.81,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2332,1301,0,-5,12
132,18.93,33583,409.95,409.80,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,2344,1317,0,-7,14
133,19.02,33583,409.95,409.80,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,2344,1317,0,-7,14
134,19.17,33583,409.95,409.79,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2344,1320,0,-8,15
135,19.34,33584,409.96,409.78,-0.18,-20.5,-20.5,0.0,-0.0,-0.0,-0.0,2357,1335,0,-9,18
136,19.51,33585,409.97,409.77,-0.20,-21.8,-21.8,0.0,-0.0,-0.0,-0.0,2369,1349,0,-10,19
137,19.60,33586,409.99,409.77,-0.22,-24.5,-24.5,0.0,-0.0,-0.0,-0.0,2382,1363,0,-12,21
138,19.77,33581,409.92,409.76,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,2319,1292,0,-7,16
139,19.94,33581,409.92,409.75,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,2319,1291,0,-7,17
140,20.01,33579,409.90,409.75,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,2294,1263,0,-6,15
141,20.18,33578,409.89,409.74,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,2282,1248,0,-5,15
142,20.34,33579,409.90,409.73,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,2294,1264,0,-7,17
143,20.51,33579,409.90,409.72,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,2294,1267,0,-7,17
144,20.59,33578,409.89,409.72,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,2282,1254,0,-6,17
145,20.77,33576,409.86,409.71,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2257,1230,0,-5,16
146,20.94,33576,409.86,409.70,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2257,1230,0,-5,16
147,21.01,33575,409.85,409.70,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,2244,1214,0,-5,16
148,21.17,33573,409.83,409.69,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,2219,1186,0,-4,14
149,21.34,33571,409.80,409.68,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2194,1162,0,-3,13
150,21.51,33570,409.79,409.67,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2182,1149,0,-3,13
151,21.60,33570,409.79,409.67,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2182,1148,0,-2,13
152,21.77,33567,409.75,409.66,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2144,1109,0,-1,10
153,21.93,33568,409.77,409.65,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2157,1127,0,-2,13
154,22.02,33568,409.77,409.64,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2157,1128,0,-2,13
155,22.18,33568,409.77,409.63,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2157,1130,0,-2,14
156,22.34,33568,409.77,409.63,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,2157,1136,0,-3,16
157,22.51,33564,409.72,409.62,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2107,1077,0,-1,11
158,22.60,33564,409.72,409.61,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2107,1077,0,-1,12
159,22.77,33563,409.70,409.60,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2094,1063,0,-1,11
160,22.93,33562,409.69,409.59,-0.10,-10.9,-10.9,0.0,0.0,-0.0,-0.0,2082,1049,0,0,11
161,23.02,33560,409.67,409.59,-0.09,-9.5,-9.5,0.0,0.0,-0.0,-0.0,2057,1020,0,0,9
162,23.18,33558,409.64,409.58,-0.06,-6.8,-6.8,0.0,0.0,-0.0,-0.0,2032,1000,0,0,7
163,23.35,33562,409.69,409.57,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2082,1056,0,-1,13
164,23.44,33561,409.68,409.56,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2069,1042,0,0,13
165,23.61,33558,409.64,409.55,-0.09,-9.5,-9.5,0.0,0.0,-0.0,-0.0,2032,1002,0,0,9
166,23.77,33558,409.64,409.54,-0.10,-10.9,-10.9,0.0,-0.0,-0.0,-0.0,2032,1008,0,0,11
167,23.93,33558,409.64,409.53,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,2032,1004,0,0,12
168,24.01,33559,409.66,409.53,-0.12,-13.6,-13.6,0.0,0.0,-0.0,-0.0,2044,1015,0,0,13
169,24.18,33556,409.62,409.52,-0.10,-10.9,-10.9,0.0,-0.0,-0.0,-0.0,2007,980,0,1,11
170,24.36,33556,409.62,409.51,-0.11,-12.3,-12.3,0.0,-0.0,-0.0,-0.0,2007,980,0,1,12
171,24.44,33557,409.63,409.50,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2019,994,0,1,15
172,24.62,33556,409.62,409.49,-0.12,-13.6,-13.6,0.0,-0.0,-0.0,-0.0,2007,980,0,1,13
173,24.77,33556,409.62,409.48,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,2007,982,0,1,15
174,24.94,33555,409.61,409.47,-0.13,-15.0,-15.0,0.0,-0.0,-0.0,-0.0,1994,969,0,1,14
175,25.02,33557,409.63,409.47,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2019,996,0,1,17
176,25.18,33556,409.62,409.46,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,2007,983,0,1,17
177,25.35,33554,409.59,409.45,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1982,954,0,2,16
178,25.43,33554,409.59,409.44,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,1982,955,0,2,17
179,25.61,33554,409.59,409.43,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,1982,957,0,2,17
180,25.76,33555,409.61,409.42,-0.18,-20.5,-20.5,0.0,-0.0,-0.0,-0.0,1994,967,0,2,20
181,25.92,33556,409.62,409.41,-0.21,-23.2,-23.2,0.0,-0.0,-0.0,-0.0,2007,985,0,1,22
182,26.01,33554,409.59,409.40,-0.20,-21.8,-21.8,0.0,-0.0,-0.0,-0.0,1982,958,0,2,21
183,26.17,33553,409.58,409.39,-0.20,-21.8,-21.8,0.0,-0.0,-0.0,-0.0,1969,944,0,3,21
184,26.34,33552,409.57,409.38,-0.18,-20.5,-20.5,0.0,0.0,-0.0,-0.0,1957,929,0,3,20
185,26.50,33550,409.55,409.37,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,1932,901,0,3,18
186,26.59,33550,409.55,409.37,-0.18,-20.5,-20.5,0.0,0.0,-0.0,-0.0,1932,899,0,4,19
187,26.76,33551,409.56,409.35,-0.21,-23.2,-23.2,0.0,-0.0,-0.0,-0.0,1944,917,0,4,22
188,26.93,33546,409.50,409.34,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,1882,849,0,5,17
189,27.01,33545,409.48,409.34,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1869,834,0,5,15
190,27.17,33545,409.48,409.33,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,1869,838,0,5,16
191,27.34,33545,409.48,409.32,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,1869,837,0,5,18
192,27.50,33544,409.47,409.30,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,1857,826,0,6,18
193,27.59,33544,409.47,409.30,-0.17,-19.1,-19.1,0.0,-0.0,-0.0,-0.0,1857,830,0,5,18
194,27.76,33541,409.44,409.29,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1819,789,0,6,15
195,27.92,33541,409.44,409.27,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,1819,789,0,6,16
196,28.08,33540,409.42,409.26,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,1807,776,0,6,16
197,28.16,33540,409.42,409.26,-0.17,-19.1,-19.1,0.0,0.0,-0.0,-0.0,1807,777,0,7,17
198,28.33,33540,409.42,409.25,-0.18,-20.5,-20.5,0.0,-0.0,-0.0,-0.0,1807,779,0,7,18
199,28.49,33537,409.39,409.23,-0.16,-17.7,-17.7,0.0,0.0,-0.0,-0.0,1769,739,0,7,16
200,28.58,33535,409.36,409.23,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1744,710,0,7,13
201,28.75,33535,409.36,409.22,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1744,713,0,7,14
202,28.91,33534,409.35,409.20,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1732,699,0,8,14
203,29.00,33533,409.34,409.20,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1719,684,0,8,14
204,29.15,33532,409.33,409.19,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1707,676,0,7,13
205,29.32,33532,409.33,409.17,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1707,679,0,8,14
206,29.48,33530,409.30,409.16,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1682,650,0,8,12
207,29.57,33530,409.30,409.16,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1682,652,0,9,13
208,29.75,33531,409.31,409.14,-0.17,-19.1,-19.1,0.0,-0.0,-0.0,-0.0,1694,669,0,10,16
209,29.91,33528,409.28,409.13,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1657,627,0,9,13
210,30.00,33527,409.27,409.12,-0.15,-16.4,-16.4,0.0,0.0,-0.0,-0.0,1644,612,0,9,13
211,30.16,33525,409.24,409.11,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1619,588,0,9,11
212,30.33,33524,409.23,409.10,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1607,573,0,9,11
213,30.49,33523,409.22,409.09,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1594,558,0,10,11
214,30.58,33521,409.19,409.08,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,1569,534,0,8,9
215,30.75,33522,409.20,409.07,-0.13,-15.0,-15.0,0.0,0.0,-0.0,-0.0,1582,552,0,10,11
216,30.92,33523,409.22,409.05,-0.16,-17.7,-17.7,0.0,-0.0,-0.0,-0.0,1594,569,0,11,13
217,31.00,33523,409.22,409.05,-0.17,-19.1,-19.1,0.0,-0.0,-0.0,-0.0,1594,569,0,12,14
218,31.17,33517,409.14,409.03,-0.11,-12.3,-12.3,0.0,0.0,-0.0,-0.0,1519,487,0,9,8
219,31.33,33519,409.17,409.02,-0.15,-16.4,-16.4,0.0,-0.0,-0.0,-0.0,1544,517,0,11,11
