RepRapFirmware height map file v2 generated at 2026-08-21 16:21, min error -0.026, max error 0.521, mean 0.118, deviation 0.116
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,10.00,390.00,16.00,380.00,-1.00,63.33,60.66,7,7
  0.250,  0.223,  0.211,  0.181,  0.176,  0.167,  0.228
  0.107,  0.091,  0.081,  0.068,  0.067,  0.069,  0.148
  0.021,  0.016,  0.009,  0.010,  0.011,  0.032,  0.124
 -0.017, -0.026, -0.021,  0.000,  0.018,  0.051,  0.158
 -0.011, -0.014,  0.011,  0.048,  0.075,  0.119,  0.240
  0.021,  0.039,  0.074,  0.120,  0.169,  0.218,  0.361
  0.102,  0.138,  0.189,  0.252,  0.304,  0.369,  0.521
